heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,313.193160,0.193000,22.918750,0.129000,23.118750,
0.390000,359.771293,0.388000,22.785417,0.324000,23.118750,
0.585000,388.434760,0.583000,22.740972,0.519000,23.118750,
0.782000,414.858893,0.779000,22.592824,0.714000,23.118750,
0.975000,432.773560,0.973000,22.543441,0.909000,23.118750,
1.178000,446.209560,1.169000,22.410314,1.104000,23.118750,
1.365000,457.406227,1.363000,22.345105,1.299000,23.097917,
1.563000,465.915693,1.559000,22.210868,1.494000,23.111806,
1.755000,473.529427,1.753000,22.166123,1.689000,22.983102,
1.957000,478.008093,1.949000,22.017874,1.884000,23.073534,
2.145000,483.382493,2.143000,21.835125,2.079000,22.970345,
2.340000,486.965427,2.338000,21.640875,2.274000,22.935948,
2.538000,490.548360,2.533000,21.576125,2.469000,22.924483,
2.733000,492.787693,2.729000,21.421208,2.664000,23.053994,
2.927000,494.579160,2.923000,21.369569,2.858000,23.097165,
3.125000,495.922760,3.118000,21.235690,3.054000,23.111555,
3.320000,498.162093,3.313000,21.191063,3.249000,23.116352,
3.510000,499.057827,3.508000,21.042854,3.444000,22.984617,
3.705000,500.401427,3.703000,20.993451,3.639000,23.074039,
3.900000,500.849293,3.898000,20.976984,3.834000,22.970513,
4.095000,500.401427,4.093000,20.838161,4.029000,23.069338,
4.290000,500.849293,4.288000,20.791887,4.223000,23.102279,
4.485000,500.849293,4.483000,20.776462,4.418000,23.113260,
4.683000,500.849293,4.679000,20.637987,4.614000,23.116920,
4.879000,499.953560,4.873000,20.591829,4.809000,23.118140,
5.073000,500.401427,5.069000,20.576443,5.004000,23.118547,
5.265000,499.057827,5.263000,20.437981,5.199000,23.118682,
5.462000,499.505693,5.458000,20.391827,5.394000,23.118727,
5.655000,499.057827,5.653000,20.376442,5.589000,23.118742,
5.853000,496.370627,5.848000,20.371314,5.784000,23.118747,
6.045000,495.922760,6.043000,20.252938,5.979000,23.118749,
6.240000,497.266360,6.238000,20.213479,6.174000,23.118750,
6.435000,495.474893,6.433000,20.066993,6.369000,23.118750,
6.633000,496.370627,6.629000,20.018164,6.564000,23.118750,
6.826000,495.474893,6.823000,20.001888,6.759000,23.118750,
7.026000,494.579160,7.019000,19.996463,6.954000,23.118750,
7.216000,494.131293,7.213000,19.861321,7.149000,23.252083,
7.412000,491.444093,7.408000,19.816274,7.344000,23.163194,
7.606000,489.204760,7.603000,19.801258,7.539000,23.133565,
7.803000,489.204760,7.798000,19.662919,7.733000,23.257022,
7.996000,490.100493,7.993000,19.616806,7.929000,23.298174,
8.196000,489.652627,8.188000,19.601435,8.124000,23.311891,
8.386000,488.309027,8.383000,19.596312,8.319000,23.316464,
8.579000,486.517560,8.578000,19.461271,8.514000,23.317988,
8.775000,486.069693,8.773000,19.416257,8.709000,23.318496,
8.975000,483.830360,8.968000,19.401252,8.904000,23.318665,
9.165000,483.382493,9.163000,19.279584,9.099000,23.318722,
9.360000,484.278227,9.358000,19.239028,9.294000,23.435407,
9.556000,480.695293,9.553000,19.225509,9.488000,23.357636,
9.750000,477.560227,9.748000,19.221003,9.683000,23.331712,
9.950000,477.112360,9.943000,19.219501,9.878000,23.439737,
10.140000,478.903827,10.138000,19.219000,10.073000,23.475746,
10.335000,477.560227,10.333000,19.085500,10.269000,23.487749,
10.530000,476.664493,10.528000,19.041000,10.464000,23.375083,
10.725000,475.320893,10.723000,19.026167,10.658000,23.454194,
10.922000,473.977293,10.918000,18.887889,10.853000,23.480565,
11.114000,470.394360,11.113000,18.841796,11.048000,23.489355,
11.309000,470.842227,11.308000,18.826432,11.243000,23.492285,
11.505000,470.394360,11.503000,18.821311,11.438000,23.626595,
11.702000,469.498627,11.698000,18.819604,11.633000,23.538032,
11.896000,467.707160,11.893000,18.819035,11.828000,23.508511,
12.090000,467.259293,12.088000,18.818845,12.023000,23.632004,
12.285000,465.915693,12.283000,18.685448,12.219000,23.673168,
12.480000,464.572093,12.478000,18.640983,12.413000,23.686889,
12.676000,463.676360,12.673000,18.626161,12.608000,23.691463,
12.869000,462.780627,12.868000,18.621220,12.804000,23.692988,
13.071000,460.989160,13.063000,18.619573,12.998000,23.693496,
13.267000,459.197693,13.258000,18.619024,13.193000,23.826999,
13.455000,458.301960,13.453000,18.618841,13.388000,23.738166,
13.652000,458.301960,13.649000,18.485447,13.583000,23.708555,
13.845000,456.510493,13.843000,18.440982,13.778000,23.832018,
14.042000,455.166893,14.038000,18.426161,13.973000,23.739839,
14.235000,454.719027,14.233000,18.421220,14.168000,23.842446,
14.432000,454.271160,14.428000,18.419573,14.363000,23.876649,
14.627000,452.479693,14.623000,18.419024,14.558000,23.888050,
14.823000,451.136093,14.818000,18.285508,14.753000,23.891850,
15.016000,451.136093,15.013000,18.241003,14.948000,23.893117,
15.213000,450.688227,15.208000,18.226168,15.143000,23.893539,
15.405000,449.792493,15.403000,18.221223,15.338000,23.893680,
15.603000,448.448893,15.598000,18.240408,15.533000,23.914560,
15.796000,441.730893,15.793000,18.246803,15.728000,24.054853,
15.989000,443.970227,15.988000,18.132268,15.923000,24.101618,
16.184000,444.865960,16.183000,18.094089,16.118000,24.117206,
16.381000,443.970227,16.379000,18.081363,16.314000,24.122402,
16.575000,442.178760,16.573000,18.077121,16.509000,24.257467,
16.782000,441.730893,16.769000,18.075707,16.704000,24.169156,
16.967000,440.835160,16.963000,18.075236,16.898000,24.139719,
17.160000,439.939427,17.158000,18.075079,17.094000,24.263240,
17.355000,439.491560,17.353000,17.941693,17.288000,24.304413,
17.553000,437.700093,17.549000,18.030564,17.484000,24.318138,
17.745000,436.356493,17.743000,18.060188,17.679000,24.322713,
17.942000,434.565027,17.938000,17.936729,17.874000,24.324238,
18.149000,433.669293,18.133000,17.895576,18.068000,24.324746,
18.334000,433.221427,18.328000,17.881859,18.263000,24.324915,
18.526000,428.742760,18.523000,17.743953,18.458000,24.324972,
18.723000,431.429960,18.719000,17.831318,18.653000,24.324991,
18.914000,430.982093,18.913000,17.727106,18.848000,24.324997,
19.109000,430.086360,19.108000,17.692369,19.043000,24.324999,
19.304000,429.190627,19.303000,17.680790,19.238000,24.325000,
19.499000,428.294893,19.498000,17.676930,19.433000,24.325000,
19.697000,428.742760,19.693000,17.675643,19.628000,24.325000,
19.891000,427.847027,19.887000,17.675214,19.823000,24.325000,
20.084000,426.951293,20.082000,17.675071,20.018000,24.441667,
20.282000,426.055560,20.278000,17.675024,20.213000,24.480556,
20.475000,425.159827,20.472000,17.541675,20.408000,24.493519,
20.671000,423.368360,20.667000,17.497225,20.603000,24.497840,
20.864000,422.024760,20.862000,17.482408,20.798000,24.499280,
21.058000,419.785427,21.057000,17.477469,20.992000,24.499760,
21.254000,420.681160,21.252000,17.475823,21.188000,24.499920,
21.454000,420.233293,21.447000,17.475274,21.382000,24.499973,
21.644000,419.337560,21.642000,17.475091,21.577000,24.499991,
21.842000,417.993960,21.837000,17.475030,21.772000,24.499997,
22.034000,417.098227,22.032000,17.475010,21.967000,24.499999,
