heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,353.053293,0.194000,23.012500,0.129000,24.387500,
0.392000,421.576893,0.389000,22.879167,0.324000,24.504167,
0.589000,472.633693,0.584000,22.701389,0.519000,24.426389,
0.781000,512.045960,0.778000,22.642130,0.714000,24.517130,
0.977000,542.500893,0.974000,22.505710,0.909000,24.547377,
1.170000,565.789960,1.168000,22.460237,1.104000,24.557459,
1.363000,585.048227,1.361000,22.178412,1.298000,24.560820,
1.568000,598.932093,1.553000,22.084471,1.490000,24.561940,
1.747000,609.233027,1.746000,21.786490,1.682000,24.445647,
1.941000,617.742493,1.938000,21.687163,1.874000,24.523549,
2.132000,625.804093,2.130000,21.520721,2.067000,24.432850,
2.327000,631.626360,2.323000,21.348574,2.258000,24.519283,
2.517000,636.552893,2.515000,21.157858,2.451000,24.431428,
2.711000,641.031560,2.707000,21.094286,2.644000,24.518809,
2.901000,644.614493,2.899000,20.939762,2.836000,24.431270,
3.096000,647.301693,3.091000,20.888254,3.028000,24.518757,
3.287000,649.093160,3.284000,20.737751,3.220000,24.547919,
3.482000,649.093160,3.476000,20.687584,3.412000,24.557640,
3.673000,648.197427,3.668000,20.537528,3.605000,24.560880,
3.862000,653.571827,3.860000,20.487509,3.797000,24.561960,
4.054000,654.019693,4.053000,20.354170,3.989000,24.562320,
4.247000,654.467560,4.245000,20.176390,4.181000,24.562440,
4.439000,654.915427,4.437000,20.117130,4.374000,24.562480,
4.632000,655.811160,4.630000,19.964043,4.566000,24.562493,
4.824000,656.259027,4.822000,19.913014,4.758000,24.562498,
5.017000,656.259027,5.014000,19.762671,4.951000,24.562499,
5.209000,655.811160,5.207000,19.712557,5.144000,24.562500,
5.401000,655.363293,5.400000,19.562519,5.336000,24.562500,
5.596000,654.467560,5.592000,19.512506,5.528000,24.562500,
5.788000,654.019693,5.784000,19.379169,5.721000,24.562500,
5.978000,652.676093,5.977000,19.334723,5.913000,24.562500,
6.170000,651.332493,6.169000,19.319908,6.105000,24.562500,
6.362000,650.884627,6.361000,19.181636,6.298000,24.562500,
6.555000,651.332493,6.553000,19.135545,6.490000,24.562500,
6.750000,649.093160,6.746000,18.986848,6.682000,24.562500,
6.942000,648.645293,6.938000,18.937283,6.874000,24.562500,
7.132000,647.749560,7.130000,18.787428,7.067000,24.562500,
7.327000,646.853827,7.323000,18.737476,7.259000,24.562500,
7.518000,646.405960,7.515000,18.720825,7.451000,24.562500,
7.710000,646.405960,7.707000,18.715275,7.644000,24.562500,
7.903000,641.927293,7.899000,18.580092,7.836000,24.562500,
8.094000,639.687960,8.092000,18.535031,8.028000,24.562500,
8.287000,638.344360,8.284000,18.386677,8.220000,24.695833,
8.481000,637.448627,8.476000,18.337226,8.413000,24.606944,
8.670000,636.552893,8.668000,18.320742,8.605000,24.710648,
8.866000,636.105027,8.861000,18.315247,8.797000,24.745216,
9.055000,632.969960,9.053000,18.196749,8.989000,24.756739,
9.248000,633.417827,9.245000,18.157250,9.181000,24.760580,
9.439000,631.178493,9.438000,18.144083,9.374000,24.761860,
9.632000,630.730627,9.630000,18.006361,9.567000,24.762287,
9.824000,628.939160,9.822000,17.960454,9.759000,24.762429,
10.016000,627.595560,10.014000,17.811818,9.951000,24.762476,
10.208000,625.356227,10.206000,17.762273,10.143000,24.762492,
10.407000,623.116893,10.399000,17.745758,10.335000,24.762497,
10.593000,621.325427,10.591000,17.719419,10.527000,24.741666,
10.788000,620.429693,10.783000,17.598140,10.720000,24.755555,
10.980000,619.086093,10.976000,17.557713,10.912000,24.760185,
11.170000,618.190360,11.168000,17.544238,11.104000,24.761728,
11.364000,617.742493,11.360000,17.539746,11.296000,24.762243,
11.555000,617.294627,11.552000,17.404915,11.488000,24.762414,
11.748000,615.503160,11.744000,17.359972,11.680000,24.895805,
11.942000,615.503160,11.936000,17.324157,11.873000,24.786102,
