heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.201000,461.302667,0.194000,25.162500,0.129000,27.312500,
0.392000,541.470800,0.388000,25.029167,0.324000,27.312500,
0.588000,604.172133,0.584000,24.851389,0.519000,27.312500,
0.780000,652.093867,0.779000,24.658796,0.714000,27.312500,
0.975000,694.641200,0.972000,24.477932,0.908000,27.312500,
1.166000,726.887600,1.164000,24.150977,1.100000,27.179167,
1.358000,752.416000,1.356000,23.775326,1.292000,27.268056,
1.550000,773.017867,1.548000,23.400109,1.485000,27.164352,
1.744000,790.036800,1.741000,23.141703,1.677000,27.263117,
1.956000,804.368533,1.933000,22.922234,1.869000,27.296039,
2.128000,816.013067,2.125000,22.715745,2.062000,27.307013,
2.322000,825.418267,2.318000,22.530248,2.254000,27.310671,
2.514000,832.136267,2.510000,22.335083,2.446000,27.311890,
2.706000,838.406400,2.702000,22.136694,2.639000,27.178963,
2.897000,843.332933,2.895000,21.803898,2.831000,27.134654,
3.088000,846.468000,3.087000,21.559633,3.024000,27.253218,
3.283000,848.707333,3.280000,21.478211,3.216000,27.292739,
3.474000,850.946667,3.472000,21.201070,3.408000,27.172580,
3.666000,852.290267,3.664000,21.108690,3.601000,27.132527,
3.858000,853.186000,3.857000,20.944563,3.793000,27.119176,
4.051000,853.633867,4.049000,20.889854,3.985000,27.114725,
4.243000,853.633867,4.241000,20.738285,4.178000,27.113242,
4.436000,853.633867,4.434000,20.554428,4.370000,27.112747,
4.628000,852.738133,4.626000,20.493143,4.562000,27.112582,
4.820000,851.842400,4.818000,20.356048,4.755000,27.245861,
5.013000,851.394533,5.011000,20.177016,4.947000,27.290287,
5.208000,851.394533,5.203000,19.984005,5.139000,27.305096,
5.398000,850.050933,5.395000,19.919668,5.332000,27.176699,
5.593000,849.155200,5.588000,19.764889,5.524000,27.267233,
5.783000,846.915867,5.780000,19.713296,5.716000,27.297411,
5.977000,844.228667,5.973000,19.562765,5.909000,27.307470,
