heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.193000,559.519827,0.191000,22.281250,0.127000,23.256250,
0.384000,635.657160,0.383000,22.147917,0.319000,23.256250,
0.578000,693.879827,0.575000,22.103472,0.511000,23.256250,
0.769000,737.322893,0.767000,21.955324,0.703000,23.256250,
0.960000,769.569293,0.959000,21.639275,0.895000,23.256250,
1.156000,795.993427,1.151000,21.400592,1.087000,23.256250,
1.349000,816.595293,1.343000,21.204364,1.280000,23.256250,
1.537000,834.509960,1.535000,21.005621,1.471000,23.256250,
1.731000,846.602360,1.727000,20.806040,1.663000,23.256250,
1.921000,857.799027,1.918000,20.606180,1.855000,23.256250,
2.115000,864.517027,2.111000,20.406227,2.047000,23.256250,
2.304000,872.130760,2.303000,20.222909,2.239000,23.256250,
2.496000,875.265827,2.495000,20.028470,2.431000,23.256250,
2.688000,881.088093,2.687000,19.830323,2.623000,23.256250,
2.880000,882.879560,2.879000,19.764274,2.815000,23.256250,
3.072000,884.223160,3.071000,19.608925,3.007000,23.256250,
3.264000,880.640227,3.263000,19.423808,3.199000,23.256250,
3.456000,878.848760,3.454000,19.245436,3.391000,23.372917,
3.648000,881.983827,3.647000,19.185979,3.583000,23.411806,
3.855000,883.327427,3.839000,19.032826,3.776000,23.308102,
4.035000,884.671027,4.031000,18.848442,3.967000,23.390201,
4.253000,881.088093,4.223000,18.786981,4.159000,23.417567,
4.418000,877.057293,4.414000,18.633160,4.351000,23.426689,
4.609000,880.640227,4.606000,18.448553,4.543000,23.429730,
4.800000,881.535960,4.798000,18.387018,4.735000,23.430743,
4.996000,879.296627,4.991000,18.366506,4.927000,23.431081,
5.185000,880.640227,5.182000,18.226335,5.119000,23.431194,
5.376000,878.400893,5.375000,18.062945,5.311000,23.431231,
5.568000,874.817960,5.566000,18.008482,5.503000,23.431244,
5.760000,871.682893,5.759000,17.856994,5.695000,23.431248,
5.955000,870.787160,5.951000,17.806498,5.887000,23.431249,
6.144000,866.756360,6.142000,17.789666,6.079000,23.431250,
6.339000,864.964893,6.335000,17.650722,6.271000,23.564583,
6.527000,859.142627,6.527000,17.604407,6.463000,23.609028,
6.721000,862.277693,6.719000,17.455636,6.655000,23.623843,
6.915000,860.486227,6.912000,17.406045,6.847000,23.628781,
7.106000,856.903293,7.104000,17.389515,7.040000,23.630427,
7.300000,854.663960,7.295000,17.250672,7.232000,23.630976,
7.492000,851.081027,7.488000,17.204391,7.424000,23.631159,
7.682000,847.945960,7.679000,17.072297,7.616000,23.631220,
7.875000,846.154493,7.872000,17.028266,7.808000,23.631240,
8.065000,843.915160,8.063000,17.013589,8.000000,23.631247,
8.259000,840.780093,8.255000,17.008696,8.192000,23.764582,
8.453000,836.301427,8.448000,16.873732,8.384000,23.675694,
8.641000,831.822760,8.639000,16.828744,8.576000,23.779398,
8.836000,830.479160,8.832000,16.813748,8.768000,23.813966,
9.026000,828.687693,9.023000,16.675416,8.960000,23.825489,
9.219000,825.104760,9.215000,16.629305,9.152000,23.829330,
9.408000,822.417560,9.407000,16.613935,9.344000,23.830610,
9.601000,820.178227,9.599000,16.608812,9.536000,23.831037,
9.795000,816.147427,9.792000,16.473771,9.728000,23.831179,
9.990000,813.460227,9.983000,16.428757,9.920000,23.831226,
10.180000,811.668760,10.175000,16.413752,10.112000,23.964575,
10.369000,809.877293,10.367000,16.408751,10.304000,24.009025,
10.561000,806.742227,10.559000,16.273750,10.496000,24.023842,
10.755000,803.159293,10.751000,16.228750,10.688000,24.028781,
10.945000,798.232760,10.943000,16.213750,10.880000,24.030427,
11.140000,795.097693,11.135000,16.208750,11.072000,24.030976,
11.328000,795.097693,11.327000,16.207083,11.264000,24.031159,
11.521000,792.410493,11.519000,16.089861,11.456000,24.031220,
11.716000,787.036093,11.712000,16.050787,11.648000,24.031240,
11.905000,785.244627,11.903000,16.037762,11.840000,24.164580,
12.099000,780.318093,12.095000,16.033421,12.032000,24.075693,
12.289000,776.735160,12.287000,16.052807,12.224000,24.066898,
12.481000,774.495827,12.479000,15.905102,12.416000,24.043133,
12.680000,772.704360,12.672000,15.855867,12.608000,24.168544,
12.867000,773.600093,12.864000,15.839456,12.800000,24.210348,
13.057000,773.152227,13.055000,15.833985,12.992000,24.224283,
13.249000,769.569293,13.247000,15.852995,13.184000,24.249761,
13.443000,770.465027,13.439000,15.838498,13.376000,24.237420,
13.636000,770.465027,13.632000,15.700333,13.568000,24.233307,
13.831000,767.329960,13.823000,15.654278,13.760000,24.231936,
14.026000,765.986360,14.015000,15.638926,13.952000,24.231479,
14.217000,763.747027,14.208000,15.633809,14.144000,24.231326,
14.402000,763.747027,14.399000,15.498770,14.336000,24.231275,
14.599000,762.403427,14.592000,15.587090,14.528000,24.231258,
14.787000,761.955560,14.783000,15.483197,14.719000,24.231253,
14.977000,759.716227,14.975000,15.448566,14.912000,24.231251,
15.169000,755.685427,15.167000,15.437022,15.104000,24.347917,
15.361000,755.237560,15.359000,15.433174,15.296000,24.386806,
15.556000,753.893960,15.552000,15.431891,15.487000,24.399769,
15.746000,754.341827,15.743000,15.431464,15.680000,24.404090,
15.939000,754.341827,15.935000,15.297988,15.872000,24.405530,
16.129000,752.998227,16.127000,15.253496,16.064000,24.406010,
16.321000,750.311027,16.319000,15.238665,16.256000,24.406170,
16.513000,748.967427,16.511000,15.233722,16.448000,24.406223,
16.705000,745.384493,16.703000,15.232074,16.640000,24.406241,
16.900000,741.801560,16.895000,15.231525,16.832000,24.406247,
17.089000,740.905827,17.087000,15.231342,17.023000,24.406249,
17.282000,740.905827,17.279000,15.097947,17.216000,24.539583,
17.477000,737.322893,17.472000,15.053482,17.408000,24.584028,
17.666000,734.635693,17.663000,15.038661,17.600000,24.598843,
17.859000,730.604893,17.855000,15.033720,17.792000,24.603781,
18.049000,724.334760,18.047000,15.032073,17.984000,24.605427,
18.244000,726.574093,18.239000,15.031524,18.176000,24.605976,
18.435000,730.157027,18.432000,15.031341,18.368000,24.606159,
18.627000,725.230493,18.624000,15.031280,18.559000,24.606220,
18.819000,723.886893,18.815000,15.031260,18.752000,24.739573,
19.012000,721.647560,19.007000,15.031253,18.944000,24.650691,
19.202000,721.647560,19.199000,15.031251,19.136000,24.754397,
19.399000,722.095427,19.392000,15.031250,19.327000,24.788966,
19.585000,721.647560,19.583000,15.031250,19.520000,24.800489,
19.780000,718.960360,19.775000,14.914583,19.712000,24.804330,
19.972000,718.064627,19.968000,14.875694,19.904000,24.805610,
20.161000,718.512493,20.159000,14.862731,20.095000,24.806037,
20.356000,714.033827,20.352000,14.858410,20.288000,24.939512,
20.554000,711.794493,20.543000,14.856970,20.480000,24.850671,
20.739000,708.211560,20.735000,14.856490,20.672000,24.954390,
20.929000,704.180760,20.927000,14.856330,20.864000,24.988963,
21.122000,708.659427,21.119000,14.856277,21.056000,24.867154,
21.321000,705.972227,21.312000,14.856259,21.248000,24.826551,
21.506000,702.837160,21.504000,14.856253,21.440000,24.946350,
21.704000,701.045693,21.696000,14.856251,21.632000,24.986283,
21.890000,701.493560,21.888000,14.722917,21.824000,24.999594,
22.083000,698.358493,22.080000,14.678472,22.016000,25.004031,
22.275000,696.567027,22.272000,14.663657,22.208000,25.005510,
22.465000,694.775560,22.464000,14.658719,22.400000,25.006003,
22.661000,694.775560,22.656000,14.657073,22.592000,25.139501,
22.850000,692.984093,22.848000,14.656524,22.785000,25.184000,
23.041000,689.849027,23.040000,14.656341,22.976000,25.198833,
23.234000,687.161827,23.232000,14.656280,23.169000,25.203778,
23.426000,688.057560,23.424000,14.656260,23.361000,25.205426,
23.618000,688.057560,23.616000,14.656253,23.553000,25.205975,
23.813000,684.474627,23.809000,14.656251,23.745000,25.339492,
24.003000,684.026760,24.001000,14.656250,23.937000,25.250664,
24.197000,683.131027,24.193000,14.656250,24.129000,25.221055,
24.388000,682.235293,24.386000,14.656250,24.321000,25.211185,
24.582000,678.652360,24.578000,14.656250,24.514000,25.341228,
24.772000,678.652360,24.770000,14.656250,24.706000,25.384576,
24.963000,678.204493,24.962000,14.656250,24.899000,25.399025,
25.156000,676.860893,25.154000,14.656250,25.090000,25.520508,
25.347000,675.517293,25.346000,14.656250,25.283000,25.561003,
25.543000,673.277960,25.539000,14.522917,25.475000,25.574501,
25.732000,671.038627,25.730000,14.478472,25.667000,25.579000,
25.925000,666.112093,25.922000,14.596991,25.859000,25.580500,
26.118000,667.903560,26.115000,14.636497,26.051000,25.581000,
26.309000,662.081293,26.307000,14.516332,26.243000,25.714500,
26.503000,665.664227,26.499000,14.476277,26.435000,25.759000,
26.693000,661.185560,26.691000,14.462926,26.627000,25.773833,
26.885000,666.112093,26.883000,14.458475,26.819000,25.778778,
27.077000,662.977027,27.075000,14.456992,27.011000,25.780426,
27.269000,662.977027,27.267000,14.456497,27.203000,25.780975,
27.467000,660.737693,27.459000,14.456332,27.395000,25.914492,
27.658000,660.737693,27.651000,14.456277,27.587000,25.958997,
27.844000,658.946227,27.843000,14.456259,27.780000,25.840499,
28.038000,655.811160,28.035000,14.456253,27.972000,25.801000,
28.229000,651.780360,28.227000,14.456251,28.164000,25.921167,
28.424000,651.780360,28.420000,14.456250,28.356000,25.827889,
28.614000,653.123960,28.612000,14.456250,28.548000,25.930130,
28.805000,650.884627,28.804000,14.456250,28.740000,25.964210,
28.997000,652.228227,28.996000,14.456250,28.932000,25.975570,
29.189000,649.093160,29.188000,14.456250,29.124000,25.979357,
29.382000,649.093160,29.380000,14.456250,29.316000,25.980619,
29.575000,648.197427,29.572000,14.456250,29.508000,25.981040,
29.767000,648.645293,29.764000,14.456250,29.700000,25.981180,
29.957000,639.240093,29.956000,14.456250,29.892000,26.114560,
30.150000,645.510227,30.148000,14.456250,30.085000,26.025687,
30.342000,644.166627,30.340000,14.456250,30.277000,26.129396,
30.534000,641.479427,30.532000,14.456250,30.468000,26.163965,
30.726000,643.270893,30.724000,14.456250,30.661000,26.175488,
30.918000,641.479427,30.916000,14.456250,30.860000,26.179329,
31.111000,640.583693,31.109000,14.477083,31.045000,26.201443,
31.308000,640.135827,31.301000,14.463194,31.237000,26.187981,
31.496000,641.031560,31.494000,14.458565,31.429000,26.183494,
31.688000,638.792227,31.685000,14.457022,31.621000,26.181998,
31.880000,638.344360,31.877000,14.456507,31.813000,26.181499,
32.070000,634.761427,32.069000,14.477169,32.006000,26.202166,
32.263000,639.687960,32.261000,14.484056,32.198000,26.209055,
32.455000,639.240093,32.453000,14.486352,32.390000,26.211352,
32.646000,635.657160,32.645000,14.332951,32.582000,26.191284,
32.841000,632.074227,32.837000,14.302650,32.774000,26.205428,
33.034000,634.313560,33.029000,14.271717,32.966000,26.189309,
33.227000,628.491293,33.222000,14.261406,33.158000,26.183936,
33.416000,631.626360,33.414000,14.257969,33.350000,26.315479,
33.610000,628.043427,33.606000,14.256823,33.541000,26.359326,
33.799000,625.356227,33.798000,14.256441,33.735000,26.373942,
33.991000,625.356227,33.990000,14.256314,33.926000,26.378814,
34.184000,625.356227,34.182000,14.256271,34.118000,26.380438,
34.376000,625.804093,34.374000,14.256257,34.310000,26.380979,
34.568000,628.043427,34.566000,14.256252,34.502000,26.381160,
34.759000,625.804093,34.758000,14.277084,34.694000,26.402053,
34.951000,620.429693,34.950000,14.284028,34.886000,26.409018,
35.144000,621.773293,35.142000,14.286343,35.078000,26.411339,
35.335000,616.846760,35.334000,14.287114,35.270000,26.412113,
35.529000,615.951027,35.526000,14.287371,35.462000,26.412371,
35.719000,615.055293,35.718000,14.287457,35.654000,26.529124,
35.911000,611.920227,35.910000,14.287486,35.846000,26.568041,
36.103000,613.711693,36.102000,14.287495,36.038000,26.581014,
36.295000,616.846760,36.293000,14.287498,36.230000,26.585338,
36.488000,619.086093,36.485000,14.287499,36.422000,26.586779,
36.679000,611.472360,36.677000,14.287500,36.614000,26.587260,
36.871000,603.410760,36.869000,14.287500,36.806000,26.587420,
37.065000,611.024493,37.061000,14.287500,36.998000,26.587473,
37.257000,611.024493,37.254000,14.287500,37.190000,26.587491,
37.447000,605.202227,37.445000,14.287500,37.382000,26.587497,
37.638000,606.545827,37.637000,14.287500,37.574000,26.587499,
37.831000,606.993693,37.829000,14.287500,37.766000,26.587500,
38.023000,605.650093,38.021000,14.287500,37.958000,26.587500,
38.216000,603.858627,38.213000,14.287500,38.150000,26.720833,
38.410000,602.962893,38.405000,14.287500,38.342000,26.631944,
38.599000,600.723560,38.597000,14.287500,38.534000,26.602315,
