heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,300.205027,0.190000,22.918750,0.126000,23.318750,
0.385000,361.114893,0.382000,22.785417,0.318000,23.185417,
0.576000,410.828093,0.574000,22.740972,0.510000,23.274306,
0.768000,450.688227,0.766000,22.726157,0.702000,23.170602,
0.960000,481.591027,0.958000,22.587886,0.894000,23.136034,
1.154000,506.671560,1.150000,22.541795,1.086000,23.124511,
1.345000,527.273427,1.342000,22.409765,1.278000,23.120670,
1.535000,543.844493,1.533000,22.232422,1.470000,23.119390,
1.727000,558.624093,1.725000,22.173307,1.662000,23.252297,
1.920000,570.268627,1.917000,22.020269,1.854000,23.163266,
2.117000,579.673827,2.110000,21.969256,2.046000,23.133589,
2.304000,587.735427,2.301000,21.818919,2.237000,23.123696,
2.500000,593.557693,2.493000,21.635473,2.429000,23.120399,
2.687000,597.140627,2.685000,21.440991,2.621000,23.119300,
2.879000,598.036360,2.877000,21.259497,2.813000,23.252267,
3.073000,606.097960,3.069000,21.198999,3.005000,23.296589,
3.264000,607.889427,3.261000,21.045500,3.197000,23.311363,
3.455000,610.128760,3.452000,20.994333,3.389000,23.182954,
3.646000,611.920227,3.644000,20.843944,3.581000,23.273485,
3.842000,616.398893,3.836000,20.660481,3.773000,23.303662,
4.029000,618.190360,4.028000,20.599327,3.965000,23.313721,
4.224000,619.086093,4.221000,20.578942,4.157000,23.317074,
4.413000,619.086093,4.412000,20.438814,4.349000,23.318191,
4.605000,619.533960,4.604000,20.392105,4.541000,23.318564,
4.798000,620.429693,4.796000,20.259868,4.732000,23.318688,
4.992000,620.877560,4.988000,20.215789,4.924000,23.318729,
5.181000,619.533960,5.180000,20.067763,5.116000,23.318743,
5.379000,619.086093,5.371000,20.018421,5.308000,23.318748,
5.566000,619.533960,5.564000,20.001974,5.501000,23.318749,
5.760000,619.086093,5.757000,19.863158,5.693000,23.318750,
