heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.193000,699.567733,0.192000,22.312500,0.128000,23.862500,
0.385000,769.882800,0.384000,22.066667,0.320000,23.883333,
0.577000,823.626800,0.576000,21.584722,0.512000,23.890278,
0.770000,864.830533,0.769000,21.174074,0.705000,23.892593,
0.965000,897.524800,0.961000,20.903858,0.898000,23.893364,
1.160000,922.605333,1.153000,20.547119,1.090000,23.893621,
1.347000,942.759333,1.346000,20.311540,1.282000,23.893707,
1.540000,958.434667,1.538000,19.945513,1.475000,23.739569,
1.735000,969.631333,1.731000,19.690171,1.667000,23.821523,
1.925000,979.932267,1.922000,19.355057,1.859000,23.848841,
2.119000,985.306667,2.115000,19.110019,2.051000,23.857947,
2.313000,991.128933,2.308000,18.895006,2.244000,23.860982,
2.502000,993.816133,2.499000,18.690002,2.436000,23.861994,
2.695000,997.846933,2.692000,18.488334,2.628000,23.862331,
2.887000,997.399067,2.884000,18.441945,2.820000,23.883277,
3.081000,995.607600,3.077000,18.293148,3.012000,23.890259,
3.271000,999.190533,3.268000,18.126883,3.205000,24.025920,
3.463000,1001.429867,3.461000,17.938128,3.397000,23.937807,
3.658000,1001.429867,3.653000,17.741876,3.590000,23.908436,
3.848000,1001.429867,3.845000,17.522292,3.782000,23.877812,
4.039000,1000.086267,4.037000,17.449097,3.974000,24.000937,
4.231000,997.399067,4.230000,17.291366,4.166000,24.041979,
4.424000,996.951200,4.422000,17.238789,4.359000,24.055660,
4.616000,993.816133,4.614000,17.104596,4.551000,24.060220,
4.808000,990.681067,4.807000,16.926532,4.743000,24.061740,
5.003000,989.337467,4.999000,16.867177,4.936000,24.195580,
5.193000,987.993867,5.191000,16.714059,5.128000,24.106860,
5.387000,984.410933,5.383000,16.663020,5.320000,24.210620,
5.577000,983.067333,5.576000,16.646007,5.512000,24.245207,
5.769000,980.828000,5.768000,16.507002,5.704000,24.256736,
5.962000,979.036533,5.960000,16.460667,5.897000,24.260579,
6.154000,975.901467,6.152000,16.311889,6.089000,24.261860,
6.349000,974.557867,6.345000,16.262296,6.281000,24.262287,
6.538000,996.503333,6.537000,16.245765,6.474000,24.262429,
6.731000,974.110000,6.729000,16.123588,6.666000,24.262476,
6.927000,966.944133,6.922000,16.082863,6.858000,24.262492,
7.115000,964.256933,7.114000,15.935954,7.050000,24.262497,
7.307000,992.472533,7.306000,15.886985,7.242000,24.262499,
7.501000,958.882533,7.498000,15.737328,7.435000,24.262500,
7.692000,956.195333,7.691000,15.687443,7.627000,24.262500,
7.885000,962.913333,7.883000,15.670814,7.819000,24.262500,
8.077000,972.766400,8.075000,15.531938,8.012000,24.262500,
8.272000,948.581600,8.268000,15.485646,8.204000,24.379167,
8.463000,944.102933,8.460000,15.470215,8.396000,24.301389,
8.654000,956.643200,8.652000,15.465072,8.589000,24.392130,
8.848000,948.581600,8.845000,15.330024,8.781000,24.422377,
9.038000,933.354133,9.036000,15.285008,8.973000,24.432459,
9.233000,930.219067,9.229000,15.270003,9.165000,24.435820,
9.423000,927.084000,9.421000,15.131668,9.358000,24.436940,
9.616000,923.948933,9.614000,15.085556,9.550000,24.437313,
9.807000,922.605333,9.806000,15.070185,9.742000,24.437438,
10.001000,919.918133,9.998000,15.065062,9.934000,24.437479,
10.195000,917.678800,10.191000,14.946687,10.127000,24.437493,
10.385000,916.335200,10.383000,15.023896,10.319000,24.437498,
10.580000,935.145600,10.575000,14.932965,10.511000,24.437499,
10.769000,910.065067,10.767000,14.902655,10.704000,24.570833,
10.962000,906.034267,10.959000,14.892552,10.896000,24.481944,
11.156000,913.200133,11.152000,14.755851,11.088000,24.585648,
11.346000,911.408667,11.344000,14.710284,11.280000,24.620216,
11.540000,897.076933,11.537000,14.695095,11.473000,24.631739,
11.730000,906.482133,11.728000,14.690032,11.665000,24.635580,
11.923000,896.629067,11.921000,14.688344,11.857000,24.636860,
12.115000,885.432400,12.113000,14.687781,12.050000,24.637287,
12.307000,883.640933,12.305000,14.708427,12.241000,24.658262,
12.508000,881.849467,12.499000,14.581976,12.434000,24.665254,
12.693000,877.818667,12.691000,14.539825,12.627000,24.667585,
12.886000,877.370800,12.883000,14.525775,12.820000,24.668362,
13.076000,876.027200,13.075000,14.500258,13.011000,24.647787,
13.272000,871.996400,13.268000,14.491753,13.204000,24.640929,
13.464000,893.494000,13.460000,14.488918,13.396000,24.771976,
13.655000,883.640933,13.652000,14.508806,13.589000,24.836492,
13.848000,865.278400,13.845000,14.361269,13.781000,24.703831,
14.038000,863.486933,14.037000,14.445423,13.973000,24.792944,
14.231000,881.401600,14.229000,14.360974,14.166000,24.843481,
14.423000,876.475067,14.421000,14.332825,14.358000,24.860327,
14.617000,859.008267,14.614000,14.323442,14.550000,24.865942,
14.808000,880.953733,14.806000,14.320314,14.742000,24.867814,
15.000000,861.695467,14.998000,14.319271,14.935000,24.868438,
15.192000,850.498800,15.190000,14.318924,15.127000,24.868646,
15.388000,880.505867,15.383000,14.318808,15.319000,24.868715,
15.577000,845.572267,15.575000,14.318769,15.512000,24.868738,
15.771000,842.885067,15.768000,14.185423,15.704000,24.868746,
15.962000,846.020133,15.960000,14.140974,15.896000,24.868749,
16.153000,869.309200,16.152000,14.126158,16.088000,24.868750,
16.348000,839.302133,16.345000,14.121219,16.281000,24.868750,
16.539000,848.259467,16.537000,14.119573,16.473000,24.868750,
16.733000,854.081733,16.730000,14.119024,16.665000,25.002083,
16.923000,833.927733,16.921000,14.118841,16.858000,25.046528,
17.119000,833.032000,17.114000,14.002114,17.050000,25.061343,
17.308000,849.155200,17.306000,13.963205,17.243000,25.066281,
17.500000,838.406400,17.498000,13.950235,17.436000,25.067927,
17.692000,827.657600,17.691000,13.945912,17.627000,25.068476,
17.886000,850.946667,17.883000,13.944471,17.820000,25.068659,
18.080000,827.209733,18.076000,13.943990,18.012000,25.068720,
18.269000,820.491733,18.268000,13.943830,18.204000,25.068740,
18.462000,820.939600,18.460000,13.943777,18.397000,25.068747,
18.655000,849.155200,18.653000,13.943759,18.590000,25.068749,
18.847000,815.117333,18.845000,13.943753,18.782000,25.068750,
19.042000,811.534400,19.038000,13.943751,18.974000,25.068750,
19.231000,823.178933,19.230000,13.810417,19.166000,25.068750,
