heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.196000,445.313827,0.190000,22.687500,0.127000,23.087500,
0.386000,490.996227,0.383000,22.687500,0.319000,23.087500,
0.580000,523.690493,0.574000,22.554167,0.511000,23.087500,
0.770000,549.666760,0.766000,22.509722,0.702000,23.087500,
0.960000,570.268627,0.958000,22.378241,0.896000,23.087500,
1.151000,586.391827,1.150000,22.334414,1.086000,23.087500,
1.346000,600.275693,1.342000,22.186471,1.278000,23.087500,
1.536000,611.024493,1.534000,22.003824,1.470000,23.087500,
1.729000,614.607427,1.726000,21.942941,1.662000,23.087500,
1.920000,626.251960,1.917000,21.789314,1.854000,23.087500,
2.112000,632.074227,2.109000,21.604771,2.045000,23.087500,
2.305000,635.657160,2.301000,21.409924,2.237000,23.087500,
2.495000,639.687960,2.493000,21.228308,2.430000,23.087500,
2.689000,643.270893,2.685000,21.167769,2.622000,23.087500,
2.880000,647.301693,2.877000,21.014256,2.814000,23.087500,
3.070000,646.853827,3.069000,20.963085,3.006000,23.220833,
3.265000,647.749560,3.261000,20.946028,3.198000,23.131944,
3.457000,649.988893,3.453000,20.807009,3.389000,23.102315,
3.649000,646.405960,3.645000,20.627336,3.582000,23.225772,
3.840000,649.093160,3.837000,20.567445,3.773000,23.266924,
4.031000,648.645293,4.029000,20.414148,3.965000,23.147308,
4.225000,647.301693,4.221000,20.363049,4.157000,23.240769,
4.415000,648.197427,4.413000,20.346016,4.349000,23.138590,
4.610000,647.749560,4.606000,20.223672,4.541000,23.237863,
4.799000,642.375160,4.797000,20.182891,4.733000,23.270954,
4.990000,636.105027,4.989000,20.035964,4.925000,23.281985,
5.182000,640.135827,5.181000,19.986988,5.117000,23.285662,
5.374000,641.031560,5.373000,19.970663,5.309000,23.286887,
5.569000,642.375160,5.565000,19.965221,5.501000,23.287296,
5.758000,641.031560,5.757000,19.830074,5.693000,23.287432,
5.950000,636.105027,5.949000,19.785025,5.885000,23.287477,
6.142000,636.552893,6.141000,19.636675,6.077000,23.287492,
6.335000,636.105027,6.333000,19.587225,6.269000,23.287497,
6.528000,633.865693,6.525000,19.570742,6.461000,23.287499,
6.718000,636.105027,6.717000,19.565247,6.653000,23.287500,
6.913000,633.417827,6.909000,19.430082,6.845000,23.287500,
7.104000,628.043427,7.101000,19.268361,7.037000,23.287500,
7.296000,629.387027,7.292000,19.214454,7.229000,23.287500,
7.489000,628.043427,7.485000,19.196485,7.421000,23.287500,
7.679000,628.043427,7.676000,19.190495,7.613000,23.287500,
7.870000,626.251960,7.868000,19.188498,7.805000,23.287500,
8.062000,625.356227,8.060000,19.054499,7.997000,23.287500,
8.254000,623.116893,8.252000,19.009833,8.189000,23.287500,
8.449000,622.221160,8.444000,18.994944,8.380000,23.287500,
8.643000,620.429693,8.636000,18.989981,8.572000,23.404167,
8.833000,619.533960,8.828000,18.988327,8.764000,23.443056,
9.024000,619.086093,9.020000,18.854442,8.956000,23.456019,
9.215000,616.846760,9.212000,18.809814,9.148000,23.460340,
9.407000,607.441560,9.404000,18.794938,9.340000,23.461780,
9.598000,612.815960,9.595000,18.789979,9.532000,23.462260,
9.789000,610.576627,9.787000,18.654993,9.724000,23.462420,
9.983000,608.337293,9.979000,18.609998,9.916000,23.462473,
10.174000,606.993693,10.171000,18.594999,10.107000,23.462491,
10.364000,606.545827,10.362000,18.590000,10.299000,23.462497,
10.555000,605.650093,10.554000,18.588333,10.490000,23.462499,
10.747000,604.306493,10.746000,18.587778,10.682000,23.462500,
10.945000,601.171427,10.938000,18.587593,10.874000,23.462500,
11.132000,599.379960,11.129000,18.454198,11.066000,23.462500,
11.326000,596.692760,11.321000,18.409733,11.258000,23.462500,
11.515000,595.797027,11.513000,18.394911,11.450000,23.462500,
11.707000,595.349160,11.705000,18.389970,11.642000,23.462500,
11.898000,595.349160,11.897000,18.388323,11.833000,23.595833,
12.094000,593.109827,12.089000,18.387774,12.025000,23.506944,
12.284000,589.974760,12.281000,18.254258,12.217000,23.477315,
12.474000,588.631160,12.473000,18.209753,12.410000,23.600772,
12.665000,587.287560,12.664000,18.194918,12.600000,23.641924,
12.859000,585.943960,12.856000,18.189973,12.793000,23.655641,
13.050000,585.048227,13.048000,18.188324,12.985000,23.660214,
13.245000,582.361027,13.240000,18.187775,13.176000,23.661738,
13.433000,576.538760,13.432000,18.187592,13.369000,23.662246,
13.625000,578.330227,13.624000,18.187531,13.561000,23.662415,
13.821000,576.090893,13.816000,18.070844,13.752000,23.662472,
14.009000,573.851560,14.008000,18.031948,13.944000,23.662491,
14.201000,573.403693,14.200000,18.018983,14.136000,23.662497,
14.393000,571.612227,14.391000,18.014661,14.328000,23.662499,
14.584000,568.477160,14.583000,18.013220,14.520000,23.662500,
14.780000,568.925027,14.777000,18.012740,14.712000,23.662500,
14.973000,568.029293,14.969000,17.879247,14.904000,23.662500,
15.162000,566.685693,15.160000,17.968082,15.096000,23.662500,
15.354000,564.446360,15.352000,17.997694,15.288000,23.662500,
15.545000,564.446360,15.544000,17.874231,15.480000,23.662500,
15.744000,562.654893,15.737000,17.833077,15.672000,23.795833,
