heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.187000,382.164627,0.185000,22.300000,0.122000,23.275000,
0.381000,466.811427,0.378000,22.183333,0.313000,23.275000,
0.571000,532.647827,0.569000,21.877778,0.506000,23.408333,
0.766000,584.600360,0.761000,21.642593,0.697000,23.319444,
0.954000,626.251960,0.953000,21.180864,0.889000,23.289815,
1.146000,658.946227,1.144000,20.893621,1.081000,23.279938,
1.340000,684.922493,1.337000,20.664540,1.273000,23.276646,
1.531000,705.076493,1.528000,20.321513,1.465000,23.408882,
1.725000,722.095427,1.720000,20.090504,1.657000,23.452961,
1.916000,735.979293,1.912000,19.880168,1.849000,23.467654,
2.106000,747.623827,2.104000,19.543389,2.041000,23.472551,
2.299000,756.133293,2.296000,19.297796,2.233000,23.340850,
2.493000,762.851293,2.488000,19.099265,2.424000,23.430283,
2.681000,769.121427,2.680000,18.899755,2.616000,23.326761,
2.874000,773.600093,2.872000,18.699918,2.809000,23.425587,
3.066000,777.183027,3.064000,18.499973,3.000000,23.458529,
3.257000,780.318093,3.256000,18.299991,3.192000,23.336176,
3.451000,782.557427,3.448000,18.233330,3.384000,23.428725,
3.642000,784.348893,3.640000,18.077777,3.576000,23.459575,
3.834000,785.244627,3.832000,17.909259,3.768000,23.469858,
4.032000,786.140360,4.024000,17.853086,3.960000,23.473286,
4.217000,787.036093,4.216000,17.701029,4.152000,23.474429,
4.409000,787.036093,4.407000,17.517010,4.344000,23.474810,
4.602000,786.588227,4.600000,17.322337,4.536000,23.474937,
4.793000,784.348893,4.791000,17.257446,4.728000,23.474979,
4.985000,784.796760,4.983000,17.102482,4.920000,23.474993,
5.177000,783.453160,5.175000,16.934161,5.112000,23.474998,
5.372000,782.557427,5.367000,16.878054,5.304000,23.474999,
5.563000,780.318093,5.559000,16.859351,5.496000,23.475000,
5.753000,778.526627,5.751000,16.719784,5.688000,23.475000,
5.944000,776.287293,5.943000,16.673261,5.880000,23.608333,
6.138000,774.943693,6.135000,16.524420,6.071000,23.652778,
6.328000,773.152227,6.327000,16.474807,6.263000,23.667593,
