heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.193000,721.961067,0.191000,22.081250,0.128000,23.431250,
0.388000,806.160000,0.384000,21.814583,0.320000,23.431250,
0.580000,870.204933,0.576000,21.459028,0.512000,23.564583,
0.770000,919.918133,0.768000,21.090509,0.704000,23.475694,
0.963000,958.434667,0.961000,20.701003,0.896000,23.579398,
1.157000,988.441733,1.153000,20.321168,1.089000,23.480633,
1.348000,1012.178667,1.345000,19.927889,1.282000,23.447711,
1.542000,1029.645467,1.538000,19.530130,1.474000,23.436737,
1.732000,1043.529333,1.729000,19.280877,1.666000,23.433079,
1.923000,1054.278133,1.922000,19.064459,1.858000,23.431860,
2.119000,1063.235467,2.114000,18.858986,2.051000,23.431453,
2.309000,1069.505600,2.306000,18.523829,2.243000,23.431318,
2.505000,1074.880000,2.499000,18.278776,2.435000,23.431273,
2.695000,1078.462933,2.691000,18.080425,2.628000,23.431258,
2.884000,1080.254400,2.883000,17.880975,2.820000,23.431253,
3.080000,1080.702267,3.076000,17.681158,3.012000,23.564584,
3.270000,1081.598000,3.268000,17.481219,3.205000,23.475695,
3.464000,1081.598000,3.460000,17.281240,3.397000,23.579398,
3.654000,1079.806533,3.653000,17.097913,3.589000,23.613966,
3.853000,1077.567200,3.845000,16.903471,3.781000,23.625489,
4.039000,1074.880000,4.037000,16.838657,3.974000,23.629330,
4.231000,1072.640667,4.229000,16.683719,4.166000,23.630610,
4.424000,1070.401333,4.422000,16.632073,4.358000,23.631037,
4.616000,1070.401333,4.614000,16.481524,4.551000,23.631179,
4.811000,1068.162000,4.807000,16.298008,4.743000,23.631226,
5.001000,1065.922667,5.000000,16.236836,4.936000,23.764575,
5.193000,1061.891867,5.192000,16.099779,5.128000,23.809025,
5.386000,1060.100400,5.384000,16.074926,5.321000,23.844675,
5.578000,1058.308933,5.577000,15.912475,5.513000,23.702392,
5.773000,1055.173867,5.769000,15.745825,5.705000,23.809131,
5.963000,1052.038800,5.961000,15.690275,5.897000,23.844710,
6.157000,1046.216533,6.153000,15.538425,6.089000,23.856570,
6.347000,1040.842133,6.345000,15.487808,6.282000,23.993857,
6.540000,1039.050667,6.538000,15.470936,6.474000,24.039619,
6.732000,1036.363467,6.730000,15.331979,6.667000,24.188206,
6.927000,1034.572000,6.923000,15.285660,6.859000,24.104402,
7.117000,1028.749733,7.114000,15.136887,7.051000,24.076467,
7.309000,1026.958267,7.307000,15.087296,7.244000,24.200489,
7.502000,1022.479600,7.499000,15.049932,7.436000,24.220996,
7.693000,1020.688133,7.692000,14.920811,7.628000,24.227832,
7.886000,1015.313733,7.884000,14.877770,7.820000,24.230111,
8.080000,1014.865867,8.077000,14.750923,8.012000,24.251704,
8.271000,1012.178667,8.269000,14.708641,8.205000,24.258901,
8.466000,1008.595733,8.461000,14.673714,8.397000,24.240467,
8.658000,1005.908533,8.654000,14.549571,8.589000,24.255156,
8.847000,1001.429867,8.845000,14.487357,8.782000,24.239219,
9.043000,998.294800,9.038000,14.466619,8.974000,24.350573,
9.233000,993.816133,9.230000,14.326373,9.167000,24.387691,
9.424000,991.128933,9.422000,14.279624,9.359000,24.400064,
9.618000,987.546000,9.615000,14.264041,9.551000,24.404188,
9.809000,982.619467,9.807000,14.258847,9.743000,24.405563,
10.000000,979.484400,9.999000,14.123782,9.935000,24.406021,
10.196000,976.349333,10.192000,14.078761,10.128000,24.406174,
10.384000,971.870667,10.384000,14.063754,10.320000,24.406225,
10.578000,966.048400,10.576000,14.058751,10.512000,24.406242,
10.770000,963.361200,10.768000,13.940417,10.704000,24.406247,
10.962000,962.017600,10.961000,13.900972,10.897000,24.539582,
11.156000,956.643200,11.153000,13.887824,11.089000,24.450694,
11.349000,953.956000,11.345000,13.883441,11.281000,24.554398,
11.539000,952.164533,11.537000,13.748647,11.474000,24.588966,
11.731000,950.373067,11.730000,13.703716,11.667000,24.600489,
11.924000,947.685867,11.922000,13.688739,11.858000,24.604330,
12.116000,943.207200,12.114000,13.683746,12.051000,24.605610,
12.314000,938.280667,12.307000,13.682082,12.243000,24.606037,
12.501000,931.114800,12.499000,13.681527,12.435000,24.606179,
12.692000,929.323333,12.691000,13.548009,12.628000,24.739560,
12.885000,930.219067,12.883000,13.503503,12.820000,24.784020,
13.077000,928.875467,13.076000,13.488668,13.012000,24.798840,
13.273000,925.292533,13.268000,13.483723,13.205000,24.803780,
13.463000,924.396800,13.461000,13.482074,13.397000,24.805427,
13.654000,923.948933,13.653000,13.481525,13.589000,24.805976,
13.850000,919.022400,13.846000,13.481342,13.782000,24.806159,
14.038000,911.408667,14.037000,13.347947,13.974000,24.806220,
14.234000,908.273600,14.230000,13.303482,14.166000,24.806240,
14.425000,906.482133,14.422000,13.288661,14.358000,24.806247,
14.617000,905.138533,14.614000,13.283720,14.551000,24.806249,
14.808000,901.107733,14.806000,13.282073,14.743000,24.806250,
15.002000,900.212000,14.999000,13.148191,14.935000,24.806250,
15.193000,895.285467,15.191000,13.236897,15.128000,24.806250,
15.386000,892.598267,15.383000,13.133132,15.320000,24.806250,
15.580000,892.150400,15.576000,13.098544,15.512000,24.806250,
15.772000,889.911067,15.768000,13.087015,15.704000,24.939583,
15.962000,887.671733,15.960000,13.083172,15.897000,24.984028,
16.154000,881.849467,16.153000,13.081891,16.089000,24.998843,
16.348000,877.818667,16.345000,13.081464,16.282000,25.003781,
16.542000,876.475067,16.538000,13.081321,16.474000,25.005427,
16.732000,873.340000,16.730000,13.081274,16.666000,25.005976,
16.924000,872.892133,16.922000,13.081258,16.859000,25.006159,
17.116000,872.892133,17.115000,13.081253,17.051000,25.006220,
17.310000,871.548533,17.307000,12.964584,17.244000,25.006240,
17.503000,870.652800,17.500000,13.042361,17.436000,25.139580,
17.694000,868.861333,17.692000,12.951620,17.628000,25.184027,
17.888000,867.517733,17.884000,12.921373,17.821000,25.198842,
18.079000,866.174133,18.077000,12.911291,18.013000,25.203781,
18.271000,862.143333,18.269000,12.907930,18.206000,25.205427,
18.466000,859.456133,18.462000,12.906810,18.398000,25.205976,
18.657000,857.216800,18.654000,12.906437,18.590000,25.206159,
18.850000,852.738133,18.847000,12.927146,18.783000,25.227053,
19.041000,854.977467,19.039000,12.913215,18.975000,25.213184,
19.233000,853.186000,19.231000,12.929405,19.167000,25.229395,
19.426000,848.707333,19.423000,12.934802,19.360000,25.368132,
19.617000,844.228667,19.616000,12.936601,19.553000,25.281044,
19.813000,841.989333,19.809000,12.937200,19.744000,25.385348,
20.002000,840.645733,20.000000,12.937400,19.937000,25.420116,
20.195000,841.989333,20.193000,12.804133,20.129000,25.431705,
20.387000,840.645733,20.385000,12.759711,20.322000,25.435568,
20.579000,841.093600,20.577000,12.744904,20.514000,25.436856,
20.771000,837.958533,20.770000,12.739968,20.706000,25.437285,
20.964000,832.584133,20.962000,12.738323,20.899000,25.437428,
21.156000,829.001200,21.155000,12.737774,21.091000,25.437476,
21.349000,829.896933,21.347000,12.737591,21.283000,25.437492,
21.541000,830.792667,21.539000,12.737530,21.476000,25.437497,
21.733000,829.001200,21.732000,12.737510,21.668000,25.437499,
