heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.192000,496.818493,0.191000,22.393750,0.127000,22.993750,
0.385000,607.441560,0.383000,22.256250,0.319000,22.972917,
0.577000,691.640493,0.574000,21.943750,0.511000,22.965972,
0.769000,758.820493,0.767000,21.460417,0.703000,23.117824,
0.961000,810.325160,0.959000,21.049306,0.895000,23.168441,
1.156000,851.976760,1.151000,20.645602,1.087000,23.051980,
1.345000,884.671027,1.343000,20.261034,1.279000,23.013160,
1.540000,910.647293,1.535000,19.999511,1.471000,23.133553,
1.729000,927.666227,1.727000,19.624837,1.663000,23.152851,
1.921000,941.997960,1.918000,19.249946,1.855000,23.025950,
2.121000,953.642493,2.111000,18.991649,2.047000,22.983650,
2.305000,969.765693,2.303000,18.772216,2.239000,23.102883,
2.500000,974.692227,2.495000,18.432405,2.431000,23.009294,
2.688000,989.023960,2.686000,18.185802,2.623000,22.978098,
2.881000,993.950493,2.878000,17.986934,2.815000,23.101033,
3.075000,997.085560,3.070000,17.787311,3.006000,23.142011,
3.267000,999.772760,3.262000,17.454104,3.199000,23.155670,
3.456000,1001.564227,3.454000,17.343035,3.391000,23.160223,
3.651000,1004.251427,3.646000,17.172678,3.583000,23.161741,
3.840000,1006.490760,3.838000,16.999226,3.775000,23.162247,
4.032000,1006.938627,4.030000,16.808075,3.967000,23.162416,
4.224000,1006.490760,4.222000,16.611025,4.159000,23.162472,
4.419000,1005.147160,4.415000,16.412008,4.351000,23.162491,
4.610000,1003.803560,4.606000,16.212336,4.542000,23.162497,
4.800000,1002.459960,4.798000,16.145779,4.735000,23.162499,
4.994000,996.637693,4.991000,16.006926,4.927000,23.162500,
5.187000,997.981293,5.182000,15.827309,5.119000,23.162500,
5.378000,996.189827,5.374000,15.634103,5.310000,23.279167,
5.571000,994.398360,5.566000,15.569701,5.502000,23.318056,
5.759000,992.159027,5.758000,15.414900,5.694000,23.331019,
5.963000,984.993160,5.950000,15.229967,5.887000,23.335340,
6.143000,987.680360,6.142000,15.168322,6.078000,23.336780,
6.335000,985.441027,6.334000,15.014441,6.270000,23.337260,
6.528000,981.410227,6.526000,14.963147,6.462000,23.337420,
6.720000,977.379427,6.718000,14.829382,6.654000,23.470807,
6.912000,973.796493,6.910000,14.784794,6.846000,23.515269,
