heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.192000,522.346893,0.190000,21.650000,0.126000,23.025000,
0.389000,605.650093,0.382000,21.383333,0.318000,23.025000,
0.577000,669.695027,0.573000,21.044444,0.510000,23.025000,
0.770000,718.064627,0.766000,20.664815,0.702000,23.025000,
0.959000,752.998227,0.957000,20.288272,0.894000,23.025000,
1.156000,779.422360,1.149000,20.029424,1.086000,23.025000,
1.343000,810.325160,1.341000,19.522308,1.278000,23.004167,
1.536000,828.687693,1.533000,19.236603,1.470000,22.997222,
1.726000,844.810893,1.725000,18.874701,1.662000,22.994907,
1.920000,853.320360,1.917000,18.620734,1.854000,22.994136,
2.114000,863.621293,2.109000,18.402745,2.046000,22.993879,
2.304000,870.787160,2.301000,18.196748,2.238000,22.993793,
2.495000,875.713693,2.493000,18.011416,2.430000,22.993764,
2.690000,879.296627,2.686000,17.816305,2.622000,22.993755,
2.880000,881.088093,2.877000,17.617935,2.814000,22.993752,
3.072000,881.088093,3.069000,17.418478,3.006000,22.993751,
3.265000,883.775293,3.261000,17.218659,3.198000,22.993750,
3.455000,879.744493,3.453000,17.152053,3.390000,22.993750,
3.653000,880.640227,3.646000,17.013184,3.582000,22.993750,
3.840000,879.296627,3.837000,16.833561,3.774000,22.993750,
4.030000,876.609427,4.029000,16.773687,3.966000,22.993750,
4.223000,875.713693,4.221000,16.620396,4.158000,22.993750,
4.414000,876.609427,4.413000,16.435965,4.350000,22.993750,
4.607000,874.370093,4.605000,16.374488,4.542000,22.993750,
4.799000,873.922227,4.797000,16.220663,4.734000,23.127083,
4.991000,870.787160,4.989000,16.169388,4.926000,23.038194,
5.183000,869.891427,5.181000,16.035629,5.118000,23.008565,
5.375000,865.412760,5.373000,15.991043,5.309000,23.132022,
5.570000,864.517027,5.566000,15.842848,5.502000,23.173174,
5.759000,864.069160,5.757000,15.660116,5.694000,23.186891,
5.950000,859.142627,5.949000,15.599205,5.886000,23.191464,
6.143000,853.320360,6.141000,15.445568,6.078000,23.192988,
6.336000,850.633160,6.333000,15.394356,6.269000,23.193496,
6.527000,845.258760,6.525000,15.243952,6.462000,23.193665,
6.720000,842.123693,6.717000,15.193817,6.654000,23.193722,
6.912000,841.675827,6.909000,15.177106,6.846000,23.193741,
7.103000,839.884360,7.101000,15.171535,7.038000,23.193747,
7.296000,838.540760,7.293000,15.036345,7.230000,23.193749,
7.490000,833.614227,7.485000,14.991282,7.422000,23.193750,
7.680000,829.135560,7.677000,14.976261,7.614000,23.193750,
7.872000,824.656893,7.869000,14.971254,7.806000,23.310417,
8.063000,821.969693,8.061000,14.852918,7.998000,23.349306,
8.256000,820.626093,8.253000,14.813473,8.190000,23.362269,
8.450000,817.491027,8.446000,14.666991,8.382000,23.366590,
8.640000,813.460227,8.637000,14.618164,8.573000,23.368030,
8.847000,808.085827,8.829000,14.601888,8.766000,23.368510,
9.023000,808.533693,9.021000,14.596463,8.957000,23.368670,
9.215000,805.846493,9.213000,14.461321,9.149000,23.368723,
9.419000,803.607160,9.405000,14.416274,9.341000,23.368741,
9.600000,803.159293,9.597000,14.401258,9.534000,23.368747,
9.793000,801.815693,9.789000,14.262919,9.726000,23.368749,
9.984000,798.680627,9.981000,14.237640,9.918000,23.389583,
10.178000,791.514760,10.173000,14.229213,10.109000,23.529861,
10.370000,792.410493,10.366000,14.226404,10.301000,23.576620,
10.563000,791.962627,10.557000,14.092135,10.493000,23.592207,
10.750000,788.379693,10.749000,14.047378,10.685000,23.597402,
10.945000,784.796760,10.941000,14.032459,10.877000,23.599134,
11.138000,783.453160,11.133000,13.910820,11.069000,23.599711,
11.328000,780.765960,11.325000,13.870273,11.261000,23.599904,
11.520000,774.943693,11.517000,13.973424,11.453000,23.599968,
11.710000,768.225693,11.708000,13.891141,11.645000,23.599989,
11.901000,766.882093,11.900000,13.863714,11.837000,23.733330,
12.095000,762.403427,12.092000,13.854571,12.029000,23.644443,
12.286000,759.716227,12.285000,13.830690,12.221000,23.727314,
12.479000,759.716227,12.476000,13.710230,12.413000,23.775771,
12.673000,755.237560,12.669000,13.649243,12.605000,23.771090,
12.863000,752.550360,12.860000,13.628914,12.797000,23.769530,
13.054000,751.206760,13.052000,13.622138,12.989000,23.769010,
13.248000,745.832360,13.244000,13.619879,13.181000,23.768837,
13.443000,748.519560,13.437000,13.619126,13.373000,23.902112,
13.631000,742.249427,13.628000,13.485542,13.565000,23.946537,
13.822000,735.979293,13.820000,13.574347,13.757000,23.961346,
14.014000,741.801560,14.012000,13.470616,13.949000,23.966282,
14.207000,741.801560,14.204000,13.436039,14.141000,23.967927,
14.399000,738.218627,14.396000,13.424513,14.332000,23.968476,
14.591000,734.187827,14.588000,13.420671,14.524000,23.968659,
14.782000,730.604893,14.780000,13.419390,14.716000,23.968720,
14.974000,724.782627,14.972000,13.418963,14.908000,23.968740,
15.166000,728.365560,15.164000,13.285488,15.101000,23.968747,
15.359000,723.439027,15.356000,13.240996,15.293000,23.968749,
15.549000,720.751827,15.548000,13.226165,15.485000,23.968750,
15.742000,722.991160,15.740000,13.221222,15.677000,24.102083,
15.940000,721.647560,15.932000,13.219574,15.869000,24.146528,
16.133000,716.721027,16.125000,13.219025,16.061000,24.161343,
16.320000,715.377427,16.316000,13.085508,16.252000,24.166281,
16.510000,715.377427,16.508000,13.041003,16.445000,24.167927,
16.704000,711.346627,16.700000,13.026168,16.636000,24.168476,
16.895000,711.346627,16.893000,13.021223,16.829000,24.168659,
17.090000,706.867960,17.085000,13.019574,17.022000,24.168720,
17.280000,706.867960,17.277000,13.019025,17.214000,24.168740,
17.472000,705.524360,17.469000,13.018842,17.405000,24.168747,
17.663000,700.597827,17.661000,13.018781,17.598000,24.168749,
17.856000,696.567027,17.853000,13.018760,17.790000,24.168750,
18.047000,695.671293,18.045000,13.018753,17.982000,24.168750,
18.239000,695.223427,18.237000,12.902084,18.174000,24.285417,
18.436000,693.879827,18.429000,12.863195,18.366000,24.207639,
18.626000,688.953293,18.621000,12.850232,18.557000,24.298380,
18.818000,691.640493,18.813000,12.962577,18.750000,24.328627,
19.010000,689.401160,19.006000,12.883359,18.942000,24.338709,
19.200000,687.161827,19.197000,12.856953,19.134000,24.342070,
19.393000,685.818227,19.389000,12.848151,19.326000,24.343190,
19.584000,683.131027,19.581000,12.845217,19.518000,24.343563,
19.776000,680.443827,19.773000,12.844239,19.710000,24.343688,
19.970000,677.308760,19.965000,12.843913,19.901000,24.343729,
20.161000,674.621560,20.158000,12.710471,20.094000,24.343743,
20.351000,673.277960,20.349000,12.799324,20.286000,24.343748,
20.543000,671.486493,20.541000,12.828941,20.478000,24.343749,
20.736000,671.486493,20.733000,12.705480,20.670000,24.343750,
20.930000,669.695027,20.926000,12.797660,20.862000,24.477083,
21.120000,662.977027,21.117000,12.695053,21.054000,24.388194,
21.315000,665.664227,21.309000,12.660851,21.246000,24.491898,
21.503000,665.216360,21.501000,12.649450,21.438000,24.526466,
21.695000,666.112093,21.693000,12.645650,21.629000,24.537989,
21.888000,662.977027,21.885000,12.644383,21.821000,24.541830,
22.079000,659.841960,22.077000,12.643961,22.013000,24.543110,
22.270000,655.811160,22.269000,12.643820,22.205000,24.543537,
22.464000,654.915427,22.461000,12.643773,22.397000,24.543679,
22.655000,653.123960,22.653000,12.643758,22.589000,24.543726,
22.850000,649.541027,22.845000,12.643753,22.781000,24.543742,
23.042000,644.614493,23.038000,12.643751,22.973000,24.543747,
23.230000,645.062360,23.229000,12.643750,23.165000,24.677082,
23.427000,646.853827,23.422000,12.643750,23.357000,24.721527,
23.614000,649.541027,23.613000,12.643750,23.549000,24.736342,
23.809000,648.645293,23.805000,12.510417,23.741000,24.741281,
23.999000,643.718760,23.997000,12.465972,23.934000,24.742927,
24.190000,636.552893,24.189000,12.451157,24.126000,24.743476,
24.386000,642.375160,24.381000,12.446219,24.317000,24.743659,
24.576000,638.344360,24.573000,12.577906,24.509000,24.743720,
24.769000,632.522093,24.765000,12.621802,24.702000,24.743740,
24.961000,636.105027,24.957000,12.636434,24.893000,24.743747,
25.150000,635.209293,25.149000,12.641311,25.085000,24.743749,
25.343000,630.730627,25.341000,12.642937,25.277000,24.877083,
25.535000,629.387027,25.533000,12.643479,25.469000,24.788194,
25.728000,627.147693,25.725000,12.643660,25.661000,24.891898,
25.919000,626.699827,25.917000,12.510387,25.853000,24.793133,
26.116000,628.939160,26.109000,12.465962,26.045000,24.893544,
26.302000,623.116893,26.301000,12.451154,26.237000,24.927015,
26.494000,624.908360,26.493000,12.446218,26.429000,24.938172,
26.686000,626.251960,26.684000,12.444573,26.621000,24.941891,
26.878000,621.773293,26.876000,12.444024,26.813000,24.943130,
27.070000,618.638227,27.068000,12.443841,27.005000,24.943543,
27.262000,623.564760,27.260000,12.443780,27.197000,25.077014,
27.454000,619.533960,27.452000,12.443760,27.389000,25.121505,
27.646000,616.846760,27.644000,12.443753,27.581000,25.136335,
27.852000,615.951027,27.836000,12.443751,27.773000,25.141278,
28.030000,612.815960,28.028000,12.464584,27.965000,25.163759,
28.222000,611.472360,28.220000,12.471528,28.157000,25.171253,
28.414000,604.306493,28.412000,12.340509,28.349000,25.307084,
28.609000,594.901293,28.605000,12.296836,28.541000,25.219028,
28.798000,603.410760,28.796000,12.394779,28.732000,25.168843,
28.989000,604.306493,28.988000,12.314926,28.924000,25.172948,
29.181000,600.275693,29.180000,12.288309,29.117000,25.307649,
29.374000,602.962893,29.372000,12.279436,29.308000,25.219216,
29.569000,598.484227,29.564000,12.276479,29.500000,25.323072,
29.758000,595.797027,29.756000,12.275493,29.692000,25.357691,
29.950000,597.588493,29.948000,12.275164,29.884000,25.369230,
30.141000,597.588493,30.140000,12.254221,30.076000,25.468910,
30.334000,593.557693,30.332000,12.268074,30.268000,25.522970,
30.526000,594.005560,30.524000,12.272691,30.460000,25.540990,
