heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.196000,420.098933,0.194000,22.550000,0.129000,23.525000,
0.391000,478.769467,0.389000,22.433333,0.324000,23.525000,
0.588000,524.004000,0.584000,22.127778,0.519000,23.525000,
0.783000,558.489733,0.779000,21.892593,0.714000,23.525000,
0.975000,586.257467,0.973000,21.547531,0.909000,23.658333,
1.173000,607.755067,1.168000,21.315844,1.104000,23.569444,
1.365000,622.982533,1.363000,21.105281,1.299000,23.539815,
1.562000,636.866400,1.558000,20.901760,1.494000,23.529938,
1.755000,649.854533,1.753000,20.700587,1.688000,23.526646,
1.952000,657.020400,1.948000,20.633529,1.883000,23.408882,
2.144000,663.290533,2.143000,20.477843,2.078000,23.486294,
2.369000,670.904267,2.338000,20.425948,2.273000,23.395431,
2.535000,674.487200,2.533000,20.291983,2.468000,23.481810,
2.731000,678.070133,2.727000,20.113994,2.663000,23.510603,
2.924000,680.309467,2.922000,19.921331,2.858000,23.520201,
3.120000,680.309467,3.117000,19.723777,3.052000,23.523400,
3.313000,681.205200,3.311000,19.657926,3.247000,23.524467,
3.509000,680.757333,3.506000,19.635975,3.441000,23.524822,
3.703000,682.996667,3.699000,19.495325,3.635000,23.524941,
3.894000,682.996667,3.892000,19.331775,3.828000,23.524980,
4.086000,682.996667,4.085000,19.277258,4.021000,23.524993,
4.280000,682.100933,4.279000,19.125753,4.215000,23.524998,
4.475000,681.205200,4.473000,19.075251,4.409000,23.524999,
4.670000,680.757333,4.668000,18.925084,4.604000,23.525000,
4.866000,680.757333,4.863000,18.875028,4.798000,23.525000,
5.060000,679.861600,5.057000,18.858343,4.993000,23.525000,
5.256000,678.965867,5.253000,18.719448,5.188000,23.525000,
5.448000,678.518000,5.447000,18.673149,5.382000,23.525000,
5.646000,677.174400,5.642000,18.657716,5.577000,23.525000,
5.840000,676.726533,5.837000,18.519239,5.772000,23.525000,
6.035000,675.382933,6.032000,18.473080,5.967000,23.525000,
6.234000,674.039333,6.226000,18.457693,6.162000,23.658333,
6.422000,673.591467,6.421000,18.431731,6.356000,23.548611,
6.618000,670.904267,6.616000,18.443910,6.552000,23.666204,
6.816000,669.112800,6.811000,18.293803,6.746000,23.684568,
7.011000,668.217067,7.006000,18.243768,6.941000,23.690689,
7.206000,666.873467,7.202000,18.227089,7.136000,23.692730,
7.399000,665.529867,7.397000,18.125696,7.332000,23.714243,
7.595000,661.051200,7.592000,18.091899,7.527000,23.721414,
7.790000,661.946933,7.786000,18.059800,7.721000,23.702971,
7.985000,660.155467,7.982000,17.915767,7.917000,23.696824,
8.180000,658.364000,8.176000,17.867756,8.112000,23.694775,
8.375000,656.572533,8.371000,17.851752,8.306000,23.694092,
8.567000,654.781067,8.566000,17.846417,8.501000,23.827197,
8.765000,649.854533,8.761000,17.844639,8.696000,23.871566,
8.957000,649.406667,8.955000,17.864880,8.891000,23.907189,
