heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.206000,529.064893,0.193000,23.256250,0.128000,24.231250,
0.389000,601.171427,0.386000,23.122917,0.322000,24.231250,
0.580000,656.259027,0.578000,22.945139,0.515000,24.231250,
0.772000,698.358493,0.770000,22.752546,0.707000,24.097917,
0.965000,730.604893,0.963000,22.555015,0.899000,24.053472,
1.160000,756.133293,1.156000,22.372505,1.092000,24.038657,
1.352000,777.183027,1.348000,22.178335,1.284000,24.167052,
1.553000,793.306227,1.540000,21.980278,1.476000,24.076517,
1.736000,805.846493,1.733000,21.780926,1.669000,24.179672,
1.929000,817.491027,1.925000,21.581142,1.861000,24.214057,
2.127000,826.896227,2.117000,21.381214,2.053000,24.225519,
2.312000,834.062093,2.309000,21.197905,2.245000,24.096006,
2.507000,839.436493,2.503000,21.003468,2.439000,24.052835,
2.697000,844.363027,2.694000,20.805323,2.631000,24.171778,
2.889000,847.945960,2.887000,20.739274,2.823000,24.211426,
3.081000,851.528893,3.079000,20.583925,3.016000,24.224642,
3.273000,854.216093,3.271000,20.398808,3.208000,24.095714,
3.469000,856.007560,3.464000,20.337103,3.400000,24.186071,
3.661000,857.799027,3.657000,20.199868,3.593000,24.216190,
3.850000,858.694760,3.848000,20.020789,3.785000,24.226230,
4.045000,859.142627,4.041000,19.827763,3.977000,24.229577,
4.235000,857.799027,4.233000,19.763421,4.170000,24.230692,
4.429000,859.142627,4.426000,19.608640,4.362000,24.231064,
4.621000,858.694760,4.618000,19.423713,4.554000,24.231188,
4.811000,857.351160,4.810000,19.245404,4.746000,24.231229,
5.006000,858.246893,5.003000,19.185968,4.939000,24.231243,
5.198000,857.351160,5.195000,19.032823,5.131000,24.231248,
5.391000,856.903293,5.387000,18.981774,5.323000,24.231249,
5.582000,855.559693,5.579000,18.831425,5.516000,24.231250,
5.775000,853.320360,5.771000,18.781308,5.708000,24.231250,
5.965000,851.976760,5.964000,18.631269,5.900000,24.347917,
6.157000,850.633160,6.156000,18.581256,6.092000,24.386806,
6.352000,848.841693,6.349000,18.431252,6.284000,24.283102,
6.545000,847.498093,6.541000,18.381251,6.477000,24.248534,
6.737000,844.363027,6.733000,18.231250,6.669000,24.353678,
6.928000,843.915160,6.925000,18.181250,6.862000,24.388726,
7.119000,840.332227,7.117000,18.047917,7.054000,24.400409,
