heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,308.132267,0.193000,25.250000,0.129000,26.425000,
0.390000,350.231733,0.388000,24.983333,0.324000,26.425000,
0.589000,382.926000,0.583000,24.761111,0.519000,26.425000,
0.780000,408.902267,0.778000,24.570370,0.714000,26.425000,
0.975000,428.608400,0.974000,24.373457,0.908000,26.425000,
1.171000,446.970933,1.168000,24.174486,1.103000,26.425000,
1.369000,461.302667,1.364000,23.974829,1.298000,26.425000,
1.560000,472.947200,1.558000,23.908276,1.494000,26.425000,
1.756000,482.800267,1.754000,23.752759,1.689000,26.425000,
1.949000,490.861867,1.948000,23.700920,1.884000,26.425000,
2.149000,496.684133,2.144000,23.566973,2.079000,26.425000,
2.341000,502.954267,2.338000,23.501491,2.274000,26.404167,
2.537000,507.432933,2.534000,23.346330,2.469000,26.397222,
2.730000,511.463733,2.729000,23.161277,2.664000,26.394907,
2.935000,514.598800,2.924000,22.966259,2.859000,26.394136,
3.121000,516.838133,3.119000,22.901253,3.054000,26.393879,
3.316000,519.077467,3.314000,22.746251,3.249000,26.393793,
3.510000,520.421067,3.509000,22.694584,3.444000,26.393764,
3.706000,521.764667,3.704000,22.544028,3.639000,26.393755,
3.900000,523.108267,3.899000,22.493843,3.834000,26.393752,
4.095000,524.004000,4.094000,22.360448,4.030000,26.393751,
4.290000,524.451867,4.289000,22.315983,4.224000,26.393750,
4.486000,524.899733,4.484000,22.167828,4.420000,26.393750,
4.681000,522.212533,4.679000,22.118443,4.615000,26.393750,
4.878000,525.795467,4.874000,22.101981,4.810000,26.393750,
5.071000,525.795467,5.069000,21.963160,5.005000,26.393750,
5.268000,524.899733,5.265000,21.916887,5.200000,26.393750,
5.461000,524.899733,5.459000,21.901462,5.395000,26.393750,
5.659000,525.347600,5.655000,21.896321,5.590000,26.393750,
5.851000,524.899733,5.850000,21.761274,5.785000,26.393750,
6.050000,524.899733,6.045000,21.716258,5.980000,26.393750,
6.241000,524.004000,6.240000,21.701253,6.175000,26.393750,
6.440000,522.660400,6.436000,21.696251,6.371000,26.393750,
6.634000,520.421067,6.630000,21.561250,6.565000,26.393750,
6.830000,519.973200,6.826000,21.516250,6.761000,26.393750,
7.022000,520.421067,7.020000,21.501250,6.956000,26.393750,
7.217000,519.077467,7.215000,21.496250,7.151000,26.393750,
