heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,477.560227,0.192000,22.018750,0.127000,22.993750,
0.385000,600.723560,0.384000,21.752083,0.320000,22.993750,
0.577000,688.953293,0.575000,21.300694,0.512000,23.014583,
0.771000,755.685427,0.767000,20.883565,0.704000,23.021528,
0.965000,807.190093,0.960000,20.477855,0.896000,23.023843,
1.154000,846.154493,1.151000,20.092618,1.088000,23.024614,
1.345000,870.339293,1.343000,19.830873,1.280000,23.024871,
1.539000,900.794227,1.535000,19.476958,1.472000,23.024957,
1.730000,919.604627,1.727000,19.108986,1.664000,23.024986,
1.924000,934.384227,1.920000,18.698829,1.856000,23.004162,
2.114000,944.237293,2.112000,18.562110,2.047000,22.997221,
2.305000,953.642493,2.303000,18.249870,2.240000,22.994907,
2.496000,961.256227,2.495000,18.029123,2.431000,22.994136,
2.691000,966.182760,2.687000,17.822208,2.624000,22.993879,
2.887000,969.765693,2.880000,17.619903,2.816000,22.993793,
3.073000,972.452893,3.071000,17.285801,3.008000,22.993764,
3.266000,967.974227,3.263000,17.078600,3.200000,23.014588,
3.466000,970.213560,3.455000,16.988700,3.392000,23.000696,
3.651000,973.348627,3.647000,16.825400,3.583000,22.996065,
3.844000,972.005027,3.839000,16.637633,3.775000,22.994522,
4.033000,970.661427,4.031000,16.441711,3.967000,23.127341,
4.225000,967.526360,4.223000,16.243070,4.159000,23.038280,
4.417000,966.182760,4.415000,16.176857,4.351000,23.141927,
4.609000,964.839160,4.607000,16.038119,4.543000,23.176476,
4.801000,960.360493,4.799000,15.858540,4.736000,23.187992,
4.993000,957.673293,4.991000,15.798680,4.927000,23.191831,
5.185000,957.673293,5.183000,15.645393,5.119000,23.193110,
5.376000,954.986093,5.375000,15.460964,5.311000,23.193537,
5.569000,951.851027,5.567000,15.399488,5.503000,23.193679,
5.761000,946.028760,5.760000,15.245663,5.697000,23.193726,
5.954000,942.445827,5.952000,15.194388,5.889000,23.193742,
6.146000,939.758627,6.144000,15.043963,6.080000,23.193747,
6.338000,937.519293,6.336000,14.993821,6.273000,23.193749,
6.530000,933.488493,6.528000,14.977107,6.464000,23.193750,
6.727000,927.666227,6.721000,14.854869,6.656000,23.193750,
6.916000,926.770493,6.912000,14.814123,6.848000,23.310417,
7.106000,923.187560,7.104000,14.800541,7.040000,23.349306,
7.300000,920.948227,7.296000,14.683514,7.232000,23.383102,
7.492000,913.334493,7.488000,14.644505,7.424000,23.394367,
7.683000,905.272893,7.680000,14.498168,7.615000,23.398122,
7.879000,901.689960,7.872000,14.428556,7.809000,23.378541,
8.069000,905.720760,8.064000,14.405352,8.000000,23.372014,
8.260000,901.242093,8.256000,14.264284,8.192000,23.369838,
8.451000,899.002760,8.448000,14.217261,8.384000,23.369113,
8.645000,895.867693,8.640000,14.068254,8.576000,23.368871,
8.836000,892.732627,8.833000,14.018585,8.768000,23.502124,
9.025000,890.045427,9.024000,14.002028,8.960000,23.546541,
9.220000,885.118893,9.216000,13.996509,9.152000,23.561347,
9.410000,878.848760,9.408000,13.878003,9.344000,23.566282,
9.603000,878.400893,9.600000,13.838501,9.536000,23.567927,
9.794000,873.922227,9.792000,13.825334,9.728000,23.568476,
9.985000,871.682893,9.984000,13.820945,9.920000,23.568659,
10.178000,866.308493,10.176000,13.686148,10.112000,23.568720,
10.370000,861.381960,10.368000,13.641216,10.304000,23.702073,
10.561000,860.038360,10.560000,13.626239,10.496000,23.746524,
10.754000,857.351160,10.752000,13.642080,10.688000,23.782175,
10.946000,849.737427,10.944000,13.493193,10.880000,23.773225,
11.141000,847.498093,11.136000,13.443564,11.072000,23.770242,
11.329000,846.602360,11.328000,13.427021,11.264000,23.769247,
11.525000,843.915160,11.520000,13.421507,11.456000,23.768916,
11.714000,843.467293,11.712000,13.419669,11.648000,23.902139,
11.909000,840.780093,11.903000,13.419056,11.840000,23.946546,
12.099000,837.197160,12.095000,13.285519,12.032000,23.961349,
12.289000,828.687693,12.287000,13.241006,12.224000,23.966283,
12.483000,828.239827,12.480000,13.226169,12.416000,23.967928,
12.675000,825.552627,12.671000,13.221223,12.608000,23.968476,
12.867000,824.209027,12.863000,13.086241,12.800000,23.968659,
13.057000,821.073960,13.056000,13.041247,12.992000,23.968720,
13.249000,815.699560,13.248000,13.026249,13.184000,24.102073,
13.444000,814.803827,13.440000,13.021250,13.376000,24.146524,
13.633000,812.564493,13.631000,13.019583,13.568000,24.161341,
13.828000,813.908093,13.824000,12.902361,13.760000,24.166280,
14.020000,806.742227,14.016000,12.863287,13.952000,24.167927,
14.209000,805.846493,14.207000,12.850262,14.144000,24.168476,
14.404000,806.294360,14.400000,12.845921,14.336000,24.168659,
14.593000,806.294360,14.591000,12.844474,14.528000,24.168720,
14.785000,803.607160,14.783000,12.843991,14.720000,24.168740,
14.977000,799.128493,14.975000,12.843830,14.912000,24.168747,
15.170000,796.889160,15.168000,12.710443,15.104000,24.285416,
15.363000,791.962627,15.360000,12.665981,15.296000,24.324305,
15.554000,794.649827,15.551000,12.671994,15.488000,24.358102,
15.745000,791.066893,15.743000,12.673998,15.680000,24.369367,
15.940000,788.379693,15.936000,12.653833,15.872000,24.352289,
16.131000,786.140360,16.128000,12.667944,16.064000,24.367430,
16.323000,780.765960,16.319000,12.651815,16.256000,24.484977,
16.514000,777.630893,16.512000,12.646438,16.448000,24.524159,
16.705000,777.630893,16.703000,12.511313,16.640000,24.537220,
16.899000,774.495827,16.895000,12.466271,16.831000,24.541573,
17.090000,767.777827,17.087000,12.451257,17.024000,24.543024,
17.284000,767.777827,17.280000,12.467086,17.216000,24.564341,
17.476000,763.299160,17.472000,12.451529,17.408000,24.550614,
17.667000,754.341827,17.663000,12.313010,17.600000,24.546038,
17.859000,759.268360,17.855000,12.400170,17.791000,24.544513,
18.049000,757.476893,18.047000,12.295890,17.984000,24.677338,
18.241000,750.758893,18.239000,12.261130,18.176000,24.721613,
18.433000,748.967427,18.431000,12.249543,18.367000,24.736371,
18.625000,742.249427,18.623000,12.245681,18.559000,24.741290,
18.817000,735.531427,18.815000,12.244394,18.751000,24.742930,
19.010000,739.562227,19.007000,12.243965,18.944000,24.743477,
19.201000,734.187827,19.199000,12.243822,19.136000,24.876992,
19.393000,733.292093,19.391000,12.243774,19.328000,24.921497,
19.585000,733.292093,19.583000,12.243758,19.519000,24.936332,
19.780000,730.604893,19.776000,12.243753,19.712000,24.941277,
19.972000,725.230493,19.967000,12.243751,19.904000,24.942926,
20.161000,723.886893,20.159000,12.243750,20.096000,24.943475,
20.352000,723.439027,20.351000,12.243750,20.287000,25.076992,
20.545000,721.647560,20.543000,12.243750,20.480000,25.121497,
20.737000,722.991160,20.735000,12.110417,20.672000,25.136332,
20.929000,718.960360,20.927000,12.086806,20.864000,25.162111,
21.125000,720.303960,21.120000,12.212269,21.056000,25.170704,
