heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.196000,306.923027,0.194000,23.506250,0.130000,24.106250,
0.391000,346.783160,0.389000,23.506250,0.325000,24.106250,
0.588000,377.685960,0.585000,23.372917,0.520000,24.106250,
0.788000,400.975027,0.779000,23.211806,0.715000,24.106250,
0.979000,419.337560,0.974000,23.024769,0.910000,24.106250,
1.174000,430.534227,1.170000,22.962423,1.105000,24.106250,
1.369000,443.522360,1.365000,22.808308,1.300000,24.106250,
1.562000,456.510493,1.559000,22.756936,1.495000,24.106250,
1.759000,461.884893,1.755000,22.606479,1.690000,24.106250,
1.952000,468.602893,1.949000,22.556326,1.885000,24.106250,
2.146000,473.977293,2.144000,22.406275,2.080000,24.106250,
2.343000,478.008093,2.339000,22.356258,2.275000,24.106250,
2.538000,481.591027,2.534000,22.339586,2.470000,24.106250,
2.733000,486.517560,2.729000,22.217362,2.665000,24.106250,
2.927000,487.413293,2.924000,22.176621,2.860000,24.106250,
3.123000,489.652627,3.119000,22.029707,3.055000,24.106250,
3.317000,491.891960,3.314000,21.980736,3.250000,24.106250,
3.513000,492.787693,3.509000,21.831079,3.445000,24.106250,
3.707000,490.996227,3.704000,21.781193,3.640000,24.106250,
3.901000,494.579160,3.899000,21.631231,3.835000,24.106250,
4.099000,495.027027,4.094000,21.581244,4.030000,24.106250,
4.294000,494.579160,4.291000,21.431248,4.226000,24.106250,
4.487000,494.579160,4.486000,21.381249,4.421000,24.106250,
4.684000,495.027027,4.680000,21.364583,4.616000,24.106250,
4.878000,494.579160,4.876000,21.225694,4.811000,24.106250,
5.074000,494.131293,5.070000,21.179398,5.006000,24.106250,
5.269000,492.787693,5.266000,21.163966,5.201000,24.106250,
5.463000,488.309027,5.460000,21.158822,5.396000,24.106250,
5.658000,486.069693,5.655000,21.040441,5.591000,24.106250,
5.854000,488.309027,5.851000,21.000980,5.786000,24.106250,
6.048000,482.934627,6.045000,20.987827,5.981000,24.106250,
6.245000,480.247427,6.240000,20.870942,6.176000,24.127083,
6.437000,484.278227,6.435000,20.831981,6.371000,24.134028,
6.634000,483.382493,6.630000,20.798160,6.566000,24.115509,
6.828000,476.216627,6.826000,20.786887,6.761000,24.109336,
7.024000,480.247427,7.020000,20.783129,6.956000,24.107279,
7.217000,474.873027,7.215000,20.781876,7.151000,24.106593,
7.414000,473.529427,7.410000,20.648125,7.346000,24.106364,
7.607000,477.112360,7.605000,20.603542,7.541000,24.106288,
7.803000,478.008093,7.800000,20.588681,7.736000,24.106263,
7.998000,476.216627,7.995000,20.583727,7.931000,24.106254,
8.193000,473.081560,8.190000,20.448742,8.126000,24.106251,
8.387000,473.081560,8.385000,20.403747,8.321000,24.222917,
8.583000,473.081560,8.581000,20.409582,8.516000,24.165972,
8.778000,472.185827,8.775000,20.411527,8.711000,24.146991,
8.974000,472.185827,8.970000,20.391342,8.905000,24.119830,
9.167000,469.498627,9.165000,20.251281,9.101000,24.110777,
9.361000,470.842227,9.361000,20.337927,9.296000,24.224426,
9.557000,469.050760,9.555000,20.233476,9.491000,24.145642,
9.755000,468.602893,9.750000,20.198659,9.686000,24.119381,
9.947000,467.259293,9.945000,20.187053,9.881000,24.227294,
10.144000,466.363560,10.140000,20.204018,10.075000,24.284098,
10.338000,466.363560,10.335000,20.209673,10.271000,24.303033,
10.538000,465.019960,10.530000,20.074058,10.466000,24.288511,
10.727000,463.228493,10.725000,20.028853,10.661000,24.167004,
10.922000,460.989160,10.920000,20.034618,10.856000,24.264001,
11.117000,454.719027,11.115000,20.015706,11.051000,24.275500,
11.313000,458.749827,11.310000,20.009402,11.246000,24.279333,
11.508000,458.301960,11.505000,20.007301,11.441000,24.280611,
11.704000,456.062627,11.700000,20.006600,11.636000,24.281037,
11.897000,455.614760,11.895000,20.006367,11.831000,24.281179,
12.092000,454.271160,12.090000,20.006289,12.026000,24.281226,
12.288000,452.479693,12.285000,19.872930,12.221000,24.281242,
12.483000,452.927560,12.480000,19.828477,12.416000,24.281247,
12.678000,446.657427,12.675000,19.813659,12.611000,24.281249,
12.874000,451.136093,12.870000,19.808720,12.806000,24.281250,
13.067000,450.240360,13.065000,19.807073,13.001000,24.281250,
13.267000,448.001027,13.260000,19.673191,13.196000,24.281250,
13.458000,450.240360,13.455000,19.628564,13.391000,24.281250,
13.653000,450.240360,13.650000,19.613688,13.586000,24.281250,
13.848000,446.657427,13.845000,19.608729,13.781000,24.281250,
14.044000,448.001027,14.040000,19.607076,13.976000,24.281250,
14.237000,443.970227,14.235000,19.606525,14.171000,24.281250,
14.434000,443.970227,14.430000,19.627175,14.366000,24.302083,
14.628000,443.074493,14.625000,19.634058,14.561000,24.309028,
14.823000,443.522360,14.820000,19.636353,14.756000,24.311343,
15.017000,442.178760,15.015000,19.637118,14.951000,24.312114,
15.213000,442.178760,15.210000,19.504039,15.146000,24.312371,
15.407000,440.387293,15.405000,19.459680,15.341000,24.312457,
15.601000,439.939427,15.600000,19.444893,15.536000,24.312486,
15.798000,440.387293,15.795000,19.439964,15.731000,24.312495,
15.992000,438.595827,15.990000,19.438321,15.926000,24.312498,
16.187000,436.804360,16.185000,19.437774,16.121000,24.312499,
16.383000,435.012893,16.380000,19.437591,16.316000,24.312500,
16.579000,432.325693,16.575000,19.283364,16.510000,24.291667,
16.772000,432.325693,16.770000,19.365288,16.706000,24.284722,
16.968000,432.773560,16.965000,19.259263,16.900000,24.282407,
17.164000,428.742760,17.160000,19.223921,17.096000,24.281636,
17.358000,431.429960,17.355000,19.212140,17.290000,24.281379,
17.553000,430.534227,17.550000,19.208213,17.485000,24.281293,
17.747000,428.742760,17.745000,19.206904,17.681000,24.281264,
17.944000,427.847027,17.940000,19.206468,17.876000,24.281255,
18.137000,426.055560,18.135000,19.227156,18.071000,24.302085,
18.334000,424.264093,18.330000,19.213219,18.266000,24.288195,
18.528000,424.711960,18.525000,19.229406,18.461000,24.304398,
18.722000,424.264093,18.720000,19.213969,18.655000,24.288966,
18.918000,422.472627,18.915000,19.208823,18.850000,24.283822,
19.112000,422.472627,19.110000,19.207108,19.046000,24.282107,
