heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.193000,369.624360,0.191000,22.218750,0.127000,22.993750,
0.388000,430.086360,0.383000,22.085417,0.319000,22.993750,
0.575000,477.112360,0.574000,21.907639,0.511000,22.993750,
0.768000,513.389560,0.766000,21.581713,0.702000,22.993750,
0.962000,542.053027,0.958000,21.223071,0.894000,22.993750,
1.155000,559.519827,1.150000,20.970190,1.086000,22.993750,
1.344000,582.361027,1.342000,20.752563,1.278000,22.993750,
1.538000,596.692760,1.534000,20.546688,1.469000,22.860417,
1.729000,608.337293,1.725000,20.344729,1.662000,22.949306,
1.921000,616.398893,1.917000,20.160743,1.854000,22.978935,
2.112000,623.116893,2.109000,19.966081,2.045000,22.855478,
2.314000,626.251960,2.301000,19.767860,2.238000,22.947659,
2.495000,632.522093,2.493000,19.568453,2.429000,22.978386,
2.690000,637.448627,2.685000,19.501984,2.621000,22.855295,
2.878000,639.687960,2.877000,19.346495,2.813000,22.814265,
3.074000,641.031560,3.069000,19.177998,3.005000,22.933922,
3.265000,641.927293,3.261000,18.988499,3.197000,22.840474,
3.456000,642.823027,3.453000,18.925333,3.390000,22.809325,
3.647000,642.823027,3.645000,18.770944,3.581000,22.798942,
3.839000,639.240093,3.837000,18.719481,3.773000,22.928814,
4.031000,641.031560,4.029000,18.568994,3.965000,22.972105,
4.226000,638.344360,4.221000,18.518831,4.157000,22.986535,
4.415000,639.240093,4.413000,18.502110,4.349000,22.991345,
4.607000,638.344360,4.605000,18.363203,4.541000,22.992948,
4.801000,638.344360,4.797000,18.316901,4.733000,22.993483,
4.992000,637.000760,4.989000,18.168134,4.925000,22.993661,
5.184000,635.657160,5.181000,18.118545,5.117000,22.993720,
5.375000,633.417827,5.373000,17.985348,5.310000,22.993740,
5.567000,632.522093,5.565000,17.940949,5.501000,22.993747,
5.760000,629.834893,5.757000,17.926150,5.693000,22.993749,
5.952000,628.939160,5.949000,17.921217,5.885000,22.993750,
