heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.197000,434.878533,0.194000,26.368750,0.129000,29.293750,
0.393000,549.980267,0.389000,26.235417,0.325000,29.293750,
0.589000,638.657867,0.584000,26.057639,0.520000,29.293750,
0.780000,707.629333,0.778000,25.865046,0.713000,29.293750,
0.975000,761.373333,0.971000,25.684182,0.907000,29.293750,
1.165000,805.712133,1.163000,25.490561,1.100000,29.293750,
1.357000,840.645733,1.356000,25.292687,1.292000,29.160417,
1.552000,867.965600,1.548000,25.093396,1.485000,29.249306,
1.742000,889.911067,1.741000,24.893632,1.677000,29.145602,
1.934000,906.930000,1.933000,24.827044,1.870000,29.111034,
2.127000,920.813867,2.125000,24.671515,2.062000,29.099511,
2.319000,931.114800,2.318000,24.503005,2.254000,29.095670,
2.515000,940.072133,2.510000,24.180168,2.446000,29.094390,
2.704000,947.238000,2.702000,23.805889,2.639000,29.093963,
2.899000,953.060267,2.895000,23.564463,2.831000,29.093821,
3.089000,957.538933,3.087000,23.217321,3.024000,29.093774,
3.283000,961.569733,3.280000,22.968274,3.216000,29.093758,
3.474000,964.256933,3.472000,22.885258,3.408000,29.093753,
3.665000,966.048400,3.664000,22.724253,3.601000,29.227084,
3.860000,966.496267,3.857000,22.553918,3.793000,29.138195,
4.051000,967.392000,4.049000,22.363806,3.985000,29.108565,
4.243000,967.392000,4.241000,22.167102,4.178000,29.232022,
4.437000,967.392000,4.434000,21.968201,4.370000,29.273174,
4.628000,968.287733,4.626000,21.768567,4.563000,29.286891,
4.824000,968.735600,4.819000,21.568689,4.755000,29.291464,
5.013000,969.183467,5.011000,21.502063,4.947000,29.292988,
5.205000,968.735600,5.203000,21.363188,5.140000,29.293496,
5.397000,966.944133,5.396000,21.183563,5.332000,29.293665,
5.589000,966.048400,5.588000,21.144521,5.524000,29.314555,
5.784000,964.704800,5.781000,20.977340,5.717000,29.300685,
5.975000,962.465467,5.973000,20.921613,5.909000,29.429395,
6.168000,960.226133,6.165000,20.790538,6.102000,29.359798,
6.359000,957.986800,6.358000,20.592679,6.294000,29.449099,
6.553000,955.747467,6.550000,20.526726,6.486000,29.478866,
6.745000,953.508133,6.743000,20.504742,6.679000,29.488789,
6.937000,950.373067,6.935000,20.380747,6.871000,29.492096,
7.131000,947.685867,7.127000,20.206082,7.064000,29.493199,
7.321000,944.550800,7.320000,20.147861,7.256000,29.493566,
7.514000,942.759333,7.512000,19.995120,7.448000,29.493689,
7.706000,940.072133,7.704000,19.944207,7.641000,29.627063,
7.899000,937.832800,7.897000,19.793902,7.833000,29.538188,
8.093000,935.145600,8.089000,19.764634,8.025000,29.662729,
8.284000,932.906267,8.281000,19.621545,8.218000,29.704243,
8.475000,930.219067,8.474000,19.457182,8.410000,29.718081,
8.668000,928.427600,8.666000,19.402394,8.602000,29.722694,
8.860000,925.740400,8.858000,19.363298,8.795000,29.703398,
9.054000,923.053200,9.051000,19.237766,8.987000,29.717799,
9.244000,920.813867,9.243000,19.175089,9.179000,29.701766,
9.440000,917.678800,9.435000,19.154196,9.372000,29.813089,
9.629000,913.648000,9.628000,19.013899,9.564000,29.850196,
9.822000,912.304400,9.820000,18.967133,9.756000,29.862565,
10.015000,909.169333,10.013000,18.818211,9.949000,29.866688,
10.206000,906.930000,10.205000,18.768570,10.142000,29.868063,
10.399000,903.347067,10.398000,18.752023,10.334000,29.868521,
10.592000,900.212000,10.590000,18.613174,10.526000,30.002007,
10.783000,898.420533,10.782000,18.566891,10.718000,29.913169,
10.976000,895.733333,10.975000,18.551464,10.911000,30.016890,
11.168000,893.046133,11.167000,18.412988,11.103000,30.051463,
11.360000,889.463200,11.359000,18.366829,11.296000,30.062988,
11.553000,886.328133,11.552000,18.234776,11.488000,30.066829,
11.745000,883.640933,11.744000,18.190759,11.680000,30.201443,
