heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,367.698533,0.193000,23.693750,0.128000,24.293750,
0.396000,407.558667,0.388000,23.560417,0.323000,24.293750,
0.587000,438.909333,0.583000,23.265972,0.518000,24.293750,
0.783000,463.094133,0.778000,23.034491,0.713000,24.293750,
0.977000,482.352400,0.973000,22.957330,0.908000,24.293750,
1.172000,497.579867,1.169000,22.798277,1.103000,24.293750,
1.368000,509.672267,1.363000,22.611926,1.298000,24.160417,
1.562000,519.077467,1.558000,22.549809,1.493000,24.249306,
1.757000,526.691200,1.753000,22.412436,1.688000,24.278935,
1.952000,533.409200,1.948000,22.366645,1.883000,24.288812,
2.147000,536.992133,2.143000,22.218048,2.078000,24.292104,
2.340000,542.366533,2.338000,22.035183,2.273000,24.159868,
2.537000,544.605867,2.533000,21.974228,2.468000,24.249123,
2.733000,547.293067,2.728000,21.820576,2.663000,24.278874,
2.928000,549.980267,2.923000,21.636025,2.858000,24.288791,
3.120000,551.323867,3.118000,21.574508,3.053000,24.158764,
3.316000,551.771733,3.313000,21.554003,3.248000,24.248755,
3.511000,552.667467,3.508000,21.413834,3.443000,24.278752,
3.707000,552.667467,3.703000,21.367111,3.638000,24.288751,
3.900000,552.667467,3.898000,21.234870,3.833000,24.292084,
4.096000,552.667467,4.093000,21.190790,4.028000,24.293195,
4.291000,551.771733,4.288000,21.042763,4.223000,24.293565,
4.485000,552.219600,4.483000,20.993421,4.418000,24.293688,
4.680000,551.323867,4.678000,20.976974,4.613000,24.293729,
4.875000,550.876000,4.873000,20.971491,4.808000,24.293743,
5.070000,550.428133,5.068000,20.969664,5.003000,24.293748,
5.267000,549.532400,5.263000,20.835721,5.198000,24.293749,
5.460000,549.980267,5.459000,20.791074,5.393000,24.293750,
5.657000,549.084533,5.653000,20.776191,5.588000,24.293750,
5.850000,549.084533,5.847000,20.637897,5.783000,24.293750,
6.047000,546.845200,6.042000,20.591799,5.978000,24.293750,
6.240000,547.293067,6.237000,20.576433,6.173000,24.293750,
6.437000,546.397333,6.433000,20.571311,6.368000,24.293750,
6.630000,543.262267,6.627000,20.569604,6.563000,24.293750,
6.828000,539.679333,6.823000,20.435701,6.758000,24.293750,
7.021000,541.470800,7.018000,20.391067,6.953000,24.293750,
7.217000,542.366533,7.213000,20.376189,7.148000,24.293750,
7.411000,541.022933,7.407000,20.371230,7.343000,24.293750,
7.607000,538.783600,7.603000,20.369577,7.538000,24.293750,
7.816000,538.335733,7.797000,20.369026,7.733000,24.293750,
7.998000,537.440000,7.993000,20.252175,7.928000,24.293750,
8.191000,536.992133,8.187000,20.213225,8.123000,24.293750,
8.387000,536.544267,8.383000,20.200242,8.318000,24.293750,
8.579000,535.200667,8.577000,20.195914,8.513000,24.293750,
8.777000,533.857067,8.773000,20.194471,8.708000,24.293750,
8.970000,532.961333,8.967000,20.060657,8.903000,24.293750,
9.184000,532.513467,9.163000,20.016052,9.098000,24.293750,
9.361000,531.169867,9.357000,20.001184,9.293000,24.293750,
9.557000,529.378400,9.554000,19.996228,9.488000,24.293750,
9.751000,528.034800,9.748000,19.994576,9.684000,24.293750,
9.946000,527.139067,9.943000,19.860692,9.878000,24.293750,
10.142000,526.243333,10.138000,19.816064,10.074000,24.293750,
10.338000,524.899733,10.334000,19.801188,10.269000,24.293750,
10.530000,524.004000,10.528000,19.796229,10.464000,24.410417,
10.727000,521.764667,10.723000,19.794576,10.659000,24.332639,
10.922000,521.316800,10.918000,19.794025,10.854000,24.306713,
11.118000,520.421067,11.113000,19.793842,11.048000,24.298071,
11.310000,518.629600,11.308000,19.793781,11.244000,24.411857,
11.506000,518.629600,11.503000,19.660427,11.439000,24.449786,
11.701000,516.838133,11.698000,19.615976,11.634000,24.345762,
11.898000,514.598800,11.893000,19.601159,11.829000,24.311087,
12.091000,515.046667,12.088000,19.596220,12.024000,24.299529,
12.288000,513.255200,12.283000,19.594573,12.219000,24.412343,
12.480000,512.359467,12.478000,19.594024,12.414000,24.449948,
12.674000,510.568000,12.673000,19.593841,12.609000,24.345816,
12.871000,509.224400,12.868000,19.460447,12.804000,24.311105,
13.068000,508.776533,13.064000,19.415982,12.998000,24.416202,
13.259000,507.432933,13.258000,19.534494,13.194000,24.451234,
13.458000,506.537200,13.453000,19.440665,13.388000,24.462911,
13.651000,505.193600,13.648000,19.409388,13.583000,24.466804,
13.845000,504.297867,13.843000,19.398963,13.779000,24.468101,
14.039000,503.850000,14.038000,19.395488,13.973000,24.468534,
14.238000,503.850000,14.233000,19.394329,14.168000,24.468678,
14.430000,500.267067,14.428000,19.277276,14.364000,24.468726,
14.625000,502.506400,14.623000,19.238259,14.558000,24.468742,
14.820000,502.058533,14.818000,19.341920,14.754000,24.468747,
15.018000,500.714933,15.013000,19.259807,14.949000,24.468749,
15.209000,499.371333,15.208000,19.232436,15.143000,24.468750,
15.407000,498.923467,15.403000,19.223312,15.338000,24.468750,
15.600000,494.892667,15.598000,19.220271,15.533000,24.468750,
15.797000,498.027733,15.793000,19.219257,15.728000,24.468750,
15.990000,497.132000,15.988000,19.218919,15.923000,24.468750,
16.184000,492.653333,16.183000,19.218806,16.118000,24.468750,
16.380000,495.788400,16.378000,19.218769,16.313000,24.468750,
16.577000,494.892667,16.573000,19.218756,16.508000,24.468750,
16.771000,493.549067,16.768000,19.218752,16.703000,24.468750,
16.967000,492.205467,16.963000,19.218751,16.898000,24.468750,
17.160000,491.309733,17.158000,19.218750,17.093000,24.468750,
17.358000,490.861867,17.353000,19.218750,17.288000,24.468750,
17.550000,489.966133,17.548000,19.085417,17.483000,24.468750,
17.748000,489.518267,17.743000,19.040972,17.678000,24.468750,
17.941000,483.248133,17.938000,19.026157,17.873000,24.468750,
18.136000,479.665200,18.133000,19.021219,18.068000,24.468750,
18.329000,485.487467,18.328000,19.019573,18.263000,24.468750,
18.525000,485.039600,18.523000,19.019024,18.458000,24.468750,
18.722000,484.591733,18.718000,19.018841,18.653000,24.468750,
18.933000,484.591733,18.913000,19.018780,18.848000,24.468750,
