heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.192000,622.221160,0.191000,22.562500,0.127000,23.337500,
0.387000,703.285027,0.384000,22.429167,0.320000,23.337500,
0.580000,765.090627,0.575000,22.384722,0.512000,23.337500,
0.776000,813.908093,0.767000,22.253241,0.704000,23.337500,
0.961000,851.528893,0.959000,22.076080,0.896000,23.337500,
1.154000,882.431693,1.151000,21.883693,1.088000,23.337500,
1.348000,905.720760,1.343000,21.552898,1.279000,23.337500,
1.537000,925.426893,1.535000,21.309299,1.471000,23.337500,
1.728000,941.550093,1.727000,20.978100,1.663000,23.337500,
1.921000,953.642493,1.919000,20.734367,1.856000,23.337500,
2.113000,964.391293,2.111000,20.519789,2.048000,23.337500,
2.308000,972.900760,2.304000,20.314930,2.239000,23.337500,
2.497000,976.035827,2.495000,20.129977,2.431000,23.337500,
2.692000,985.441027,2.687000,19.934992,2.623000,23.337500,
2.884000,989.023960,2.879000,19.736664,2.815000,23.337500,
3.073000,991.711160,3.071000,19.537221,3.007000,23.470833,
3.264000,995.294093,3.263000,19.337407,3.199000,23.515278,
3.457000,997.085560,3.455000,19.154136,3.392000,23.530093,
3.651000,998.877027,3.647000,18.959712,3.583000,23.535031,
3.841000,1000.668493,3.839000,18.761571,3.776000,23.536677,
4.032000,1001.564227,4.031000,18.716357,3.967000,23.558059,
4.224000,1001.564227,4.223000,18.567952,4.159000,23.565186,
4.416000,1001.564227,4.415000,18.385151,4.351000,23.567562,
4.608000,1001.564227,4.607000,18.324217,4.543000,23.568354,
4.800000,1001.116360,4.799000,18.149739,4.735000,23.547785,
4.994000,1000.220627,4.991000,17.974913,4.927000,23.540928,
5.184000,999.324893,5.183000,17.916638,5.119000,23.671976,
5.377000,997.085560,5.375000,17.763879,5.311000,23.582325,
5.572000,996.637693,5.567000,17.579626,5.503000,23.685775,
5.761000,993.950493,5.759000,17.518209,5.695000,23.720258,
5.952000,986.336760,5.951000,17.364403,5.887000,23.731753,
6.145000,980.066627,6.143000,17.179801,6.079000,23.735584,
6.336000,982.753827,6.335000,17.139100,6.271000,23.757695,
6.531000,981.410227,6.527000,16.988033,6.463000,23.877565,
6.721000,979.170893,6.719000,16.958511,6.655000,23.938355,
6.913000,976.931560,6.910000,16.815337,6.847000,23.958618,
7.104000,975.140093,7.103000,16.767612,7.039000,23.965373,
7.296000,972.005027,7.295000,16.618371,7.231000,23.967624,
7.490000,969.317827,7.488000,16.568624,7.423000,23.968375,
7.680000,966.182760,7.680000,16.418708,7.616000,23.968625,
7.873000,959.016893,7.872000,16.368736,7.808000,24.102042,
8.065000,959.016893,8.064000,16.218745,8.000000,24.146514,
8.258000,955.881827,8.256000,16.147915,8.192000,24.140505,
8.451000,952.746760,8.448000,16.007638,8.384000,24.138502,
8.643000,947.820227,8.640000,15.960879,8.576000,24.137834,
8.834000,945.580893,8.832000,15.811960,8.768000,24.137611,
9.025000,942.445827,9.023000,15.762320,8.960000,24.137537,
9.217000,938.862893,9.215000,15.745773,9.152000,24.254179,
9.412000,935.279960,9.408000,15.606924,9.344000,24.293060,
9.602000,932.144893,9.599000,15.560641,9.536000,24.306020,
9.793000,928.561960,9.791000,15.411880,9.728000,24.310340,
9.985000,922.739693,9.983000,15.362293,9.920000,24.311780,
10.177000,923.635427,10.175000,15.212431,10.112000,24.445593,
10.372000,920.948227,10.367000,15.162477,10.304000,24.490198,
10.561000,917.813160,10.559000,15.145826,10.496000,24.505066,
10.753000,916.021693,10.751000,15.006942,10.688000,24.510022,
10.945000,913.334493,10.943000,14.960647,10.880000,24.511674,
11.136000,911.095160,11.135000,14.945216,11.071000,24.645558,
11.332000,908.855827,11.328000,14.823405,11.263000,24.690186,
11.521000,906.168627,11.519000,14.782802,11.456000,24.705062,
11.713000,902.585693,11.711000,14.635934,11.647000,24.710021,
11.905000,903.481427,11.903000,14.586978,11.848000,24.845007,
12.097000,899.450627,12.095000,14.570659,12.031000,24.890002,
12.291000,900.794227,12.287000,14.431886,12.223000,24.905001,
12.480000,897.659160,12.479000,14.385629,12.415000,24.910000,
12.675000,894.076227,12.671000,14.370210,12.607000,25.045000,
12.869000,891.389027,12.863000,14.365070,12.799000,25.090000,
13.057000,888.701827,13.055000,14.363357,12.991000,25.238333,
13.253000,886.462493,13.247000,14.229452,13.183000,25.404444,
13.442000,883.327427,13.439000,14.184817,13.376000,25.459815,
13.636000,879.744493,13.631000,14.036606,13.568000,25.611605,
13.827000,877.057293,13.824000,13.987202,13.760000,25.662202,
14.019000,874.370093,14.015000,13.970734,13.952000,25.679067,
14.216000,873.026493,14.208000,13.965245,14.144000,25.818022,
14.402000,870.787160,14.400000,13.846748,14.336000,25.864341,
14.593000,867.204227,14.592000,13.807249,14.528000,25.879780,
14.786000,860.486227,14.784000,13.794083,14.720000,25.884927,
14.977000,856.455427,14.976000,13.789694,14.912000,25.886642,
15.174000,848.841693,15.168000,13.654898,15.104000,26.020547,
15.362000,851.976760,15.360000,13.609966,15.296000,26.065182,
15.553000,848.393827,15.552000,13.594989,15.488000,26.080061,
15.746000,843.915160,15.744000,13.589996,15.680000,26.085020,
15.939000,840.780093,15.936000,13.454999,15.872000,26.220007,
16.133000,835.405693,16.128000,13.410000,16.065000,26.265002,
16.323000,833.166360,16.320000,13.395000,16.257000,26.280001,
16.514000,823.761160,16.512000,13.390000,16.449000,26.285000,
16.706000,830.927027,16.704000,13.388333,16.641000,26.286667,
16.899000,830.031293,16.896000,13.254444,16.833000,26.403889,
17.090000,830.031293,17.088000,13.209815,17.025000,26.442963,
17.285000,827.791960,17.280000,13.194938,17.217000,26.455988,
17.474000,823.761160,17.473000,13.189979,17.409000,26.460329,
17.667000,816.147427,17.665000,13.054993,17.601000,26.461776,
17.858000,808.533693,17.857000,13.009998,17.793000,26.595592,
18.050000,803.607160,18.049000,12.994999,17.985000,26.640197,
18.246000,801.815693,18.241000,12.990000,18.177000,26.655066,
18.434000,798.680627,18.433000,12.988333,18.369000,26.660022,
18.627000,788.827560,18.625000,12.987778,18.561000,26.661674,
18.821000,776.735160,18.817000,12.987593,18.754000,26.795558,
19.012000,777.630893,19.009000,12.870864,18.946000,26.840186,
19.205000,779.422360,19.202000,12.831955,19.138000,26.855062,
19.394000,782.109560,19.393000,12.818985,19.330000,26.993354,
19.589000,780.765960,19.585000,12.814662,19.522000,27.039451,
19.780000,777.630893,19.777000,12.813221,19.714000,27.054817,
19.971000,772.704360,19.969000,12.679407,19.906000,27.193272,
20.178000,769.121427,20.161000,12.634802,20.098000,27.239424,
20.356000,766.882093,20.354000,12.619934,20.290000,27.254808,
20.548000,765.090627,20.545000,12.614978,20.482000,27.259936,
20.739000,763.299160,20.738000,12.613326,20.674000,27.261645,
20.934000,761.955560,20.930000,12.633609,20.866000,27.399715,
21.124000,759.268360,21.122000,12.619536,21.058000,27.424905,
21.317000,757.924760,21.314000,12.635679,21.250000,27.454135,
21.508000,756.581160,21.506000,12.641060,21.443000,27.463878,
21.699000,755.237560,21.698000,12.509520,21.634000,27.600459,
21.892000,752.102493,21.890000,12.465673,21.826000,27.645986,
22.086000,751.654627,22.082000,12.430224,22.018000,27.640329,
22.277000,749.863160,22.274000,12.418408,22.211000,27.638443,
22.468000,748.519560,22.466000,12.414469,22.403000,27.637814,
22.661000,746.280227,22.658000,12.413156,22.595000,27.770938,
22.856000,743.145160,22.850000,12.279385,22.787000,27.815313,
23.047000,740.905827,23.042000,12.234795,22.979000,27.830104,
23.236000,737.770760,23.235000,12.219932,23.171000,27.835035,
23.429000,735.083560,23.427000,12.214977,23.363000,27.970012,
23.620000,732.396360,23.619000,12.213326,23.555000,28.015004,
23.814000,729.709160,23.811000,12.212775,23.747000,28.030001,
24.011000,728.813427,24.003000,12.212592,23.939000,28.035000,
24.199000,733.292093,24.195000,12.212531,24.131000,28.036667,
24.389000,735.083560,24.387000,12.079177,24.323000,28.037222,
24.581000,734.635693,24.579000,12.034726,24.515000,28.170741,
24.772000,732.396360,24.771000,12.019909,24.707000,28.215247,
24.966000,728.813427,24.964000,12.035803,24.900000,28.250916,
25.160000,725.230493,25.156000,12.020268,25.093000,28.241972,
25.350000,719.408227,25.348000,12.035923,25.284000,28.259824,
25.542000,716.273160,25.540000,12.041141,25.477000,28.399108,
25.737000,707.763693,25.733000,12.022047,25.669000,28.424703,
25.927000,709.107293,25.925000,12.015682,25.861000,28.433234,
26.120000,698.806360,26.117000,12.034394,26.053000,28.573578,
26.311000,693.879827,26.309000,11.886465,26.245000,28.599526,
26.502000,695.223427,26.501000,11.837155,26.437000,28.608175,
26.697000,695.671293,26.693000,11.820718,26.629000,28.611058,
26.889000,695.671293,26.885000,11.815239,26.821000,28.612019,
27.085000,693.879827,27.077000,11.813413,27.013000,28.745673,
27.271000,692.088360,27.269000,11.833638,27.205000,28.811058,
27.463000,689.401160,27.461000,11.840379,27.398000,28.832853,
27.656000,687.161827,27.653000,11.842626,27.590000,28.973451,
27.850000,684.026760,27.845000,11.843375,27.781000,28.886984,
28.041000,678.652360,28.038000,11.843625,27.974000,28.991495,
28.231000,677.308760,28.229000,11.843708,28.166000,29.159665,
28.423000,674.173693,28.421000,11.843736,28.358000,29.215722,
28.615000,671.486493,28.614000,11.843745,28.550000,29.234407,
28.807000,667.903560,28.806000,11.843748,28.742000,29.373969,
29.003000,664.768493,28.998000,11.706249,28.934000,29.399656,
29.192000,661.633427,29.190000,11.660416,29.126000,29.524885,
29.383000,660.737693,29.382000,11.665972,29.318000,29.587462,
29.576000,658.050493,29.574000,11.646991,29.510000,29.587487,
29.769000,656.259027,29.766000,11.640664,29.703000,29.587496,
29.967000,653.571827,29.958000,11.638555,29.894000,29.720832,
30.152000,651.332493,30.150000,11.637852,30.087000,29.765277,
30.343000,649.541027,30.342000,11.637617,30.278000,29.780092,
30.536000,647.301693,30.534000,11.637539,30.471000,29.785031,
30.729000,645.510227,30.726000,11.637513,30.663000,29.920010,
30.921000,641.927293,30.918000,11.637504,30.855000,29.965003,
31.115000,638.792227,31.110000,11.637501,31.047000,29.980001,
31.306000,639.687960,31.302000,11.637500,31.239000,29.985000,
31.497000,635.657160,31.495000,11.637500,31.431000,30.120000,
31.688000,635.209293,31.687000,11.637500,31.623000,30.165000,
31.881000,633.417827,31.879000,11.637500,31.815000,30.313333,
32.073000,631.178493,32.071000,11.637500,32.007000,30.229444,
32.264000,628.939160,32.263000,11.637500,32.199000,30.334815,
32.457000,627.147693,32.455000,11.504167,32.391000,30.369938,
32.649000,624.460493,32.647000,11.459722,32.583000,30.381646,
32.840000,623.116893,32.839000,11.444907,32.775000,30.385549,
33.034000,615.951027,33.031000,11.439969,32.967000,30.386850,
33.224000,618.638227,33.223000,11.459156,33.159000,30.524783,
33.417000,615.055293,33.415000,11.444719,33.351000,30.549928,
33.608000,613.263827,33.607000,11.439906,33.543000,30.558309,
33.803000,610.576627,33.799000,11.438302,33.735000,30.694436,
33.992000,607.889427,33.991000,11.437767,33.927000,30.739812,
34.184000,606.545827,34.183000,11.437589,34.119000,30.754937,
34.378000,601.619293,34.375000,11.437530,34.311000,30.893312,
34.568000,595.349160,34.567000,11.437510,34.503000,30.939437,
34.760000,589.974760,34.759000,11.437503,34.695000,30.954812,
34.953000,591.766227,34.951000,11.437501,34.887000,30.959937,
35.144000,589.079027,35.143000,11.437500,35.079000,31.094979,
35.336000,588.631160,35.335000,11.437500,35.271000,31.139993,
35.528000,587.735427,35.526000,11.437500,35.463000,31.154998,
35.720000,586.391827,35.718000,11.437500,35.655000,31.159999,
35.912000,585.496093,35.910000,11.437500,35.848000,31.161666,
36.104000,582.361027,36.102000,11.458333,36.039000,31.316389,
36.296000,583.256760,36.294000,11.465278,36.231000,31.367963,
36.488000,576.986627,36.486000,11.467593,36.423000,31.385154,
36.683000,580.121693,36.679000,11.468364,36.615000,31.524218,
36.872000,575.643027,36.870000,11.468621,36.807000,31.570573,
37.064000,572.955827,37.062000,11.468707,36.999000,31.586024,
37.256000,568.925027,37.254000,11.468736,37.191000,31.591175,
37.449000,569.372893,37.446000,11.468745,37.383000,31.709558,
37.640000,568.925027,37.638000,11.468748,37.575000,31.749019,
37.832000,568.925027,37.830000,11.468749,37.767000,31.762173,
38.023000,568.925027,38.022000,11.468750,37.959000,31.899891,
38.215000,568.925027,38.214000,11.468750,38.151000,31.945797,
38.408000,566.685693,38.406000,11.468750,38.343000,31.961099,
38.600000,558.624093,38.598000,11.468750,38.535000,31.966200,
38.793000,555.041160,38.790000,11.468750,38.727000,32.101233,
38.984000,555.041160,38.982000,11.468750,38.919000,32.146244,
39.176000,555.041160,39.174000,11.468750,39.111000,32.161248,
39.368000,553.697560,39.366000,11.468750,39.303000,32.166249,
39.563000,547.875293,39.559000,11.447917,39.495000,32.147083,
39.753000,540.261560,39.750000,11.440972,39.687000,32.274028,
39.943000,552.353960,39.942000,11.438657,39.878000,32.316343,
40.136000,553.249693,40.134000,11.437886,40.071000,32.330448,
40.328000,550.114627,40.326000,11.437629,40.263000,32.335149,
40.520000,546.083827,40.518000,11.437543,40.455000,32.336716,
