heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.197000,148.378227,0.193000,22.593750,0.129000,22.793750,
0.387000,222.724093,0.385000,22.593750,0.321000,22.793750,
0.581000,278.259560,0.577000,22.460417,0.514000,22.793750,
0.770000,321.254760,0.769000,22.436806,0.705000,22.814583,
0.962000,354.396893,0.960000,22.312269,0.897000,22.821528,
1.157000,380.821027,1.153000,22.116590,1.088000,22.803009,
1.346000,402.318627,1.344000,21.918030,1.281000,22.796836,
1.540000,418.889693,1.536000,21.872677,1.473000,22.815612,
1.730000,431.429960,1.728000,21.590892,1.664000,22.821871,
1.923000,442.178760,1.920000,21.476131,1.856000,22.803124,
2.115000,448.896760,2.112000,21.325377,2.048000,22.817708,
2.306000,456.958360,2.304000,21.137626,2.240000,22.801736,
2.499000,460.093427,2.496000,20.941709,2.432000,22.796412,
2.689000,462.332760,2.688000,20.876403,2.624000,22.794637,
2.881000,469.498627,2.879000,20.721301,2.816000,22.794046,
3.073000,470.842227,3.071000,20.669600,3.008000,22.793849,
3.265000,474.425160,3.263000,20.519033,3.200000,22.793783,
3.459000,476.216627,3.455000,20.468844,3.392000,22.793761,
3.649000,477.112360,3.647000,20.472948,3.583000,22.814587,
3.841000,476.664493,3.839000,20.320149,3.775000,22.800696,
4.035000,478.903827,4.031000,20.173383,3.967000,22.816899,
4.226000,478.903827,4.223000,20.103628,4.159000,22.801466,
4.418000,478.455960,4.415000,20.080376,4.351000,22.796322,
4.609000,478.903827,4.607000,19.939292,4.543000,22.794607,
4.800000,478.903827,4.798000,19.913097,4.735000,22.814869,
4.996000,478.903827,4.990000,19.904366,4.927000,22.821623,
5.184000,478.008093,5.182000,19.768122,5.119000,22.823874,
5.376000,478.008093,5.374000,19.722707,5.310000,22.824625,
5.568000,477.112360,5.566000,19.707569,5.503000,22.824875,
5.759000,475.768760,5.758000,19.569190,5.694000,22.824958,
5.951000,474.425160,5.950000,19.523063,5.886000,22.824986,
6.143000,474.425160,6.141000,19.507688,6.078000,22.824995,
6.335000,470.394360,6.333000,19.369229,6.270000,22.824998,
6.530000,469.050760,6.525000,19.323076,6.462000,22.824999,
6.721000,471.737960,6.717000,19.307692,6.654000,22.825000,
6.912000,471.737960,6.909000,19.302564,6.845000,22.825000,
7.102000,469.946493,7.101000,19.184188,7.037000,22.825000,
7.294000,469.050760,7.293000,19.144729,7.229000,22.825000,
7.486000,467.707160,7.484000,19.131576,7.421000,22.825000,
7.680000,466.811427,7.676000,19.127192,7.613000,22.825000,
7.870000,465.467827,7.868000,19.125731,7.805000,22.825000,
8.061000,464.124227,8.060000,18.991910,7.997000,22.825000,
8.253000,461.437027,8.252000,18.947303,8.188000,22.825000,
8.445000,460.093427,8.444000,18.932434,8.380000,22.825000,
8.637000,459.645560,8.636000,18.927478,8.572000,22.825000,
8.831000,457.854093,8.828000,18.925826,8.764000,22.825000,
9.021000,457.854093,9.019000,18.791942,8.956000,22.825000,
9.212000,456.510493,9.211000,18.747314,9.148000,22.825000,
9.406000,453.375427,9.403000,18.732438,9.340000,22.825000,
9.596000,453.375427,9.595000,18.727479,9.531000,22.825000,
9.788000,451.583960,9.787000,18.725826,9.723000,22.825000,
9.980000,451.583960,9.979000,18.591942,9.915000,22.825000,
10.177000,449.344627,10.170000,18.547314,10.107000,22.825000,
10.366000,448.448893,10.363000,18.532438,10.299000,22.825000,
10.557000,448.448893,10.554000,18.527479,10.491000,22.825000,
10.751000,443.970227,10.747000,18.525826,10.683000,22.825000,
10.940000,440.835160,10.938000,18.525275,10.874000,22.825000,
11.132000,441.283027,11.130000,18.525092,11.066000,22.825000,
11.323000,441.283027,11.322000,18.525031,11.258000,22.825000,
11.519000,440.835160,11.514000,18.391677,11.450000,22.825000,
11.710000,440.387293,11.706000,18.347226,11.642000,22.825000,
11.902000,438.595827,11.898000,18.332409,11.833000,22.825000,
12.092000,436.356493,12.089000,18.327470,12.026000,22.825000,
12.289000,435.012893,12.281000,18.325823,12.217000,22.825000,
12.475000,434.565027,12.473000,18.325274,12.409000,22.958333,
12.670000,433.669293,12.665000,18.325091,12.601000,22.869444,
12.857000,431.429960,12.856000,18.325030,12.793000,22.839815,
13.050000,430.534227,13.048000,18.191677,12.985000,22.963272,
13.245000,429.190627,13.241000,18.147226,13.177000,22.871091,
13.435000,428.742760,13.432000,18.132409,13.369000,22.840364,
13.627000,427.399160,13.624000,18.127470,13.560000,22.963455,
13.818000,426.951293,13.816000,18.125823,13.752000,23.004485,
14.009000,424.711960,14.008000,18.125274,13.944000,23.018162,
14.201000,425.607693,14.199000,18.125091,14.136000,23.022721,
14.395000,423.368360,14.392000,18.125030,14.328000,23.024240,
14.586000,423.368360,14.583000,18.125010,14.520000,23.024747,
14.779000,424.264093,14.776000,18.008337,14.711000,23.024916,
14.968000,422.920493,14.967000,18.086112,14.903000,23.024972,
15.160000,422.024760,15.159000,17.995371,15.095000,23.024991,
15.355000,421.129027,15.351000,17.965124,15.287000,23.024997,
15.545000,419.785427,15.542000,17.955041,15.479000,23.024999,
15.738000,419.785427,15.734000,17.951680,15.671000,23.025000,
15.928000,419.337560,15.926000,17.950560,15.863000,23.025000,
16.128000,417.993960,16.119000,17.950187,16.055000,23.025000,
16.312000,416.202493,16.310000,17.950062,16.247000,23.025000,
16.503000,413.963160,16.502000,17.950021,16.439000,23.025000,
16.697000,413.963160,16.694000,17.950007,16.630000,23.025000,
16.888000,413.067427,16.886000,17.950002,16.823000,23.025000,
17.081000,410.828093,17.079000,17.816667,17.015000,23.025000,
17.273000,409.932360,17.270000,17.772222,17.207000,23.025000,
17.464000,409.036627,17.462000,17.757407,17.398000,23.025000,
17.656000,406.797293,17.654000,17.752469,17.591000,23.025000,
17.848000,405.453693,17.846000,17.750823,17.782000,23.025000,
18.042000,404.557960,18.038000,17.750274,17.974000,23.025000,
18.233000,404.110093,18.230000,17.750091,18.166000,23.025000,
18.423000,402.766493,18.421000,17.750030,18.358000,23.025000,
18.617000,400.975027,18.613000,17.750010,18.550000,23.025000,
18.807000,397.839960,18.805000,17.750003,18.741000,23.025000,
19.002000,401.422893,18.997000,17.616668,18.933000,23.025000,
19.194000,400.527160,19.190000,17.705556,19.125000,23.025000,
19.382000,400.975027,19.381000,17.735185,19.317000,23.025000,
19.576000,398.735693,19.573000,17.745062,19.509000,23.025000,
19.767000,396.944227,19.764000,17.615021,19.701000,23.025000,
19.958000,395.152760,19.956000,17.571674,19.893000,23.158333,
20.150000,394.257027,20.148000,17.557225,20.085000,23.069444,
20.342000,395.152760,20.340000,17.552408,20.276000,23.039815,
20.535000,394.704893,20.532000,17.550803,20.468000,23.029938,
20.725000,393.809160,20.724000,17.550268,20.660000,23.026646,
20.919000,393.809160,20.916000,17.550089,20.852000,23.025549,
21.113000,392.465560,21.108000,17.550030,21.044000,23.025183,
21.300000,391.121960,21.299000,17.550010,21.236000,23.025061,
21.495000,389.330493,21.492000,17.550003,21.428000,23.158354,
21.686000,389.330493,21.683000,17.550001,21.620000,23.069451,
21.879000,388.434760,21.875000,17.550000,21.811000,23.039817,
22.069000,384.403960,22.067000,17.550000,22.003000,23.163272,
22.260000,386.195427,22.259000,17.550000,22.195000,23.204424,
22.454000,387.539027,22.451000,17.416667,22.387000,23.218141,
22.644000,384.851827,22.642000,17.505556,22.579000,23.222714,
22.836000,383.956093,22.834000,17.401852,22.771000,23.224238,
23.031000,383.508227,23.026000,17.367284,22.962000,23.224746,
23.222000,383.060360,23.218000,17.355761,23.154000,23.224915,
23.413000,382.612493,23.410000,17.351920,23.346000,23.224972,
23.605000,379.925293,23.602000,17.350640,23.538000,23.224991,
23.795000,380.373160,23.793000,17.350213,23.730000,23.224997,
23.987000,379.925293,23.985000,17.350071,23.922000,23.224999,
24.179000,379.925293,24.177000,17.350024,24.114000,23.225000,
24.373000,379.477427,24.370000,17.350008,24.305000,23.225000,
24.564000,378.581693,24.561000,17.350003,24.497000,23.225000,
24.754000,376.790227,24.753000,17.350001,24.689000,23.225000,
24.946000,376.342360,24.945000,17.350000,24.881000,23.225000,
25.139000,373.207293,25.136000,17.350000,25.073000,23.225000,
25.332000,374.103027,25.329000,17.350000,25.265000,23.225000,
25.523000,373.655160,25.520000,17.350000,25.456000,23.225000,
25.714000,372.311560,25.712000,17.350000,25.648000,23.225000,
25.909000,374.103027,25.904000,17.350000,25.840000,23.225000,
26.098000,374.103027,26.096000,17.350000,26.032000,23.225000,
26.291000,373.207293,26.288000,17.350000,26.224000,23.225000,
26.482000,366.489293,26.479000,17.350000,26.416000,23.225000,
26.672000,366.937160,26.671000,17.350000,26.608000,23.225000,
26.866000,368.728627,26.863000,17.350000,26.800000,23.225000,
27.056000,366.937160,27.055000,17.350000,26.992000,23.341667,
27.251000,366.937160,27.247000,17.350000,27.183000,23.263889,
27.443000,367.832893,27.439000,17.350000,27.375000,23.237963,
27.632000,368.728627,27.631000,17.350000,27.567000,23.229321,
27.827000,367.385027,27.823000,17.350000,27.759000,23.343107,
28.016000,366.489293,28.014000,17.216667,27.951000,23.381036,
28.210000,366.041427,28.207000,17.305556,28.143000,23.277012,
28.400000,365.593560,28.398000,17.201852,28.335000,23.242337,
28.593000,363.354227,28.590000,17.167284,28.526000,23.347446,
28.786000,364.249960,28.782000,17.289095,28.718000,23.382482,
28.975000,363.354227,28.974000,17.196365,28.910000,23.394161,
29.169000,361.562760,29.166000,17.165455,29.102000,23.398054,
29.360000,361.114893,29.357000,17.155152,29.294000,23.282685,
29.551000,362.906360,29.549000,17.151717,29.486000,23.244228,
29.745000,362.906360,29.741000,17.150572,29.678000,23.348076,
29.936000,361.114893,29.933000,17.150191,29.869000,23.382692,
30.129000,361.562760,30.125000,17.150064,30.061000,23.394231,
30.319000,360.219160,30.316000,17.150021,30.253000,23.398077,
30.510000,358.427693,30.508000,17.150007,30.445000,23.399359,
30.704000,356.188360,30.701000,17.150002,30.637000,23.399786,
30.902000,357.531960,30.892000,17.150001,30.829000,23.399929,
31.085000,358.427693,31.084000,17.150000,31.021000,23.399976,
31.279000,358.427693,31.276000,17.150000,31.212000,23.399992,
31.470000,358.875560,31.468000,17.150000,31.404000,23.399997,
31.664000,356.188360,31.660000,17.150000,31.596000,23.399999,
31.855000,354.396893,31.852000,17.150000,31.788000,23.400000,
32.048000,354.844760,32.043000,17.150000,31.980000,23.400000,
32.237000,354.844760,32.235000,17.129167,32.172000,23.379167,
32.432000,354.396893,32.427000,17.122222,32.364000,23.372222,
32.623000,347.678893,32.619000,17.119907,32.555000,23.369907,
32.813000,346.783160,32.811000,17.119136,32.747000,23.369136,
33.006000,351.709693,33.003000,17.118879,32.939000,23.368879,
33.199000,351.261827,33.195000,17.139626,33.131000,23.389626,
33.390000,349.918227,33.387000,17.125709,33.323000,23.375709,
33.584000,350.366093,33.579000,17.141903,33.515000,23.391903,
33.773000,348.574627,33.770000,17.147301,33.707000,23.397301,
33.968000,349.470360,33.962000,17.149100,33.899000,23.399100,
34.158000,347.678893,34.155000,17.149700,34.091000,23.399700,
34.350000,346.335293,34.347000,17.149900,34.284000,23.399900,
34.542000,339.617293,34.539000,17.149967,34.475000,23.399967,
34.733000,346.335293,34.731000,17.149989,34.667000,23.399989,
34.924000,345.439560,34.922000,17.149996,34.859000,23.399996,
35.118000,344.543827,35.114000,17.149999,35.051000,23.399999,
35.309000,346.335293,35.306000,17.150000,35.243000,23.400000,
35.500000,347.231027,35.498000,17.129167,35.434000,23.512500,
35.693000,347.678893,35.690000,17.122222,35.627000,23.416667,
35.885000,347.678893,35.882000,17.119907,35.818000,23.384722,
36.076000,345.439560,36.074000,17.119136,36.010000,23.374074,
36.268000,343.648093,36.266000,17.118879,36.202000,23.503858,
36.462000,344.543827,36.458000,17.118793,36.394000,23.413786,
36.652000,339.617293,36.650000,17.118764,36.586000,23.383762,
36.843000,340.513027,36.841000,17.118755,36.778000,23.507087,
37.038000,344.543827,37.034000,17.002085,36.970000,23.414862,
37.227000,343.200227,37.225000,17.079862,37.162000,23.384121,
37.423000,342.304493,37.418000,17.105787,37.354000,23.507207,
37.611000,340.513027,37.609000,17.135262,37.546000,23.569069,
37.802000,340.065160,37.801000,17.145087,37.738000,23.589690,
37.995000,337.825827,37.993000,17.148362,37.930000,23.596563,
38.186000,339.617293,38.185000,17.149454,38.121000,23.598854,
38.383000,331.555693,38.377000,17.149818,38.313000,23.599618,
38.570000,336.930093,38.568000,17.149939,38.505000,23.599873,
38.762000,336.930093,38.760000,17.149980,38.697000,23.599958,
38.956000,336.930093,38.952000,17.149993,38.889000,23.599986,
39.146000,338.273693,39.144000,17.033331,39.081000,23.599995,
39.340000,337.377960,39.336000,16.994444,39.272000,23.599998,
39.530000,336.930093,39.528000,16.981481,39.465000,23.599999,
39.721000,331.107827,39.720000,16.977160,39.656000,23.600000,
39.916000,331.107827,39.912000,16.975720,39.848000,23.600000,
40.107000,332.003560,40.103000,16.975240,40.040000,23.600000,
40.303000,330.212093,40.295000,16.975080,40.231000,23.600000,
40.490000,329.316360,40.487000,16.975027,40.424000,23.600000,
40.682000,334.242893,40.679000,16.975009,40.615000,23.600000,
40.875000,333.795027,40.871000,16.975003,40.808000,23.600000,
41.064000,333.347160,41.063000,16.975001,40.999000,23.600000,
41.256000,332.451427,41.254000,16.975000,41.191000,23.600000,
41.448000,333.347160,41.446000,16.975000,41.383000,23.600000,
41.640000,333.795027,41.638000,16.975000,41.574000,23.600000,
41.832000,333.795027,41.830000,16.975000,41.766000,23.600000,
42.023000,333.347160,42.022000,16.975000,41.959000,23.600000,
42.216000,332.451427,42.214000,16.975000,42.150000,23.600000,
42.407000,333.347160,42.405000,16.975000,42.342000,23.600000,
42.598000,333.795027,42.597000,16.975000,42.534000,23.600000,
42.791000,332.899293,42.789000,16.975000,42.726000,23.600000,
42.982000,331.107827,42.981000,16.975000,42.917000,23.600000,
43.174000,329.764227,43.173000,16.975000,43.110000,23.600000,
43.369000,328.868493,43.365000,16.975000,43.301000,23.600000,
43.559000,329.764227,43.557000,16.975000,43.493000,23.600000,
43.752000,329.316360,43.749000,16.975000,43.685000,23.600000,
43.942000,328.868493,43.940000,16.975000,43.877000,23.600000,
44.134000,328.868493,44.132000,16.975000,44.069000,23.600000,
44.328000,325.285560,44.324000,16.954167,44.260000,23.579167,
44.518000,322.598360,44.516000,16.947222,44.452000,23.572222,
44.712000,324.389827,44.709000,16.944907,44.645000,23.569907,
44.901000,326.629160,44.900000,16.944136,44.836000,23.569136,
45.095000,323.941960,45.092000,16.943879,45.029000,23.568879,
45.285000,317.671827,45.284000,16.943793,45.220000,23.568793,
45.477000,320.806893,45.476000,16.943764,45.412000,23.568764,
45.670000,324.389827,45.668000,16.943755,45.604000,23.568755,
45.861000,326.629160,45.860000,16.943752,45.796000,23.568752,
46.053000,324.837693,46.051000,16.943751,45.988000,23.568751,
46.248000,325.285560,46.244000,16.943750,46.180000,23.568750,
46.438000,324.837693,46.435000,16.943750,46.372000,23.568750,
46.635000,325.285560,46.628000,16.964583,46.564000,23.589583,
46.823000,320.359027,46.819000,16.971528,46.755000,23.596528,
47.012000,324.837693,47.011000,16.973843,46.947000,23.732176,
47.206000,324.389827,47.203000,16.974614,47.139000,23.777392,
47.402000,322.598360,47.395000,16.974871,47.331000,23.659131,
47.590000,321.702627,47.587000,16.974957,47.523000,23.619710,
47.780000,323.046227,47.778000,16.954152,47.715000,23.719070,
47.972000,322.598360,47.970000,16.968051,47.907000,23.773023,
48.167000,323.494093,48.163000,16.951850,48.099000,23.636841,
48.355000,322.150493,48.354000,16.967283,48.290000,23.612280,
48.550000,320.806893,48.546000,16.972428,48.482000,23.737427,
48.740000,321.254760,48.738000,16.840809,48.674000,23.779142,
48.931000,321.702627,48.930000,16.930270,48.866000,23.793047,
49.124000,320.806893,49.122000,16.826757,49.058000,23.797682,
49.315000,320.359027,49.313000,16.792252,49.250000,23.665894,
