Index, Day, Date, Temp 1, Junk, Temp 2
486, Sun, 07 May 2017 17:51:56 ,30.4687,-1161,32.2187
,,,,,
487, Sun, 07 May 2017 18:01:02 ,29.6625,-1237,31.4125
,,,,,
488, Sun, 07 May 2017 18:10:08 ,33.125,-1329,34.0999
,,,,,
489, Sun, 07 May 2017 18:19:14 ,31.375,-1245,32.5499
,,,,,
490, Sun, 07 May 2017 18:28:20 ,31.4562,-1236,32.6312
,,,,,
491, Sun, 07 May 2017 18:37:26 ,32.3562,-1205,33.1312
,,,,,
492, Sun, 07 May 2017 18:46:32 ,32.1375,-1207,33.1124
,,,,,
493, Sun, 07 May 2017 18:55:38 ,32.1875,-1287,32.9874
,,,,,
494, Sun, 07 May 2017 19:04:44 ,31.9687,-1211,32.5687
,,,,,
495, Sun, 07 May 2017 19:13:50 ,32.375,-1222,32.575
,,,,,
496, Sun, 07 May 2017 19:22:56 ,31.8437,-1208,32.0437
,,,,,
497, Sun, 07 May 2017 19:32:03 ,30.8687,-1169,31.8437
,,,,,
498, Sun, 07 May 2017 19:41:09 ,30.625,-1169,31.7999
,,,,,
499, Sun, 07 May 2017 19:59:21 ,29.6875,-1084,30.8375
,,,,,
500, Sun, 07 May 2017 20:08:27 ,29.8562,-1185,31.4062
,,,,,
501, Sun, 07 May 2017 20:17:33 ,29.7999,-1036,30.975
,,,,,
502, Sun, 07 May 2017 20:26:39 ,28.9,-1334,30.075
,,,,,
503, Sun, 07 May 2017 20:35:45 ,30.9249,-1330,30.9249
,,,,,
504, Sun, 07 May 2017 20:44:51 ,30.0437,-1280,30.0437
,,,,,
505, Sun, 07 May 2017 20:53:57 ,27.4312,-1001,28.6062
,,,,,
506, Sun, 07 May 2017 21:03:03 ,29.9312,-1213,31.5062
,,,,,
507, Sun, 07 May 2017 21:12:09 ,29.3937,-1151,30.3687
,,,,,
508, Sun, 07 May 2017 21:21:15 ,27.2437,-1085,27.6187
,,,,,
509, Sun, 07 May 2017 21:30:21 ,28.4937,-1241,29.6687
,,,,,
510, Sun, 07 May 2017 21:39:27 ,28.525,-1144,29.875
,,,,,
511, Sun, 07 May 2017 21:48:33 ,28.4812,-1280,29.2812
,,,,,
512, Sun, 07 May 2017 21:57:39 ,28.525,-1396,28.9249
,,,,,
513, Sun, 07 May 2017 22:06:45 ,28.7625,-1302,28.5625
,,,,,
514, Sun, 07 May 2017 22:15:51 ,25.8437,-1358,26.8187
,,,,,
515, Sun, 07 May 2017 22:24:56 ,26.475,-1702,27.625
,,,,,
516, Sun, 07 May 2017 22:34:02 ,24.3437,-1332,25.7187
,,,,,
517, Sun, 07 May 2017 22:43:08 ,24.8937,-1391,25.6687
,,,,,
518, Sun, 07 May 2017 22:52:14 ,24.8437,-1451,25.4437
,,,,,
519, Sun, 07 May 2017 23:01:20 ,24.0812,-1351,24.8562
,,,,,
520, Sun, 07 May 2017 23:10:26 ,24.7312,-1371,25.1312
,,,,,
521, Sun, 07 May 2017 23:19:32 ,23.625,-1358,24.025
,,,,,
522, Sun, 07 May 2017 23:28:37 ,23.8812,-1429,24.0562
,,,,,
523, Sun, 07 May 2017 23:37:43 ,23.6187,-1362,23.8187
,,,,,
524, Sun, 07 May 2017 23:46:49 ,23.2125,-1417,23.2125
,,,,,
525, Sun, 07 May 2017 23:55:55 ,22.8375,-1445,23.0375
,,,,,
526, Mon, 08 May 2017 00:05:01 ,22.4937,-1514,22.6937
,,,,,
527, Mon, 08 May 2017 00:14:06 ,22.3812,-1386,22.3812
,,,,,
528, Mon, 08 May 2017 00:23:12 ,22.0375,-1396,22.0375
,,,,,
529, Mon, 08 May 2017 00:32:18 ,21.7562,-1416,21.7562
,,,,,
530, Mon, 08 May 2017 00:41:23 ,21.475,-1418,21.475
,,,,,
531, Mon, 08 May 2017 00:50:29 ,21.4874,-1386,21.4874
,,,,,
532, Mon, 08 May 2017 00:59:35 ,21.3624,-1462,21.3624
,,,,,
533, Mon, 08 May 2017 01:08:41 ,21.0812,-1498,20.8812
,,,,,
534, Mon, 08 May 2017 01:17:46 ,20.9249,-1444,20.9249
,,,,,
535, Mon, 08 May 2017 01:26:52 ,20.8624,-1384,20.8624
,,,,,
536, Mon, 08 May 2017 01:35:58 ,20.7687,-1443,20.7687
,,,,,
537, Mon, 08 May 2017 01:45:03 ,20.8437,-1423,20.6437
,,,,,
538, Mon, 08 May 2017 01:54:09 ,20.6562,-1372,20.4562
,,,,,
539, Mon, 08 May 2017 02:03:15 ,20.5937,-1459,20.5937
,,,,,
540, Mon, 08 May 2017 02:12:21 ,20.5312,-1379,20.3312
,,,,,
541, Mon, 08 May 2017 02:21:26 ,20.3125,-1447,20.1124
,,,,,
542, Mon, 08 May 2017 02:30:32 ,20.1875,-1605,19.9874
,,,,,
543, Mon, 08 May 2017 02:39:38 ,20.1875,-1346,19.9874
,,,,,
544, Mon, 08 May 2017 02:48:43 ,20.0937,-2520,19.8937
,,,,,
545, Mon, 08 May 2017 02:57:49 ,20.0625,-1548,19.8624
,,,,,
546, Mon, 08 May 2017 03:06:55 ,19.9062,-1261,19.7062
,,,,,
547, Mon, 08 May 2017 03:16:00 ,19.8437,-1407,19.6437
,,,,,
548, Mon, 08 May 2017 03:25:06 ,19.7812,-1339,19.5812
,,,,,
549, Mon, 08 May 2017 03:34:12 ,19.5937,-1460,19.3937
,,,,,
550, Mon, 08 May 2017 03:43:17 ,19.625,-1412,19.4249
,,,,,
551, Mon, 08 May 2017 03:52:23 ,19.625,-1403,19.4249
,,,,,
552, Mon, 08 May 2017 04:01:29 ,19.5312,-1375,19.3312
,,,,,
553, Mon, 08 May 2017 04:10:34 ,19.5312,-1340,19.3312
,,,,,
554, Mon, 08 May 2017 04:19:40 ,19.5625,-1467,19.3624
,,,,,
555, Mon, 08 May 2017 04:28:46 ,19.5937,-1371,19.5937
,,,,,
556, Mon, 08 May 2017 04:37:51 ,19.5625,-1467,19.3624
,,,,,
557, Mon, 08 May 2017 04:46:57 ,19.4687,-1369,19.2687
,,,,,
558, Mon, 08 May 2017 04:56:03 ,19.4062,-1398,19.2062
,,,,,
559, Mon, 08 May 2017 05:05:08 ,19.9375,-1508,19.9375
,,,,,
560, Mon, 08 May 2017 05:14:14 ,21.9874,-1431,21.7875
,,,,,
561, Mon, 08 May 2017 05:23:20 ,23.225,-1498,23.025
,,,,,
562, Mon, 08 May 2017 05:32:26 ,23.3875,-1469,23.0125
,,,,,
563, Mon, 08 May 2017 05:41:31 ,22.3312,-1405,22.1312
,,,,,
564, Mon, 08 May 2017 05:50:37 ,21.8812,-1392,21.8812
,,,,,
565, Mon, 08 May 2017 05:59:43 ,23.45,-1398,23.45
,,,,,
566, Mon, 08 May 2017 06:08:49 ,23.0937,-1725,22.8937
,,,,,
567, Mon, 08 May 2017 06:17:54 ,23.6562,-1403,23.6562
,,,,,
568, Mon, 08 May 2017 06:27:00 ,23.1437,-1381,23.1437
,,,,,
569, Mon, 08 May 2017 06:36:06 ,24.2625,-1436,24.0625
,,,,,
570, Mon, 08 May 2017 06:45:12 ,22.975,-1382,22.975
,,,,,
571, Mon, 08 May 2017 06:54:17 ,23.9187,-1414,23.9187
,,,,,
572, Mon, 08 May 2017 07:03:23 ,23.5312,-1390,23.7312
,,,,,
573, Mon, 08 May 2017 07:12:29 ,23.7187,-1396,23.5187
,,,,,
574, Mon, 08 May 2017 07:21:35 ,24.25,-1406,24.075
,,,,,
575, Mon, 08 May 2017 07:30:41 ,23.225,-1370,23.225
,,,,,
576, Mon, 08 May 2017 07:39:46 ,24.4062,-1429,24.2312
,,,,,
577, Mon, 08 May 2017 07:48:52 ,22.7125,-1503,22.7125
,,,,,
578, Mon, 08 May 2017 07:57:58 ,23.7937,-1361,23.7937
,,,,,
579, Mon, 08 May 2017 08:07:04 ,23.825,-1395,24
,,,,,
580, Mon, 08 May 2017 08:16:09 ,24.1687,-1406,23.9687
,,,,,
581, Mon, 08 May 2017 08:25:15 ,24.2625,-1431,24.2625
,,,,,
582, Mon, 08 May 2017 08:34:21 ,23.8125,-1342,23.8125
,,,,,
583, Mon, 08 May 2017 08:43:27 ,23.8437,-1362,23.8437
,,,,,
584, Mon, 08 May 2017 08:52:33 ,24.0437,-1364,24.0437
,,,,,
585, Mon, 08 May 2017 09:01:38 ,23.8437,-1366,23.6437
,,,,,
586, Mon, 08 May 2017 09:10:44 ,23.625,-1362,23.625
,,,,,
587, Mon, 08 May 2017 09:19:50 ,23.5625,-1393,23.5625
,,,,,
588, Mon, 08 May 2017 09:28:56 ,23.1749,-1370,23.1749
,,,,,
589, Mon, 08 May 2017 09:38:01 ,22.35,-1365,22.35
,,,,,
590, Mon, 08 May 2017 09:47:07 ,21.7562,-1356,21.7562
,,,,,
591, Mon, 08 May 2017 09:56:13 ,21.3812,-1346,21.5812
,,,,,
592, Mon, 08 May 2017 10:05:19 ,21.3624,-1351,21.3624
,,,,,
593, Mon, 08 May 2017 10:14:24 ,21.1749,-1393,21.1749
,,,,,
594, Mon, 08 May 2017 10:23:30 ,20.9874,-1431,20.9874
,,,,,
595, Mon, 08 May 2017 10:32:36 ,20.7999,-1385,20.7999
,,,,,
596, Mon, 08 May 2017 10:41:41 ,21.2625,-1367,21.0625
,,,,,
597, Mon, 08 May 2017 10:50:47 ,22.525,-1407,22.325
,,,,,
598, Mon, 08 May 2017 10:59:53 ,23.2125,-1415,22.6375
,,,,,
599, Mon, 08 May 2017 11:08:59 ,23.9812,-1419,23.7812
,,,,,
600, Mon, 08 May 2017 11:18:05 ,23.8187,-1392,23.8187
,,,,,
601, Mon, 08 May 2017 11:27:10 ,24.6312,-1420,25.0312
,,,,,
602, Mon, 08 May 2017 11:36:16 ,25.0562,-1421,25.2562
,,,,,
603, Mon, 08 May 2017 11:45:22 ,25.3812,-1146,25.5562
,,,,,
604, Mon, 08 May 2017 11:54:28 ,26.9874,-1422,26.9874
,,,,,
605, Mon, 08 May 2017 12:03:34 ,27.3375,-1722,27.5375
,,,,,
606, Mon, 08 May 2017 12:21:46 ,28.5187,-1278,29.3187
,,,,,
607, Mon, 08 May 2017 12:30:51 ,29.9249,-1616,30.325
,,,,,
608, Mon, 08 May 2017 12:39:57 ,29.7999,-1628,30.2
,,,,,
609, Mon, 08 May 2017 12:49:03 ,28.4249,-1689,28.825
,,,,,
610, Mon, 08 May 2017 12:58:09 ,28.5625,-1777,28.7625
,,,,,
611, Mon, 08 May 2017 13:07:15 ,28.2062,-1230,28.7812
,,,,,
612, Mon, 08 May 2017 13:16:21 ,28.3187,-1552,28.8937
,,,,,
613, Mon, 08 May 2017 13:25:27 ,29.3062,-1522,29.5062
,,,,,
614, Mon, 08 May 2017 13:34:33 ,29.4437,-1524,29.4437
,,,,,
615, Mon, 08 May 2017 13:43:39 ,28.7374,-1479,28.9375
,,,,,
616, Mon, 08 May 2017 13:52:45 ,29.6937,-1527,29.8687
,,,,,
617, Mon, 08 May 2017 14:01:51 ,29.5562,-1418,29.7562
,,,,,
618, Mon, 08 May 2017 14:10:57 ,29.65,-1459,29.85
,,,,,
619, Mon, 08 May 2017 14:20:03 ,29.375,-1439,29.975
,,,,,
620, Mon, 08 May 2017 14:29:09 ,29.2812,-1314,29.8562
,,,,,
621, Mon, 08 May 2017 14:38:15 ,29.1625,-1298,30.1375
,,,,,
622, Mon, 08 May 2017 14:47:21 ,29.275,-1331,30.25
,,,,,
623, Mon, 08 May 2017 14:56:26 ,29.6062,-1360,30.7812
,,,,,
624, Mon, 08 May 2017 15:05:32 ,29.7812,-1370,30.9562
,,,,,
625, Mon, 08 May 2017 15:14:38 ,30.2187,-1339,31.2187
,,,,,
626, Mon, 08 May 2017 15:23:44 ,31.0875,-1346,31.6875
,,,,,
627, Mon, 08 May 2017 15:32:51 ,31.6,-1319,32.1749
,,,,,
628, Mon, 08 May 2017 15:41:57 ,30.3062,-1174,31.6812
,,,,,
629, Mon, 08 May 2017 15:51:03 ,31.0062,-1246,32.3562
,,,,,
630, Mon, 08 May 2017 16:00:09 ,31.1687,-1238,32.9187
,,,,,
631, Mon, 08 May 2017 16:09:15 ,31.8375,-1015,33.9874
,,,,,
632, Mon, 08 May 2017 16:18:21 ,31.7125,-1138,33.8624
,,,,,
633, Mon, 08 May 2017 16:27:27 ,32.3062,-1225,34.0812
,,,,,
634, Mon, 08 May 2017 16:36:33 ,32.3062,-1204,34.0812
,,,,,
635, Mon, 08 May 2017 16:45:39 ,32.9937,-1240,34.5687
,,,,,
636, Mon, 08 May 2017 16:54:45 ,33.2125,-1231,34.9625
,,,,,
637, Mon, 08 May 2017 17:03:51 ,32.9375,-1179,35.0875
,,,,,
638, Mon, 08 May 2017 17:12:57 ,33.6312,-1212,35.1812
,,,,,
639, Mon, 08 May 2017 17:22:04 ,33.8062,-1232,35.3562
,,,,,
640, Mon, 08 May 2017 17:31:10 ,33.7,-1158,35.45
,,,,,
641, Mon, 08 May 2017 17:40:16 ,33.6687,-1215,35.2187
,,,,,
642, Mon, 08 May 2017 17:49:22 ,32.8499,-1168,34.7999
,,,,,
643, Mon, 08 May 2017 17:58:28 ,32.1312,-1158,34.2812
,,,,,
644, Mon, 08 May 2017 18:07:34 ,32.0937,-1171,34.0437
