1481574821, 443722009, 31263, 30751, 30239, 30495, 30751, 32543, 33311, 30495, 30495, 28447, 32031, 32799, 32287, 31007, 31007, 32543, 31775, 33055, 32287, 32031, 31775, 29727, 31775, 31775, 32287, 
1481574831, 465090036, 32543, 31007, 30751, 30751, 31263, 33823, 33055, 31775, 30495, 29215, 32799, 33311, 33311, 31263, 31007, 34079, 32543, 33567, 32543, 32543, 33311, 31007, 33055, 32287, 32799, 
1481574841, 485461950, 32543, 32031, 31519, 31007, 32031, 33567, 33055, 31519, 31519, 28959, 33055, 33567, 32799, 31519, 31007, 33823, 32799, 33823, 32799, 32543, 33311, 31007, 33055, 32799, 32799, 
1481574851, 544867992, 31007, 30751, 30495, 30751, 31007, 32543, 32799, 31007, 31007, 28703, 32287, 32543, 32287, 31007, 30751, 32543, 31775, 33055, 32543, 31519, 32287, 30239, 32287, 32799, 32287, 
1481574861, 565524101, 31263, 31007, 30239, 30751, 31007, 32799, 32287, 30751, 30495, 28703, 32031, 32543, 32287, 30495, 30239, 32287, 32031, 33055, 32799, 31775, 33055, 30239, 32031, 32287, 32287, 
1481574871, 547796010, 32287, 32543, 31775, 31519, 31775, 32799, 33823, 31519, 31007, 29727, 32543, 33823, 33311, 31519, 31007, 33823, 33567, 34847, 33567, 32799, 33311, 31263, 32799, 32799, 33567, 
1481574881, 607023954, 31775, 31775, 31007, 30495, 30495, 33311, 32799, 31519, 31263, 28447, 32543, 32543, 32287, 31519, 29983, 33311, 32287, 33311, 33055, 32031, 32799, 30239, 32543, 32543, 32287, 
1481574891, 589322090, 31775, 31519, 30495, 30495, 30239, 32543, 32799, 31519, 30239, 28447, 32543, 32543, 32799, 31007, 29727, 33055, 32287, 33311, 32287, 31263, 32799, 30495, 32031, 32287, 31775, 
1481574901, 648570060, 32031, 31519, 30751, 31263, 30751, 33567, 33055, 31263, 30751, 28959, 32287, 32543, 32287, 31263, 30495, 33567, 32543, 34335, 32543, 32031, 32287, 29983, 32287, 32031, 32287, 
1481574911, 630727052, 31775, 31007, 31007, 31007, 31263, 33055, 33055, 31519, 30751, 28959, 32287, 32287, 32799, 31263, 30751, 32799, 32287, 33567, 32799, 32543, 32543, 29983, 32543, 33311, 32799, 
1481574921, 690412044, 31519, 30751, 31007, 31263, 31263, 32799, 32799, 31519, 31007, 29215, 32031, 32287, 33055, 31519, 31007, 33055, 32287, 33567, 32799, 32031, 32031, 29983, 32799, 32543, 32543, 
1481574931, 710978031, 31007, 30495, 29983, 30239, 30495, 32287, 32287, 31519, 30495, 28703, 31519, 32287, 32031, 31519, 30751, 32031, 31775, 32799, 32543, 31775, 32287, 29471, 31775, 32031, 31519, 
1481574941, 731719970, 31263, 30239, 30495, 30495, 30495, 32287, 32031, 31775, 30495, 28191, 31263, 32031, 31519, 31263, 30495, 32031, 31775, 32287, 32031, 31519, 31775, 29471, 31519, 31263, 31775, 
1481574951, 752365112, 31007, 30239, 29983, 29471, 30239, 31775, 31519, 30239, 29983, 27423, 31519, 31519, 31263, 31007, 29727, 31775, 31007, 32543, 31007, 31263, 31775, 28703, 31007, 30495, 31007, 
1481574961, 734694004, 30495, 30239, 29727, 29471, 29983, 31263, 31007, 30239, 29983, 27167, 31519, 31007, 31263, 29983, 29471, 31263, 31007, 32543, 30751, 30495, 31263, 29727, 31263, 30751, 31007, 
1481574971, 755603075, 29983, 29983, 29727, 29727, 29471, 31775, 30751, 30239, 29471, 26911, 31263, 31263, 31519, 29983, 29215, 31519, 30495, 31263, 30751, 29983, 31519, 28703, 31007, 30751, 30495, 
1481574981, 776231050, 31007, 30495, 29727, 29727, 30239, 31775, 31519, 30495, 29983, 27423, 31519, 31519, 32031, 30495, 29983, 31775, 31007, 32031, 31775, 31007, 32287, 29727, 31519, 31007, 30751, 
1481574991, 796824932, 31519, 30751, 29727, 30751, 30239, 32543, 32031, 31007, 30239, 27935, 32031, 32031, 31775, 30751, 30239, 32287, 31519, 32543, 31775, 31263, 32287, 29471, 31775, 31519, 31263, 
1481575001, 817862033, 31775, 30751, 30239, 30751, 30239, 32031, 32287, 31007, 29983, 27935, 31519, 31775, 31775, 30751, 29471, 32031, 31519, 32543, 32287, 31007, 32031, 29727, 31775, 31519, 31519, 
1481575011, 877079010, 31007, 30751, 30239, 29727, 30495, 31775, 31263, 31007, 29983, 27167, 31519, 31519, 31519, 30495, 30239, 31519, 31263, 32287, 31775, 31007, 31775, 29471, 30751, 30751, 30495, 
1481575021, 897836923, 31263, 30495, 29471, 29727, 29727, 31519, 31519, 30495, 29727, 27423, 31263, 31263, 31007, 30495, 29727, 31263, 30751, 32031, 31775, 30239, 31519, 29215, 31007, 31007, 31263, 
1481575031, 918598890, 30239, 29983, 29215, 29215, 29215, 31263, 31263, 29983, 29215, 27167, 31263, 31263, 31007, 30239, 29471, 31263, 31007, 31263, 30751, 30495, 31519, 29215, 30239, 31263, 31007, 
1481575041, 939577102, 30495, 30239, 29471, 29983, 29727, 32031, 31007, 30751, 29727, 27679, 31007, 31519, 30751, 30239, 29215, 31519, 31007, 31519, 31263, 30495, 31519, 29471, 30495, 30751, 31263, 
1481575051, 959961891, 30239, 30239, 29727, 29727, 29215, 31775, 31263, 30495, 29983, 27423, 30495, 31263, 31007, 30495, 29215, 31519, 31263, 31775, 31519, 30495, 31263, 29471, 31007, 31007, 30751, 
1481575061, 980714082, 36383, 36127, 36127, 35103, 35615, 37663, 37663, 36383, 34591, 33823, 37919, 38431, 37407, 35871, 35359, 37919, 37663, 37919, 37407, 37151, 37151, 35615, 36895, 36895, 36639, 
1481575072, 1427888, 40735, 39967, 40223, 39711, 39967, 41759, 41503, 40735, 38943, 37919, 42527, 42015, 41503, 40223, 39455, 41759, 42271, 42015, 42015, 40479, 41759, 39711, 40735, 40479, 40479, 
1481575082, 22557020, 39967, 39711, 39199, 38431, 39199, 41759, 40735, 39711, 38175, 36895, 42271, 42015, 40991, 39199, 38431, 42015, 41759, 41503, 40991, 40223, 41503, 39455, 39711, 39711, 39711, 
1481575092, 81569910, 38431, 38175, 38431, 37407, 37663, 39711, 40223, 38687, 36383, 35103, 40735, 40479, 39199, 37919, 37151, 40479, 39967, 39967, 39967, 38687, 39711, 37663, 38431, 38943, 38431, 
1481575102, 63833951, 37407, 36127, 36383, 35871, 36127, 38431, 38175, 36895, 35103, 33823, 39199, 39199, 38431, 36895, 36383, 39199, 38687, 38687, 37919, 36895, 37919, 36383, 37919, 37663, 37663, 
1481575112, 123130083, 35871, 35615, 35615, 35103, 35359, 37407, 36895, 35871, 34079, 33055, 37919, 37663, 36639, 35871, 34335, 38175, 37407, 37663, 36127, 35871, 36895, 35871, 36383, 35871, 35615, 
1481575122, 144011020, 34847, 34847, 35103, 33823, 34591, 36127, 36895, 35615, 33055, 31775, 36639, 36895, 36383, 34335, 33823, 37407, 36639, 37151, 36383, 35103, 35871, 34847, 35615, 34335, 35359, 
1481575132, 126200914, 34847, 35103, 34847, 33823, 34591, 36639, 36895, 35103, 33311, 32287, 37151, 36895, 36383, 35103, 34079, 36895, 36639, 36895, 36127, 35103, 36127, 35103, 35871, 35103, 35615, 
1481575142, 185271978, 34591, 34335, 35103, 33823, 34591, 36127, 35615, 35103, 33055, 32031, 36639, 36639, 36127, 34079, 32799, 36383, 36127, 36383, 35871, 34847, 36127, 34335, 35871, 34847, 34847, 
1481575152, 206064939, 34591, 34591, 34591, 33823, 34335, 36383, 35615, 34591, 33055, 31775, 36127, 36127, 35615, 34335, 33055, 36383, 35359, 36127, 35615, 34847, 35359, 33823, 35103, 34591, 34847, 
1481575162, 188397884, 34079, 33823, 34335, 33055, 33311, 35359, 35359, 34079, 32031, 30751, 35103, 36383, 35103, 33311, 32031, 35359, 35615, 35615, 34335, 34591, 34847, 33055, 34847, 33823, 34079, 
1481575172, 247895002, 35103, 35103, 35359, 34079, 34591, 35871, 36895, 35359, 33567, 32543, 37151, 36895, 35871, 34591, 34079, 36639, 36127, 36639, 35871, 35103, 35871, 34847, 35871, 35359, 34847, 
1481575182, 268587112, 34847, 34591, 34847, 33567, 33823, 35359, 36127, 34847, 32799, 31519, 36639, 36639, 36127, 33823, 33311, 36383, 36127, 36639, 35871, 35103, 35871, 33311, 35871, 34847, 34335, 
1481575192, 289473056, 35103, 34591, 34591, 33567, 34079, 35871, 36383, 34847, 33311, 31775, 36639, 36383, 35871, 34335, 33055, 36639, 36127, 36639, 36127, 35103, 35615, 34335, 35103, 34847, 35103, 
1481575202, 348653078, 34335, 33823, 34335, 33311, 34079, 35871, 36127, 34847, 32287, 32287, 36127, 36127, 36639, 34079, 33567, 36895, 35359, 36127, 34847, 35103, 36127, 33567, 35615, 35359, 34847, 
1481575212, 330876111, 35359, 35615, 35103, 34335, 34591, 36127, 36639, 35615, 33823, 31775, 37151, 36639, 36895, 34591, 33567, 36895, 36383, 36383, 35871, 35359, 36127, 34591, 36639, 35359, 35359, 
1481575222, 389914035, 34335, 34335, 34335, 33567, 34335, 35359, 35103, 34591, 33055, 31519, 36383, 36127, 35871, 34079, 33055, 36127, 35359, 36127, 36127, 35103, 35615, 33567, 34335, 34847, 34847, 
1481575232, 410825014, 35103, 34335, 34847, 33567, 34335, 35871, 35871, 34591, 32287, 31775, 36383, 35871, 36127, 33823, 33055, 36383, 36127, 36639, 36127, 35103, 36127, 34335, 35615, 34591, 34335, 
1481575242, 431803941, 34079, 34079, 34591, 33823, 34079, 35103, 35103, 34591, 33055, 31775, 35871, 36127, 35615, 33823, 33567, 36127, 35871, 35871, 35359, 34591, 35615, 34079, 34847, 34591, 34591, 
1481575252, 452415943, 34335, 34591, 35359, 34335, 34591, 35871, 35871, 34847, 33311, 32543, 36639, 36639, 35871, 34079, 33567, 36383, 36127, 36383, 35871, 35615, 36383, 33823, 35615, 35103, 34591, 
1481575262, 434349060, 34591, 34079, 33823, 33823, 34335, 35615, 35359, 34847, 33055, 32031, 36127, 36383, 36127, 34079, 33055, 36127, 36127, 36383, 35871, 34591, 36127, 33823, 35359, 34847, 34591, 
1481575272, 494275093, 34079, 34335, 34335, 33567, 33311, 35103, 35871, 34591, 32543, 31263, 36127, 35871, 35359, 33823, 33055, 35615, 35871, 36383, 35103, 34591, 35615, 33823, 35103, 34591, 34335, 
1481575282, 475986957, 36383, 35615, 35871, 34847, 35359, 37663, 37407, 36383, 34335, 33055, 38943, 38687, 37407, 36383, 35359, 37919, 38687, 38175, 36895, 37151, 38431, 35871, 37151, 36895, 36639, 
1481575292, 496913909, 38175, 37407, 37151, 36639, 36639, 38943, 38687, 38175, 36127, 34591, 39199, 38943, 39455, 36895, 36127, 38943, 39455, 39711, 38687, 37407, 38431, 37151, 37663, 37919, 37919, 
1481575302, 556345939, 38687, 38431, 38431, 37151, 37407, 39711, 39455, 38687, 36895, 35615, 40479, 40223, 39711, 37919, 36895, 39711, 40223, 40479, 39711, 38175, 40223, 38431, 38943, 38431, 38431, 
1481575312, 576983928, 38175, 37663, 38175, 37151, 38431, 39711, 39199, 38175, 36639, 36383, 39967, 39967, 39711, 37919, 37151, 39711, 39967, 39967, 39711, 39455, 39967, 36895, 39199, 38687, 38687, 
1481575322, 559106111, 39455, 39455, 38687, 37663, 38687, 41503, 40223, 39199, 37151, 36895, 41247, 41503, 40479, 38431, 38175, 40479, 41247, 40991, 40479, 39967, 40735, 38943, 39967, 39711, 40223, 
1481575332, 618988037, 39711, 39199, 39455, 38687, 39199, 41503, 40479, 39711, 38687, 37407, 42015, 41503, 41247, 38943, 38431, 41247, 40991, 41503, 40991, 39967, 40991, 38687, 39711, 39967, 39711, 
1481575342, 639224052, 39711, 39199, 39711, 38687, 39711, 41247, 40223, 39967, 38431, 37407, 42271, 42271, 40991, 39199, 39199, 41759, 42015, 41759, 41503, 40479, 41247, 39199, 39967, 40479, 39967, 
1481575352, 660228013, 39711, 39455, 39711, 38687, 39455, 41503, 40735, 40223, 38431, 37407, 42015, 42015, 41247, 39455, 38943, 41247, 41503, 42015, 40991, 40479, 41247, 39455, 40223, 39967, 40735, 
1481575362, 680634021, 35871, 35359, 36639, 35359, 35103, 36639, 36639, 36895, 35615, 33823, 37407, 37919, 37407, 35615, 35359, 37407, 37407, 37663, 36639, 35615, 36895, 35359, 36639, 36639, 36895, 
1481575372, 701376914, 42015, 42527, 41759, 41247, 41759, 44319, 43807, 41503, 41503, 40991, 44063, 44831, 43551, 42015, 41247, 43807, 43807, 43295, 43295, 42527, 43295, 42015, 42783, 43295, 43295, 
1481575382, 722618103, 41759, 41247, 41247, 40735, 41247, 42783, 42527, 42015, 41247, 39455, 42783, 44063, 42783, 40991, 40735, 42783, 43295, 42527, 42783, 42271, 42783, 41759, 42271, 42783, 43295, 
1481575392, 782051086, 40479, 40479, 39711, 39199, 39711, 41759, 41759, 41247, 40223, 37663, 42015, 42783, 42271, 40223, 39199, 42271, 42015, 41759, 41759, 40223, 41247, 39967, 41503, 40991, 41503, 
1481575402, 802386999, 39199, 38943, 38687, 38687, 38687, 40479, 40735, 39711, 38687, 37151, 40735, 41247, 40479, 39199, 38431, 40223, 40991, 40479, 40735, 39967, 40479, 38943, 39967, 39967, 40223, 
1481575412, 784697055, 38175, 38175, 37663, 37151, 37663, 39455, 39967, 38431, 37663, 35871, 39967, 40479, 39455, 38175, 37151, 39455, 39967, 39199, 39711, 38943, 39711, 38175, 38943, 38687, 39199, 
1481575422, 843621015, 37919, 37663, 37151, 36895, 37919, 39199, 39199, 37663, 37151, 35359, 39711, 39711, 38431, 37663, 36383, 39455, 39711, 38943, 39455, 38175, 38943, 37663, 38175, 38175, 38687, 
1481575432, 864790916, 36895, 37151, 37151, 36639, 37407, 38687, 38687, 37407, 36639, 35103, 38687, 39711, 38175, 38175, 36383, 38687, 38687, 38943, 38431, 37663, 37919, 36895, 38175, 38431, 38431, 
1481575442, 885353088, 36895, 36895, 37151, 36639, 37151, 38687, 38431, 37407, 36127, 35103, 38943, 39455, 38175, 37407, 35871, 38175, 38687, 38687, 38175, 37663, 38431, 36895, 38175, 37919, 38175, 
1481575452, 906081914, 36639, 36383, 36127, 36127, 37151, 38175, 38431, 36895, 36127, 34847, 37919, 39199, 38175, 37407, 35871, 38431, 38687, 39199, 38431, 37663, 37919, 36639, 37919, 37663, 37919, 
1481575462, 965482950, 36383, 36127, 36127, 36383, 36127, 37663, 38175, 37407, 36639, 34591, 38431, 39199, 38431, 37151, 36383, 38431, 38687, 38431, 37919, 37151, 38175, 36383, 37407, 38175, 37919, 
1481575472, 986413002, 36639, 36383, 36383, 36127, 36639, 37919, 38943, 36639, 36127, 34847, 38175, 39199, 37919, 36895, 35871, 37919, 38687, 38175, 37663, 37407, 37919, 37151, 37919, 37407, 37919, 
1481575483, 7267951, 36639, 36639, 36383, 35871, 36127, 38175, 37663, 36383, 35359, 33567, 37663, 38943, 37919, 36383, 35359, 37919, 37919, 37663, 37407, 36383, 37919, 36639, 37151, 37151, 37151, 
1481575493, 66567897, 36639, 36383, 36383, 35359, 36383, 37919, 37919, 37151, 35871, 34335, 37407, 38687, 38175, 36639, 35103, 38175, 38431, 38687, 37919, 36895, 37407, 36639, 37407, 38175, 37663, 
1481575503, 87157964, 36383, 36127, 36127, 35359, 35615, 37663, 37919, 36639, 35615, 33823, 36895, 38175, 37407, 36639, 35359, 37407, 37919, 38431, 37663, 36639, 36895, 36639, 36639, 37407, 37663, 
1481575513, 107841014, 37151, 37151, 37151, 35871, 36383, 38431, 38431, 37407, 36383, 34335, 37407, 38687, 38687, 37151, 35615, 38431, 38431, 38687, 37407, 37151, 38175, 37151, 38687, 37919, 37663, 
1481575523, 167138099, 37151, 37407, 36383, 36127, 36127, 38687, 38687, 37407, 36127, 34079, 37663, 39711, 38431, 37663, 35359, 38175, 38943, 38687, 38431, 37151, 38431, 37151, 37919, 38175, 37919, 
1481575533, 149538040, 37663, 37663, 36895, 36383, 36127, 38687, 39967, 36895, 36127, 33823, 38943, 39711, 37919, 36639, 35871, 39199, 38943, 38175, 37919, 37407, 38431, 37663, 37407, 37919, 38175, 
1481575543, 208621978, 36895, 36127, 36127, 34847, 36127, 38175, 38687, 36383, 35615, 33823, 37663, 39455, 37919, 36383, 35615, 38175, 38431, 38687, 37151, 36895, 37919, 36383, 37663, 37663, 37919, 
1481575553, 229533910, 36383, 36127, 36127, 35615, 36383, 37663, 37663, 37151, 35615, 34079, 37663, 38431, 37663, 36383, 34847, 37663, 38431, 38175, 37663, 36895, 37407, 36383, 36895, 37407, 37407, 
1481575563, 250245094, 36383, 36127, 36639, 35359, 35615, 37663, 37151, 36383, 35103, 33823, 37151, 38431, 38175, 36383, 35359, 38175, 37919, 38431, 36895, 36639, 36895, 36639, 36639, 37151, 37151, 
1481575573, 270931959, 36127, 35871, 35359, 35103, 35359, 37663, 37919, 36639, 34847, 33311, 37407, 37663, 37407, 36383, 34591, 38431, 37407, 37663, 36639, 36383, 36639, 36127, 36383, 36383, 36895, 
1481575583, 330348968, 36639, 36639, 35871, 35615, 36127, 38431, 38175, 36895, 35615, 33823, 37919, 38431, 37663, 36639, 34847, 38175, 38431, 38431, 37407, 36895, 37407, 37151, 37407, 36895, 37663, 
1481575593, 351268053, 36895, 36383, 35103, 35615, 35359, 37919, 37919, 36127, 36127, 33567, 37663, 38687, 37407, 36639, 34847, 38175, 37919, 37919, 36383, 36639, 37407, 36639, 36639, 36383, 36895, 
1481575603, 371814012, 36383, 36127, 35615, 35359, 35615, 37663, 37663, 36383, 35359, 33823, 37151, 38431, 37663, 36383, 34335, 37919, 37919, 38175, 36895, 36127, 36895, 36127, 36383, 36895, 36895, 
1481575613, 392535924, 36127, 35103, 35359, 34591, 35103, 36383, 36127, 35871, 35103, 32799, 36895, 37407, 36895, 35359, 34335, 36895, 36383, 36895, 36127, 35615, 35359, 35615, 36127, 36383, 35871, 
1481575623, 413187980, 36639, 35871, 35615, 35103, 35359, 37919, 37919, 36383, 35871, 33311, 37663, 38431, 37151, 36383, 34335, 37919, 38431, 38431, 36639, 36639, 36895, 36383, 37663, 36895, 36639, 
1481575633, 472567081, 35871, 35359, 34847, 35103, 35359, 37919, 37407, 36383, 35615, 33567, 38175, 38175, 37407, 36383, 34847, 37919, 38175, 37663, 36639, 36383, 36895, 35615, 36639, 37151, 37151, 
1481575643, 493366956, 37151, 35871, 35359, 35103, 35871, 38431, 38431, 36639, 35615, 33567, 37663, 38687, 37407, 36127, 34591, 37919, 38431, 37663, 36895, 36383, 37919, 36127, 36895, 37151, 36895, 
1481575653, 552823066, 36895, 36383, 35359, 35103, 35359, 37663, 37919, 36127, 35615, 34079, 37663, 38687, 37407, 36383, 35103, 37663, 37663, 38431, 37151, 36383, 37407, 36639, 36127, 37407, 37151, 
1481575663, 573729038, 35103, 34591, 34847, 34847, 34079, 36895, 36895, 35615, 34847, 32799, 37151, 37407, 36895, 35615, 34591, 36383, 37407, 37407, 37151, 35871, 37663, 35615, 36383, 37151, 36383, 
