Index, Day, Date, Temp 1, Junk, Temp 2
486, Sun, 05 Mar 2017 16:47:23 , 30.2187, -1187.0000, 28.4687, 
487, Sun, 05 Mar 2017 16:56:29 , 28.5375, -1276.0000, 26.9625, 
488, Sun, 05 Mar 2017 17:05:35 , 29.9687, -1300.0000, 28.2187, 
489, Sun, 05 Mar 2017 17:14:41 , 28.8937, -1281.0000, 27.1437, 
490, Sun, 05 Mar 2017 17:23:47 , 29.6062, -1359.0000, 27.6562, 
491, Sun, 05 Mar 2017 17:32:53 , 28.8500, -1316.0000, 27.2750, 
492, Sun, 05 Mar 2017 17:41:59 , 28.2750, -1147.0000, 26.7000, 
493, Sun, 05 Mar 2017 17:51:05 , 29.2437, -1173.0000, 27.8937, 
494, Sun, 05 Mar 2017 18:00:11 , 28.2625, -1206.0000, 26.6875, 
495, Sun, 05 Mar 2017 18:09:17 , 28.3187, -1256.0000, 26.7437, 
496, Sun, 05 Mar 2017 18:18:23 , 28.4000, -1224.0000, 26.6500, 
497, Sun, 05 Mar 2017 18:27:28 , 28.4000, -1278.0000, 26.6500, 
498, Sun, 05 Mar 2017 18:36:34 , 30.1250, -1346.0000, 28.1749, 
499, Sun, 05 Mar 2017 18:45:40 , 29.6437, -1370.0000, 27.6937, 
500, Sun, 05 Mar 2017 18:54:46 , 29.1000, -1176.0000, 26.9500, 
501, Sun, 05 Mar 2017 19:03:52 , 28.8562, -1216.0000, 26.9062, 
502, Sun, 05 Mar 2017 19:12:58 , 29.3187, -1233.0000, 27.5437, 
503, Sun, 05 Mar 2017 19:22:04 , 29.5375, -1096.0000, 27.5625, 
504, Sun, 05 Mar 2017 19:31:10 , 29.2937, -1188.0000, 27.5437, 
505, Sun, 05 Mar 2017 19:40:16 , 29.1875, -1195.0000, 27.6375, 
506, Sun, 05 Mar 2017 19:49:22 , 28.9687, -1136.0000, 27.4187, 
507, Sun, 05 Mar 2017 19:58:28 , 28.3312, -1202.0000, 26.7812, 
508, Sun, 05 Mar 2017 20:07:34 , 28.6625, -1255.0000, 27.0875, 
509, Sun, 05 Mar 2017 20:16:40 , 27.5750, -1208.0000, 26.2000, 
510, Sun, 05 Mar 2017 20:25:46 , 25.6625, -1170.0000, 24.2875, 
511, Sun, 05 Mar 2017 20:34:52 , 24.9249, -6321.0000, 23.5499, 
512, Sun, 05 Mar 2017 20:43:58 , 24.6875, -1495.0000, 23.1375, 
513, Sun, 05 Mar 2017 20:53:04 , 23.6562, -1411.0000, 22.0812, 
514, Sun, 05 Mar 2017 21:02:09 , 23.4249, -1442.0000, 21.6500, 
515, Sun, 05 Mar 2017 21:11:15 , 22.3062, -1220.0000, 20.9312, 
516, Sun, 05 Mar 2017 21:20:21 , 21.3687, -1251.0000, 20.1937, 
517, Sun, 05 Mar 2017 21:29:27 , 23.8624, -1348.0000, 22.3125, 
518, Sun, 05 Mar 2017 21:38:33 , 24.4062, -1288.0000, 23.2562, 
519, Sun, 05 Mar 2017 21:47:38 , 23.2812, -1325.0000, 22.3062, 
520, Sun, 05 Mar 2017 21:56:44 , 23.0062, -1418.0000, 22.2312, 
521, Sun, 05 Mar 2017 22:05:50 , 22.9687, -1415.0000, 22.1687, 
522, Sun, 05 Mar 2017 22:14:56 , 22.7062, -1355.0000, 21.9312, 
523, Sun, 05 Mar 2017 22:24:01 , 22.4062, -1392.0000, 21.6312, 
524, Sun, 05 Mar 2017 22:33:07 , 22.1687, -1384.0000, 21.3937, 
525, Sun, 05 Mar 2017 22:42:13 , 21.7625, -1425.0000, 21.1875, 
526, Sun, 05 Mar 2017 22:51:19 , 21.4000, -1408.0000, 20.6250, 
527, Sun, 05 Mar 2017 23:00:24 , 21.0062, -1368.0000, 20.4062, 
528, Sun, 05 Mar 2017 23:09:30 , 20.3812, -1385.0000, 19.7812, 
529, Sun, 05 Mar 2017 23:18:36 , 20.0250, -1417.0000, 19.6500, 
530, Sun, 05 Mar 2017 23:27:41 , 19.7562, -1522.0000, 19.1812, 
531, Sun, 05 Mar 2017 23:36:47 , 19.4750, -1407.0000, 18.9000, 
532, Sun, 05 Mar 2017 23:45:52 , 20.3437, -1284.0000, 19.5687, 
533, Sun, 05 Mar 2017 23:54:58 , 21.1875, -1437.0000, 20.5875, 
534, Mon, 06 Mar 2017 00:04:04 , 21.2687, -1391.0000, 20.6937, 
535, Mon, 06 Mar 2017 00:13:09 , 20.8500, -1425.0000, 20.4750, 
536, Mon, 06 Mar 2017 00:22:15 , 20.5375, -1375.0000, 20.1625, 
537, Mon, 06 Mar 2017 00:31:21 , 20.1937, -1554.0000, 19.8187, 
538, Mon, 06 Mar 2017 00:40:26 , 20.0499, -1456.0000, 19.6500, 
539, Mon, 06 Mar 2017 00:49:32 , 19.7374, -1457.0000, 19.3375, 
540, Mon, 06 Mar 2017 00:58:38 , 19.3624, -1431.0000, 18.9625, 
541, Mon, 06 Mar 2017 01:07:43 , 19.0499, -1507.0000, 18.6500, 
542, Mon, 06 Mar 2017 01:16:49 , 18.7374, -1693.0000, 18.3375, 
543, Mon, 06 Mar 2017 01:25:54 , 18.6749, -1545.0000, 18.2750, 
544, Mon, 06 Mar 2017 01:35:00 , 19.4687, -1460.0000, 18.8687, 
545, Mon, 06 Mar 2017 01:44:06 , 20.0937, -1440.0000, 19.4937, 
546, Mon, 06 Mar 2017 01:53:11 , 20.0000, -1445.0000, 19.4000, 
547, Mon, 06 Mar 2017 02:02:17 , 19.4874, -1338.0000, 19.0875, 
548, Mon, 06 Mar 2017 02:11:23 , 19.1749, -1388.0000, 18.7750, 
549, Mon, 06 Mar 2017 02:20:28 , 18.9249, -1497.0000, 18.5250, 
550, Mon, 06 Mar 2017 02:29:34 , 19.5000, -1436.0000, 18.9000, 
551, Mon, 06 Mar 2017 02:38:39 , 20.2625, -1366.0000, 19.6625, 
552, Mon, 06 Mar 2017 02:47:45 , 20.6250, -1484.0000, 20.0250, 
553, Mon, 06 Mar 2017 02:56:51 , 20.4249, -1416.0000, 20.0250, 
554, Mon, 06 Mar 2017 03:05:56 , 20.1749, -1534.0000, 19.7750, 
555, Mon, 06 Mar 2017 03:15:02 , 19.7999, -1415.0000, 19.4000, 
556, Mon, 06 Mar 2017 03:24:08 , 19.3312, -1389.0000, 18.9312, 
557, Mon, 06 Mar 2017 03:33:13 , 19.1124, -1458.0000, 18.7125, 
558, Mon, 06 Mar 2017 03:42:19 , 19.8750, -1376.0000, 19.2750, 
559, Mon, 06 Mar 2017 03:51:25 , 20.9500, -1400.0000, 20.1500, 
560, Mon, 06 Mar 2017 04:00:30 , 21.1250, -1423.0000, 20.5250, 
561, Mon, 06 Mar 2017 04:09:36 , 20.7062, -1417.0000, 20.3062, 
562, Mon, 06 Mar 2017 04:18:41 , 20.0062, -2011.0000, 19.8062, 
563, Mon, 06 Mar 2017 04:27:47 , 19.7687, -1421.0000, 19.3687, 
564, Mon, 06 Mar 2017 04:36:53 , 19.3312, -1418.0000, 18.9312, 
565, Mon, 06 Mar 2017 04:45:58 , 19.2374, -1333.0000, 18.8375, 
566, Mon, 06 Mar 2017 04:55:04 , 19.9687, -1396.0000, 19.3687, 
567, Mon, 06 Mar 2017 05:04:10 , 20.9812, -1365.0000, 20.3812, 
568, Mon, 06 Mar 2017 05:13:15 , 21.1250, -1394.0000, 20.5250, 
569, Mon, 06 Mar 2017 05:22:21 , 20.8624, -1408.0000, 20.4625, 
570, Mon, 06 Mar 2017 05:31:27 , 20.4562, -1519.0000, 20.0562, 
571, Mon, 06 Mar 2017 05:40:32 , 20.0187, -1326.0000, 19.6187, 
572, Mon, 06 Mar 2017 05:49:38 , 19.5187, -1381.0000, 19.1187, 
573, Mon, 06 Mar 2017 05:58:44 , 18.9437, -1337.0000, 18.7437, 
574, Mon, 06 Mar 2017 06:07:49 , 19.5187, -1374.0000, 19.1187, 
575, Mon, 06 Mar 2017 06:16:55 , 20.6062, -1457.0000, 19.8062, 
576, Mon, 06 Mar 2017 06:26:00 , 21.0312, -1436.0000, 20.4312, 
577, Mon, 06 Mar 2017 06:35:06 , 21.0312, -1430.0000, 20.4312, 
578, Mon, 06 Mar 2017 06:44:12 , 20.1937, -1501.0000, 19.9937, 
579, Mon, 06 Mar 2017 06:53:17 , 19.9249, -1338.0000, 19.5250, 
580, Mon, 06 Mar 2017 07:02:23 , 19.3624, -1426.0000, 18.9625, 
581, Mon, 06 Mar 2017 07:11:29 , 18.6625, -1457.0000, 18.4625, 
582, Mon, 06 Mar 2017 07:20:34 , 19.0187, -1410.0000, 18.6187, 
583, Mon, 06 Mar 2017 07:29:40 , 20.3562, -1364.0000, 19.7562, 
584, Mon, 06 Mar 2017 07:38:46 , 20.9375, -1424.0000, 20.3375, 
585, Mon, 06 Mar 2017 07:47:51 , 20.6749, -1378.0000, 20.2750, 
586, Mon, 06 Mar 2017 07:56:57 , 20.2687, -1407.0000, 19.8687, 
587, Mon, 06 Mar 2017 08:06:03 , 19.8312, -1411.0000, 19.4312, 
588, Mon, 06 Mar 2017 08:15:08 , 19.6437, -1350.0000, 19.2437, 
589, Mon, 06 Mar 2017 08:24:14 , 20.3437, -1272.0000, 19.7437, 
590, Mon, 06 Mar 2017 08:33:19 , 20.9375, -1346.0000, 20.3375, 
591, Mon, 06 Mar 2017 08:42:25 , 21.0625, -1413.0000, 20.4625, 
592, Mon, 06 Mar 2017 08:51:31 , 20.7374, -1299.0000, 20.3375, 
593, Mon, 06 Mar 2017 09:00:36 , 19.9125, -1376.0000, 19.5375, 
594, Mon, 06 Mar 2017 09:09:42 , 19.8312, -1328.0000, 19.4312, 
595, Mon, 06 Mar 2017 09:27:53 , 19.8624, -1342.0000, 19.4625, 
596, Mon, 06 Mar 2017 09:36:59 , 20.2187, -1481.0000, 19.6187, 
597, Mon, 06 Mar 2017 09:46:04 , 20.8437, -1388.0000, 20.2437, 
598, Mon, 06 Mar 2017 09:55:10 , 21.3125, -1386.0000, 20.7125, 
599, Mon, 06 Mar 2017 10:04:16 , 21.1437, -1427.0000, 20.7437, 
600, Mon, 06 Mar 2017 10:13:21 , 20.4437, -1381.0000, 20.2437, 
601, Mon, 06 Mar 2017 10:22:27 , 19.8812, -1496.0000, 19.5062, 
602, Mon, 06 Mar 2017 10:31:33 , 19.3812, -1390.0000, 19.0062, 
603, Mon, 06 Mar 2017 10:40:38 , 19.8937, -1419.0000, 19.4937, 
604, Mon, 06 Mar 2017 10:49:44 , 20.8437, -1424.0000, 20.2437, 
605, Mon, 06 Mar 2017 10:58:50 , 21.3437, -1376.0000, 20.7437, 
606, Mon, 06 Mar 2017 11:07:55 , 21.1437, -1384.0000, 20.7437, 
607, Mon, 06 Mar 2017 11:17:01 , 20.5375, -1315.0000, 20.1625, 
608, Mon, 06 Mar 2017 11:26:07 , 20.1000, -1307.0000, 19.7250, 
609, Mon, 06 Mar 2017 11:35:12 , 20.1625, -1377.0000, 19.7875, 
610, Mon, 06 Mar 2017 11:44:18 , 21.3750, -1344.0000, 20.6000, 
611, Mon, 06 Mar 2017 11:53:24 , 21.3624, -1382.0000, 20.7875, 
612, Mon, 06 Mar 2017 12:02:29 , 20.9437, -1359.0000, 20.5687, 
613, Mon, 06 Mar 2017 12:11:35 , 20.6312, -1313.0000, 20.2562, 
614, Mon, 06 Mar 2017 12:20:41 , 20.2875, -1384.0000, 19.9125, 
615, Mon, 06 Mar 2017 12:29:46 , 20.0687, -1208.0000, 19.4937, 
616, Mon, 06 Mar 2017 12:38:52 , 19.9125, -1185.0000, 19.5375, 
617, Mon, 06 Mar 2017 12:47:58 , 19.8812, -1209.0000, 19.3062, 
618, Mon, 06 Mar 2017 12:57:03 , 19.8187, -1245.0000, 19.2437, 
619, Mon, 06 Mar 2017 13:06:09 , 19.9125, -1975.0000, 19.3375, 
620, Mon, 06 Mar 2017 13:15:15 , 20.0687, -1419.0000, 19.2937, 
621, Mon, 06 Mar 2017 13:24:20 , 20.2250, -1409.0000, 19.4500, 
622, Mon, 06 Mar 2017 13:33:26 , 20.4437, -1362.0000, 19.6687, 
623, Mon, 06 Mar 2017 13:42:32 , 20.6937, -1319.0000, 19.7187, 
624, Mon, 06 Mar 2017 13:51:37 , 20.8687, -1415.0000, 20.0937, 
625, Mon, 06 Mar 2017 14:00:43 , 21.6000, -1395.0000, 20.6250, 
626, Mon, 06 Mar 2017 14:09:49 , 21.7750, -1452.0000, 20.7999, 
627, Mon, 06 Mar 2017 14:18:54 , 22.2437, -1366.0000, 21.2687, 
628, Mon, 06 Mar 2017 14:28:00 , 22.3812, -1389.0000, 21.4062, 
629, Mon, 06 Mar 2017 14:37:06 , 22.9312, -1372.0000, 21.7812, 
630, Mon, 06 Mar 2017 14:46:12 , 23.1937, -1392.0000, 22.0187, 
631, Mon, 06 Mar 2017 14:55:17 , 23.8500, -1339.0000, 22.6749, 
632, Mon, 06 Mar 2017 15:04:23 , 24.5562, -1445.0000, 23.3812, 
633, Mon, 06 Mar 2017 15:13:29 , 24.4687, -1412.0000, 23.4937, 
634, Mon, 06 Mar 2017 15:22:35 , 25.0937, -1319.0000, 23.9187, 
635, Mon, 06 Mar 2017 15:31:41 , 25.8125, -1454.0000, 24.4375, 
636, Mon, 06 Mar 2017 15:40:46 , 25.4125, -1455.0000, 24.2374, 
637, Mon, 06 Mar 2017 15:49:52 , 25.7999, -1331.0000, 24.6250, 
638, Mon, 06 Mar 2017 15:58:58 , 25.6124, -1394.0000, 24.4375, 
639, Mon, 06 Mar 2017 16:08:04 , 25.7500, -1280.0000, 24.5750, 
640, Mon, 06 Mar 2017 16:17:10 , 25.4562, -1440.0000, 24.4812, 
641, Mon, 06 Mar 2017 16:26:16 , 25.5625, -1372.0000, 24.3875, 
642, Mon, 06 Mar 2017 16:35:21 , 25.7062, -1342.0000, 24.3562, 
643, Mon, 06 Mar 2017 16:44:27 , 24.6937, -1289.0000, 23.7187, 
644, Mon, 06 Mar 2017 16:53:33 , 24.7812, -1273.0000, 23.7812, 
645, Mon, 06 Mar 2017 17:02:39 , 24.7500, -1413.0000, 23.7500, 
646, Mon, 06 Mar 2017 17:11:45 , 24.9375, -1410.0000, 23.9375, 
647, Mon, 06 Mar 2017 17:20:50 , 26.0812, -1340.0000, 24.7312, 
648, Mon, 06 Mar 2017 17:29:56 , 26.6124, -1482.0000, 25.0375, 
649, Mon, 06 Mar 2017 17:39:02 , 26.0125, -1389.0000, 24.4625, 
650, Mon, 06 Mar 2017 17:48:08 , 26.3375, -1449.0000, 24.9625, 
651, Mon, 06 Mar 2017 17:57:14 , 25.5625, -1298.0000, 24.4125, 
652, Mon, 06 Mar 2017 18:06:20 , 24.9937, -1355.0000, 23.8187, 
653, Mon, 06 Mar 2017 18:15:26 , 25.1937, -1361.0000, 24.0187, 
654, Mon, 06 Mar 2017 18:24:31 , 25.8437, -1331.0000, 24.6687, 
655, Mon, 06 Mar 2017 18:33:37 , 25.9562, -1415.0000, 24.7812, 
656, Mon, 06 Mar 2017 18:42:43 , 25.3500, -1380.0000, 24.1749, 
657, Mon, 06 Mar 2017 18:51:49 , 25.4562, -1381.0000, 24.2812, 
658, Mon, 06 Mar 2017 19:00:55 , 25.9062, -1401.0000, 24.7312, 
659, Mon, 06 Mar 2017 19:10:01 , 24.8375, -1309.0000, 23.8624, 
660, Mon, 06 Mar 2017 19:19:06 , 25.4687, -1353.0000, 24.2937, 
661, Mon, 06 Mar 2017 19:28:12 , 25.2374, -1428.0000, 24.2625, 
662, Mon, 06 Mar 2017 19:37:18 , 25.6875, -1308.0000, 24.5125, 
663, Mon, 06 Mar 2017 19:46:24 , 25.0062, -1294.0000, 24.0312, 
664, Mon, 06 Mar 2017 19:55:30 , 25.5312, -1327.0000, 24.3562, 
665, Mon, 06 Mar 2017 20:04:36 , 25.9062, -1372.0000, 24.7312, 
666, Mon, 06 Mar 2017 20:13:41 , 24.2750, -1338.0000, 23.5000, 
667, Mon, 06 Mar 2017 20:22:47 , 24.1749, -1296.0000, 23.3750, 
668, Mon, 06 Mar 2017 20:31:53 , 24.2687, -1378.0000, 23.4937, 
669, Mon, 06 Mar 2017 20:40:59 , 24.8750, -1351.0000, 23.9000, 
670, Mon, 06 Mar 2017 20:50:05 , 24.7812, -1429.0000, 23.8062, 
671, Mon, 06 Mar 2017 20:59:10 , 24.5000, -1357.0000, 23.5250, 
672, Mon, 06 Mar 2017 21:08:16 , 23.9062, -1277.0000, 23.1312, 
673, Mon, 06 Mar 2017 21:17:22 , 23.8875, -1321.0000, 23.1124, 
674, Mon, 06 Mar 2017 21:26:28 , 24.0250, -1346.0000, 23.0499, 
675, Mon, 06 Mar 2017 21:35:33 , 24.3812, -1395.0000, 23.4062, 
676, Mon, 06 Mar 2017 21:44:39 , 24.5375, -1361.0000, 23.5625, 
677, Mon, 06 Mar 2017 21:53:45 , 24.3062, -1302.0000, 23.5312, 
678, Mon, 06 Mar 2017 22:02:51 , 24.4125, -1331.0000, 23.4375, 
679, Mon, 06 Mar 2017 22:11:57 , 24.1187, -1302.0000, 23.3437, 
680, Mon, 06 Mar 2017 22:21:02 , 23.9000, -1352.0000, 23.1250, 
681, Mon, 06 Mar 2017 22:30:08 , 24.0062, -1306.0000, 23.0312, 
682, Mon, 06 Mar 2017 22:39:14 , 24.2125, -1399.0000, 23.2374, 
683, Mon, 06 Mar 2017 22:48:20 , 23.9437, -1381.0000, 23.1437, 
684, Mon, 06 Mar 2017 22:57:25 , 23.5687, -1373.0000, 22.7687, 
685, Mon, 06 Mar 2017 23:06:31 , 23.1312, -1413.0000, 22.5312, 
686, Mon, 06 Mar 2017 23:15:37 , 22.9000, -1473.0000, 22.3250, 
687, Mon, 06 Mar 2017 23:24:43 , 22.4625, -1400.0000, 21.8875, 
688, Mon, 06 Mar 2017 23:33:48 , 22.0875, -1435.0000, 21.5125, 
689, Mon, 06 Mar 2017 23:42:54 , 21.9437, -1415.0000, 21.3687, 
690, Mon, 06 Mar 2017 23:52:00 , 21.6625, -1369.0000, 21.2875, 
691, Tue, 07 Mar 2017 00:01:05 , 21.5062, -1353.0000, 21.1312, 
692, Tue, 07 Mar 2017 00:10:11 , 21.4437, -1411.0000, 21.0687, 
693, Tue, 07 Mar 2017 00:19:17 , 21.3812, -1385.0000, 21.0062, 
694, Tue, 07 Mar 2017 00:28:23 , 21.3187, -1349.0000, 20.9437, 
695, Tue, 07 Mar 2017 00:37:28 , 21.4874, -1355.0000, 20.9125, 
696, Tue, 07 Mar 2017 00:46:34 , 21.3937, -1375.0000, 20.8187, 
697, Tue, 07 Mar 2017 00:55:40 , 21.1312, -1399.0000, 20.7562, 
698, Tue, 07 Mar 2017 01:04:45 , 21.1000, -1349.0000, 20.7250, 
699, Tue, 07 Mar 2017 01:13:51 , 21.2687, -1306.0000, 20.6937, 
700, Tue, 07 Mar 2017 01:22:57 , 21.2374, -1456.0000, 20.8375, 
701, Tue, 07 Mar 2017 01:32:02 , 21.2374, -1293.0000, 20.6625, 
702, Tue, 07 Mar 2017 01:41:08 , 21.1749, -1343.0000, 20.6000, 
703, Tue, 07 Mar 2017 01:50:14 , 21.1749, -1411.0000, 20.6000, 
704, Tue, 07 Mar 2017 01:59:19 , 21.1437, -1366.0000, 20.5687, 
705, Tue, 07 Mar 2017 02:08:25 , 20.8812, -1387.0000, 20.5062, 
706, Tue, 07 Mar 2017 02:17:31 , 21.0499, -1366.0000, 20.6500, 
707, Tue, 07 Mar 2017 02:26:36 , 20.9874, -1365.0000, 20.5875, 
708, Tue, 07 Mar 2017 02:35:42 , 20.8312, -1422.0000, 20.2562, 
709, Tue, 07 Mar 2017 02:44:48 , 20.6437, -1361.0000, 20.2437, 
710, Tue, 07 Mar 2017 02:53:54 , 20.5499, -1363.0000, 20.1500, 
711, Tue, 07 Mar 2017 03:02:59 , 20.5187, -1420.0000, 20.1187, 
712, Tue, 07 Mar 2017 03:12:05 , 20.5187, -1499.0000, 20.1187, 
713, Tue, 07 Mar 2017 03:21:11 , 20.5499, -1314.0000, 20.1500, 
714, Tue, 07 Mar 2017 03:30:16 , 20.5499, -1350.0000, 19.9750, 
715, Tue, 07 Mar 2017 03:39:22 , 20.5812, -1415.0000, 20.0062, 
716, Tue, 07 Mar 2017 03:48:28 , 20.5812, -1398.0000, 20.1812, 
717, Tue, 07 Mar 2017 03:57:33 , 20.5812, -1390.0000, 20.0062, 
718, Tue, 07 Mar 2017 04:06:39 , 20.5499, -1357.0000, 19.9750, 
719, Tue, 07 Mar 2017 04:15:45 , 20.5812, -1417.0000, 20.0062, 
720, Tue, 07 Mar 2017 04:24:50 , 20.5187, -1359.0000, 19.9437, 
721, Tue, 07 Mar 2017 04:33:56 , 20.4249, -1310.0000, 20.0250, 
722, Tue, 07 Mar 2017 04:43:02 , 20.3624, -1370.0000, 19.9625, 
723, Tue, 07 Mar 2017 04:52:07 , 20.2999, -1339.0000, 19.9000, 
724, Tue, 07 Mar 2017 05:01:13 , 20.2374, -1056.0000, 19.8375, 
725, Tue, 07 Mar 2017 05:10:19 , 19.9437, -1053.0000, 19.5687, 
726, Tue, 07 Mar 2017 05:19:24 , 20.0499, -1378.0000, 19.4750, 
727, Tue, 07 Mar 2017 05:28:30 , 19.9562, -1258.0000, 19.5562, 
728, Tue, 07 Mar 2017 05:37:36 , 19.8937, -1426.0000, 19.4937, 
729, Tue, 07 Mar 2017 05:46:41 , 19.7999, -1346.0000, 19.4000, 
730, Tue, 07 Mar 2017 05:55:47 , 19.7687, -1454.0000, 19.3687, 
731, Tue, 07 Mar 2017 06:04:53 , 19.7062, -1397.0000, 19.3062, 
732, Tue, 07 Mar 2017 06:13:58 , 19.6437, -1407.0000, 19.2437, 
733, Tue, 07 Mar 2017 06:23:04 , 19.6124, -1401.0000, 19.0375, 
734, Tue, 07 Mar 2017 06:32:10 , 19.6437, -1354.0000, 19.0687, 
735, Tue, 07 Mar 2017 06:41:15 , 19.7062, -1450.0000, 19.1312, 
736, Tue, 07 Mar 2017 06:50:21 , 19.6749, -1353.0000, 19.1000, 
737, Tue, 07 Mar 2017 06:59:27 , 19.6124, -1326.0000, 19.0375, 
738, Tue, 07 Mar 2017 07:08:32 , 19.3187, -1350.0000, 18.9437, 
739, Tue, 07 Mar 2017 07:17:38 , 19.2250, -1342.0000, 18.8500, 
740, Tue, 07 Mar 2017 07:26:44 , 19.3624, -1426.0000, 18.7875, 
741, Tue, 07 Mar 2017 07:35:49 , 19.1312, -1429.0000, 18.7562, 
742, Tue, 07 Mar 2017 07:44:55 , 19.3312, -1450.0000, 18.7562, 
743, Tue, 07 Mar 2017 07:54:00 , 19.3624, -1376.0000, 18.7875, 
744, Tue, 07 Mar 2017 08:03:06 , 19.3624, -1384.0000, 18.7875, 
745, Tue, 07 Mar 2017 08:12:12 , 19.3937, -1319.0000, 18.8187, 
746, Tue, 07 Mar 2017 08:21:17 , 19.3937, -1347.0000, 18.8187, 
747, Tue, 07 Mar 2017 08:30:23 , 19.5499, -1439.0000, 18.9750, 
748, Tue, 07 Mar 2017 08:39:29 , 19.6437, -1352.0000, 19.0687, 
749, Tue, 07 Mar 2017 08:48:34 , 19.7374, -1430.0000, 19.1625, 
750, Tue, 07 Mar 2017 08:57:40 , 19.7999, -1397.0000, 19.2250, 
751, Tue, 07 Mar 2017 09:06:46 , 19.6937, -1301.0000, 19.3187, 
752, Tue, 07 Mar 2017 09:24:57 , 19.9562, -1227.0000, 19.3812, 
753, Tue, 07 Mar 2017 09:52:14 , 20.0812, -1107.0000, 19.5062, 
754, Tue, 07 Mar 2017 10:10:25 , 20.2374, -1444.0000, 19.6625, 
755, Tue, 07 Mar 2017 10:19:31 , 20.3624, -1336.0000, 19.7875, 
756, Tue, 07 Mar 2017 10:28:36 , 20.2562, -1323.0000, 19.8812, 
757, Tue, 07 Mar 2017 10:37:42 , 20.3500, -1375.0000, 19.7750, 
758, Tue, 07 Mar 2017 10:46:48 , 20.4125, -1358.0000, 20.0375, 
759, Tue, 07 Mar 2017 10:55:53 , 20.5062, -1266.0000, 19.9312, 
760, Tue, 07 Mar 2017 11:04:59 , 20.5375, -1350.0000, 19.9625, 
761, Tue, 07 Mar 2017 11:14:05 , 20.5687, -1370.0000, 19.9937, 
762, Tue, 07 Mar 2017 11:23:10 , 20.6625, -1399.0000, 20.0875, 
763, Tue, 07 Mar 2017 11:32:16 , 20.6625, -1372.0000, 20.0875, 
764, Tue, 07 Mar 2017 11:41:22 , 20.6625, -1363.0000, 20.0875, 
765, Tue, 07 Mar 2017 11:50:28 , 20.6312, -1389.0000, 20.2562, 
766, Tue, 07 Mar 2017 11:59:33 , 20.7250, -1353.0000, 20.1500, 
767, Tue, 07 Mar 2017 12:08:39 , 20.8187, -1365.0000, 20.2437, 
768, Tue, 07 Mar 2017 12:17:45 , 21.1312, -1386.0000, 20.5562, 
769, Tue, 07 Mar 2017 12:26:50 , 21.5062, -1369.0000, 20.9312, 
770, Tue, 07 Mar 2017 12:35:56 , 21.8812, -1451.0000, 21.1062, 
771, Tue, 07 Mar 2017 12:45:02 , 22.1937, -1399.0000, 21.4187, 
772, Tue, 07 Mar 2017 12:54:08 , 22.1812, -1344.0000, 21.4062, 
773, Tue, 07 Mar 2017 13:03:13 , 22.8187, -1316.0000, 21.8437, 
774, Tue, 07 Mar 2017 13:12:19 , 23.1187, -1398.0000, 22.1437, 
775, Tue, 07 Mar 2017 13:21:25 , 23.8375, -1391.0000, 22.6875, 
776, Tue, 07 Mar 2017 13:30:31 , 23.9125, -1415.0000, 22.7374, 
777, Tue, 07 Mar 2017 13:39:36 , 23.9000, -1451.0000, 22.9249, 
778, Tue, 07 Mar 2017 13:48:42 , 23.9500, -1359.0000, 22.9750, 
779, Tue, 07 Mar 2017 13:57:48 , 24.9437, -1399.0000, 23.7687, 
780, Tue, 07 Mar 2017 14:06:54 , 25.6625, -1404.0000, 24.2875, 
781, Tue, 07 Mar 2017 14:16:00 , 26.8500, -1538.0000, 25.4750, 
782, Tue, 07 Mar 2017 14:25:06 , 26.2687, -1378.0000, 25.0937, 
783, Tue, 07 Mar 2017 14:34:11 , 26.7687, -1528.0000, 25.4187, 
784, Tue, 07 Mar 2017 14:43:17 , 29.8187, -1673.0000, 27.8437, 
785, Tue, 07 Mar 2017 14:52:23 , 28.6812, -1378.0000, 27.1312, 
786, Tue, 07 Mar 2017 15:01:29 , 27.8125, -1673.0000, 26.2625, 
787, Tue, 07 Mar 2017 15:10:35 , 28.0437, -1451.0000, 26.4937, 
788, Tue, 07 Mar 2017 15:19:41 , 28.8562, -1464.0000, 27.3062, 
789, Tue, 07 Mar 2017 15:28:47 , 29.4312, -1356.0000, 27.8812, 
790, Tue, 07 Mar 2017 15:37:53 , 28.0312, -1225.0000, 26.6562, 
791, Tue, 07 Mar 2017 15:46:59 , 27.1000, -1444.0000, 25.9249, 
792, Tue, 07 Mar 2017 15:56:05 , 27.0312, -1684.0000, 25.8562, 
793, Tue, 07 Mar 2017 16:05:11 , 28.6562, -1474.0000, 27.1062, 
794, Tue, 07 Mar 2017 16:14:17 , 26.9125, -2032.0000, 25.7374, 
795, Tue, 07 Mar 2017 16:23:23 , 26.2687, -1802.0000, 25.0937, 
796, Tue, 07 Mar 2017 16:32:28 , 25.7312, -1420.0000, 24.5562, 
797, Tue, 07 Mar 2017 16:41:34 , 25.3875, -1368.0000, 24.2125, 
798, Tue, 07 Mar 2017 16:50:40 , 25.6937, -1435.0000, 24.5187, 
799, Tue, 07 Mar 2017 16:59:46 , 25.1500, -1393.0000, 24.1749, 
800, Tue, 07 Mar 2017 17:08:52 , 24.0250, -1402.0000, 23.2500, 
801, Tue, 07 Mar 2017 17:17:58 , 24.1124, -1373.0000, 23.3125, 
802, Tue, 07 Mar 2017 17:27:04 , 24.9375, -1387.0000, 23.7625, 
