65, Tue, 21 Feb 2017 16:02:19 , 32.256248, -1640.0, 20.93125, 
66, Tue, 21 Feb 2017 16:02:24 , 32.256248, -1708.0, 21.13125, 
67, Tue, 21 Feb 2017 16:02:28 , 32.256248, -1590.0, 20.93125, 
68, Tue, 21 Feb 2017 16:02:33 , 32.056252, -1553.0, 20.93125, 
69, Tue, 21 Feb 2017 16:02:38 , 32.056252, -1560.0, 20.93125, 
70, Tue, 21 Feb 2017 16:02:42 , 32.056252, -1512.0, 20.93125, 
71, Tue, 21 Feb 2017 16:02:47 , 32.056252, -1627.0, 20.93125, 
72, Tue, 21 Feb 2017 16:02:51 , 31.856251, -1589.0, 20.93125, 
73, Tue, 21 Feb 2017 16:02:56 , 31.856251, -1691.0, 20.93125, 
74, Tue, 21 Feb 2017 16:03:01 , 31.65625, -1556.0, 20.93125, 
75, Tue, 21 Feb 2017 16:03:05 , 31.856251, -1547.0, 21.13125, 
76, Tue, 21 Feb 2017 16:03:10 , 31.6875, -1689.0, 20.9625, 
77, Tue, 21 Feb 2017 16:03:14 , 31.6875, -1518.0, 20.9625, 
78, Tue, 21 Feb 2017 16:03:19 , 31.512501, -1519.0, 21.1625, 
79, Tue, 21 Feb 2017 16:03:24 , 31.512501, -1428.0, 20.9625, 
80, Tue, 21 Feb 2017 16:03:28 , 31.512501, -1521.0, 20.9625, 
81, Tue, 21 Feb 2017 16:03:33 , 31.3125, -1416.0, 20.9625, 
82, Tue, 21 Feb 2017 16:03:37 , 31.3125, -1505.0, 20.9625, 
83, Tue, 21 Feb 2017 16:03:42 , 31.3125, -1595.0, 20.9625, 
84, Tue, 21 Feb 2017 16:03:47 , 31.3125, -1640.0, 20.9625, 
85, Tue, 21 Feb 2017 16:03:51 , 31.112499, -1585.0, 20.9625, 
86, Tue, 21 Feb 2017 16:03:56 , 31.112499, -1589.0, 21.1625, 
87, Tue, 21 Feb 2017 16:04:00 , 31.112499, -1564.0, 20.9625, 
88, Tue, 21 Feb 2017 16:04:05 , 30.9125, -1600.0, 21.1625, 
89, Tue, 21 Feb 2017 16:04:10 , 30.9125, -1448.0, 21.1625, 
90, Tue, 21 Feb 2017 16:04:14 , 30.9125, -1477.0, 20.9625, 
91, Tue, 21 Feb 2017 16:04:19 , 30.9125, -1584.0, 20.9625, 
92, Tue, 21 Feb 2017 16:04:23 , 30.7125, -1350.0, 20.9625, 
93, Tue, 21 Feb 2017 16:04:28 , 30.7125, -1274.0, 20.9625, 
94, Tue, 21 Feb 2017 16:04:33 , 30.7125, -1519.0, 21.1625, 
95, Tue, 21 Feb 2017 16:04:37 , 30.7125, -1413.0, 20.9625, 
96, Tue, 21 Feb 2017 16:04:42 , 30.7125, -1371.0, 20.9625, 
97, Tue, 21 Feb 2017 16:04:46 , 30.5375, -1243.0, 20.9625, 
98, Tue, 21 Feb 2017 16:04:51 , 30.5375, -1338.0, 20.9625, 
99, Tue, 21 Feb 2017 16:04:56 , 30.5375, -1498.0, 20.9625, 
100, Tue, 21 Feb 2017 16:05:00 , 30.3375, -1736.0, 21.1625, 
101, Tue, 21 Feb 2017 16:05:05 , 30.3375, -1522.0, 20.9625, 
102, Tue, 21 Feb 2017 16:05:09 , 30.3375, -1248.0, 21.1625, 
103, Tue, 21 Feb 2017 16:05:14 , 30.3375, -1227.0, 20.9625, 
