Index, Day, Date, Temp 1, Junk, Temp 2
626, Fri, 12 May 2017 19:10:43 ,21.9312,-1275,22.1312
,,,,,
627, Fri, 12 May 2017 19:19:49 ,21.8187,-1375,21.6187
,,,,,
628, Fri, 12 May 2017 19:28:54 ,21.5687,-1335,21.5687
,,,,,
629, Fri, 12 May 2017 19:38:00 ,21.2875,-1338,21.2875
,,,,,
630, Fri, 12 May 2017 19:47:06 ,21.1312,-1346,21.3312
,,,,,
631, Fri, 12 May 2017 19:56:12 ,20.8187,-1326,20.8187
,,,,,
632, Fri, 12 May 2017 20:05:17 ,20.7999,-1367,20.7999
,,,,,
633, Fri, 12 May 2017 20:14:23 ,20.3812,-1394,20.3812
,,,,,
634, Fri, 12 May 2017 20:23:29 ,20.4874,-1343,20.2875
,,,,,
635, Fri, 12 May 2017 20:32:35 ,20.4562,-1393,20.4562
,,,,,
636, Fri, 12 May 2017 20:41:40 ,20.5812,-1400,20.5812
,,,,,
637, Fri, 12 May 2017 20:50:46 ,20.7374,-1411,20.7374
,,,,,
638, Fri, 12 May 2017 20:59:52 ,20.9874,-1355,20.7875
,,,,,
639, Fri, 12 May 2017 21:08:58 ,20.8937,-1342,20.6937
,,,,,
640, Fri, 12 May 2017 21:18:04 ,20.7999,-1343,20.7999
,,,,,
641, Fri, 12 May 2017 21:27:09 ,21.4062,-1351,21.0062
,,,,,
642, Fri, 12 May 2017 21:36:15 ,21.7062,-1367,21.7062
,,,,,
643, Fri, 12 May 2017 21:45:21 ,21.5375,-1352,21.5375
,,,,,
644, Fri, 12 May 2017 21:54:27 ,21.3187,-1311,21.3187
,,,,,
645, Fri, 12 May 2017 22:03:32 ,21.5499,-1355,21.75
,,,,,
646, Fri, 12 May 2017 22:12:38 ,23.4312,-1425,23.2312
,,,,,
647, Fri, 12 May 2017 22:21:44 ,23.325,-1387,23.125
,,,,,
648, Fri, 12 May 2017 22:30:50 ,22.8312,-1355,22.8312
,,,,,
649, Fri, 12 May 2017 22:39:56 ,22.3187,-1361,22.5187
,,,,,
650, Fri, 12 May 2017 22:49:02 ,22.0375,-1313,22.2374
,,,,,
651, Fri, 12 May 2017 22:58:07 ,21.7875,-1292,21.9874
,,,,,
652, Fri, 12 May 2017 23:07:13 ,21.5375,-1335,21.7374
,,,,,
653, Fri, 12 May 2017 23:25:25 ,21.4249,-1309,21.4249
,,,,,
654, Fri, 12 May 2017 23:34:30 ,21.2062,-1330,21.2062
,,,,,
655, Fri, 12 May 2017 23:43:36 ,20.9562,-1372,20.9562
,,,,,
656, Fri, 12 May 2017 23:52:42 ,20.7999,-1299,20.7999
,,,,,
657, Sat, 13 May 2017 00:01:48 ,20.6749,-1367,20.6749
,,,,,
658, Sat, 13 May 2017 00:10:53 ,20.5187,-1367,20.5187
,,,,,
659, Sat, 13 May 2017 00:19:59 ,20.3937,-1364,20.3937
,,,,,
660, Sat, 13 May 2017 00:29:05 ,20.5,-1391,20.5
,,,,,
661, Sat, 13 May 2017 00:38:11 ,20.1437,-1372,20.1437
,,,,,
662, Sat, 13 May 2017 00:47:16 ,20.25,-1362,20.25
,,,,,
663, Sat, 13 May 2017 00:56:22 ,19.9874,-1371,19.9874
,,,,,
664, Sat, 13 May 2017 01:05:28 ,20.1562,-1361,19.9562
,,,,,
665, Sat, 13 May 2017 01:14:34 ,21.2937,-1335,21.2937
,,,,,
666, Sat, 13 May 2017 01:23:39 ,22.4625,-1404,22.4625
,,,,,
667, Sat, 13 May 2017 01:32:45 ,22.5437,-1338,22.1687
,,,,,
668, Sat, 13 May 2017 01:41:51 ,22.2,-1386,22
,,,,,
669, Sat, 13 May 2017 01:50:57 ,22.0312,-1352,21.8312
,,,,,
670, Sat, 13 May 2017 02:00:03 ,21.7062,-1362,21.7062
,,,,,
671, Sat, 13 May 2017 02:09:08 ,21.5499,-1366,21.5499
,,,,,
672, Sat, 13 May 2017 02:18:14 ,21.3937,-1370,21.3937
,,,,,
673, Sat, 13 May 2017 02:27:20 ,21.2374,-1295,21.4375
,,,,,
674, Sat, 13 May 2017 02:36:26 ,21.1124,-1355,21.3125
,,,,,
675, Sat, 13 May 2017 02:45:32 ,20.9874,-1348,20.9874
,,,,,
676, Sat, 13 May 2017 02:54:37 ,21.0625,-1354,21.0625
,,,,,
677, Sat, 13 May 2017 03:03:43 ,20.7374,-1335,20.9375
,,,,,
678, Sat, 13 May 2017 03:12:49 ,20.6124,-1387,20.6124
,,,,,
679, Sat, 13 May 2017 03:21:55 ,20.4562,-1332,20.4562
,,,,,
680, Sat, 13 May 2017 03:31:00 ,20.5312,-1315,20.3312
,,,,,
681, Sat, 13 May 2017 03:40:06 ,20.2374,-1376,20.4375
,,,,,
682, Sat, 13 May 2017 03:49:12 ,20.3437,-1319,20.3437
,,,,,
683, Sat, 13 May 2017 03:58:18 ,20.0499,-1350,20.0499
,,,,,
684, Sat, 13 May 2017 04:07:23 ,20.1875,-1405,19.9874
,,,,,
685, Sat, 13 May 2017 04:16:29 ,20.25,-1411,20.25
,,,,,
686, Sat, 13 May 2017 04:25:35 ,21.4812,-1400,21.4812
,,,,,
687, Sat, 13 May 2017 04:34:41 ,22.6187,-1351,22.4187
,,,,,
688, Sat, 13 May 2017 04:43:46 ,22.4375,-1370,22.2625
,,,,,
689, Sat, 13 May 2017 04:52:52 ,22.2625,-1359,22.2625
,,,,,
690, Sat, 13 May 2017 05:01:58 ,22.0937,-1350,22.0937
,,,,,
691, Sat, 13 May 2017 05:11:04 ,21.7062,-1356,21.7062
,,,,,
692, Sat, 13 May 2017 05:20:10 ,21.5812,-1330,21.5812
,,,,,
693, Sat, 13 May 2017 05:29:15 ,21.4874,-1351,21.4874
,,,,,
694, Sat, 13 May 2017 05:38:21 ,21.3312,-1340,21.3312
,,,,,
695, Sat, 13 May 2017 05:47:27 ,21.1749,-1381,21.1749
,,,,,
696, Sat, 13 May 2017 05:56:33 ,21.0499,-1369,21.0499
,,,,,
697, Sat, 13 May 2017 06:05:39 ,20.9249,-1307,20.9249
,,,,,
698, Sat, 13 May 2017 06:14:44 ,20.7999,-1329,21
,,,,,
699, Sat, 13 May 2017 06:23:50 ,20.7062,-1276,20.9062
,,,,,
700, Sat, 13 May 2017 06:32:56 ,20.5187,-1340,20.5187
,,,,,
701, Sat, 13 May 2017 06:42:02 ,20.4562,-1384,20.4562
,,,,,
702, Sat, 13 May 2017 06:51:07 ,20.3312,-1318,20.3312
,,,,,
703, Sat, 13 May 2017 07:00:13 ,20.2374,-1377,20.2374
,,,,,
704, Sat, 13 May 2017 07:09:19 ,20.2062,-1349,20.2062
,,,,,
705, Sat, 13 May 2017 07:18:25 ,20.1749,-1347,20.375
,,,,,
706, Sat, 13 May 2017 07:27:30 ,20.1437,-1395,20.3437
,,,,,
707, Sat, 13 May 2017 07:36:36 ,20.1124,-1334,20.3125
,,,,,
708, Sat, 13 May 2017 07:45:42 ,20.0499,-1311,20.0499
,,,,,
709, Sat, 13 May 2017 07:54:48 ,20.0499,-1323,20.0499
,,,,,
710, Sat, 13 May 2017 08:03:53 ,20.0187,-1294,20.0187
,,,,,
711, Sat, 13 May 2017 08:12:59 ,19.9874,-1377,19.9874
,,,,,
712, Sat, 13 May 2017 08:22:05 ,19.9249,-1394,19.9249
,,,,,
713, Sat, 13 May 2017 08:31:11 ,19.8624,-1365,19.8624
,,,,,
714, Sat, 13 May 2017 08:40:16 ,19.8312,-1319,19.8312
,,,,,
715, Sat, 13 May 2017 08:49:22 ,19.7374,-1346,19.7374
,,,,,
716, Sat, 13 May 2017 08:58:28 ,19.6437,-1411,19.6437
,,,,,
717, Sat, 13 May 2017 09:07:34 ,19.6124,-1321,19.6124
,,,,,
718, Sat, 13 May 2017 09:16:39 ,19.5499,-1377,19.5499
,,,,,
719, Sat, 13 May 2017 09:25:45 ,19.4874,-1387,19.4874
,,,,,
720, Sat, 13 May 2017 09:34:51 ,19.3937,-1223,19.3937
,,,,,
721, Sat, 13 May 2017 09:43:57 ,19.3312,-1367,19.3312
,,,,,
722, Sat, 13 May 2017 09:53:02 ,19.2687,-1480,19.2687
,,,,,
723, Sat, 13 May 2017 10:02:08 ,19.2062,-1322,19.2062
,,,,,
724, Sat, 13 May 2017 10:11:14 ,19.1437,-1352,19.1437
,,,,,
725, Sat, 13 May 2017 10:20:20 ,19.0812,-1347,19.0812
,,,,,
726, Sat, 13 May 2017 10:29:25 ,19.0812,-1535,19.0812
,,,,,
727, Sat, 13 May 2017 10:38:31 ,19.2062,-1620,19.2062
,,,,,
728, Sat, 13 May 2017 10:47:37 ,19.3624,-1288,19.3624
,,,,,
729, Sat, 13 May 2017 10:56:43 ,19.9687,-1341,19.7687
,,,,,
730, Sat, 13 May 2017 11:05:48 ,21.65,-1406,21.65
,,,,,
731, Sat, 13 May 2017 11:14:54 ,23.9125,-1455,23.7125
,,,,,
732, Sat, 13 May 2017 11:24:00 ,24.7937,-1461,24.4187
,,,,,
733, Sat, 13 May 2017 11:33:06 ,24.3312,-1412,24.3312
,,,,,
734, Sat, 13 May 2017 11:42:12 ,24.1937,-1356,24.1937
,,,,,
735, Sat, 13 May 2017 11:51:18 ,24.4874,-1415,24.6875
,,,,,
736, Sat, 13 May 2017 12:00:23 ,24.0562,-1344,24.0562
,,,,,
737, Sat, 13 May 2017 12:09:29 ,24.7999,-1406,24.7999
,,,,,
738, Sat, 13 May 2017 12:18:35 ,26.2687,-1433,26.6687
,,,,,
739, Sat, 13 May 2017 12:27:41 ,27.725,-1862,28.2999
,,,,,
740, Sat, 13 May 2017 12:36:47 ,28.775,-1250,29.15
,,,,,
741, Sat, 13 May 2017 12:45:53 ,28.7687,-1530,28.9687
,,,,,
742, Sat, 13 May 2017 12:54:59 ,28.0625,-1632,28.6375
,,,,,
743, Sat, 13 May 2017 13:04:05 ,27.7437,-1535,28.3437
,,,,,
744, Sat, 13 May 2017 13:13:11 ,26.7875,-1182,27.5625
,,,,,
745, Sat, 13 May 2017 13:22:17 ,26.8125,-1284,27.3875
,,,,,
746, Sat, 13 May 2017 13:31:23 ,26.1124,-1325,26.4874
,,,,,
747, Sat, 13 May 2017 13:40:29 ,26.2687,-1426,26.8687
,,,,,
748, Sat, 13 May 2017 13:49:35 ,26.875,-1515,27.275
,,,,,
749, Sat, 13 May 2017 13:58:41 ,27.5562,-1643,27.7562
,,,,,
750, Sat, 13 May 2017 14:07:47 ,29.0562,-1038,29.0562
,,,,,
751, Sat, 13 May 2017 14:16:53 ,29.5187,-1381,30.1187
,,,,,
752, Sat, 13 May 2017 14:25:59 ,29.9687,-1302,30.5437
,,,,,
753, Sat, 13 May 2017 14:35:05 ,30.625,-1515,31.4
,,,,,
754, Sat, 13 May 2017 14:44:11 ,30.1937,-1251,30.9687
,,,,,
755, Sat, 13 May 2017 14:53:17 ,28.9187,-1202,29.8937
,,,,,
756, Sat, 13 May 2017 15:02:23 ,30.1437,-1209,30.9437
,,,,,
757, Sat, 13 May 2017 15:11:29 ,29.9937,-1241,30.5937
,,,,,
758, Sat, 13 May 2017 15:20:35 ,28.5,-1216,29.5
,,,,,
759, Sat, 13 May 2017 15:29:41 ,30.125,-1329,31.1
,,,,,
760, Sat, 13 May 2017 15:38:47 ,29.6625,-1233,30.6375
,,,,,
761, Sat, 13 May 2017 15:47:53 ,30.8312,-1218,31.6062
,,,,,
762, Sat, 13 May 2017 15:56:59 ,31.9187,-1251,32.7187
,,,,,
763, Sat, 13 May 2017 16:06:05 ,30.7,-1309,31.6749
,,,,,
764, Sat, 13 May 2017 16:15:11 ,32.625,-1307,33.5999
,,,,,
765, Sat, 13 May 2017 16:24:17 ,34.7999,-1312,35.775
,,,,,
766, Sat, 13 May 2017 16:33:23 ,32.5875,-1171,33.7625
,,,,,
767, Sat, 13 May 2017 16:42:30 ,33.825,-1239,34.7999
,,,,,
768, Sat, 13 May 2017 16:51:36 ,31.7437,-1221,33.2937
,,,,,
769, Sat, 13 May 2017 17:00:42 ,33.6937,-1148,35.6437
,,,,,
770, Sat, 13 May 2017 17:09:48 ,33.4749,-1125,35.025
,,,,,
771, Sat, 13 May 2017 17:18:54 ,33.5437,-1182,34.9187
,,,,,
772, Sat, 13 May 2017 17:28:00 ,31.375,-1105,33.15
,,,,,
773, Sat, 13 May 2017 17:37:06 ,34.525,-1014,36.0999
,,,,,
774, Sat, 13 May 2017 17:46:13 ,32.3312,-1181,34.2812
,,,,,
775, Sat, 13 May 2017 17:55:19 ,33.5562,-1158,35.5062
,,,,,
776, Sat, 13 May 2017 18:04:25 ,33.3187,-1227,35.6687
,,,,,
777, Sat, 13 May 2017 18:13:31 ,33.6437,-1262,35.3937
,,,,,
778, Sat, 13 May 2017 18:22:37 ,31.5625,-1075,33.7125
,,,,,
779, Sat, 13 May 2017 18:31:44 ,32.9562,-1119,34.7312
,,,,,
780, Sat, 13 May 2017 18:40:50 ,33.4749,-1136,35.2249
,,,,,
781, Sat, 13 May 2017 18:49:56 ,34.2562,-1156,35.6312
,,,,,
782, Sat, 13 May 2017 18:59:02 ,34.0999,-1108,35.4749
,,,,,
783, Sat, 13 May 2017 19:08:08 ,33.5499,-1150,34.7249
,,,,,
784, Sat, 13 May 2017 19:17:14 ,33.7999,-1214,34.775
,,,,,
785, Sat, 13 May 2017 19:26:20 ,30.6187,-1079,32.1937
,,,,,
786, Sat, 13 May 2017 19:35:27 ,30.9187,-1185,32.2937
,,,,,
787, Sat, 13 May 2017 19:44:33 ,30.4687,-1168,31.8437
,,,,,
788, Sat, 13 May 2017 19:53:39 ,32.7187,-1147,33.8937
,,,,,
789, Sat, 13 May 2017 20:02:45 ,33.9124,-1174,34.8875
,,,,,
790, Sat, 13 May 2017 20:11:51 ,32.3875,-1159,33.5625
,,,,,
791, Sat, 13 May 2017 20:20:57 ,31.7374,-1141,32.5125
,,,,,
792, Sat, 13 May 2017 20:30:03 ,32.4124,-1232,32.9874
,,,,,
793, Sat, 13 May 2017 20:39:09 ,28.9937,-1307,30.1687
,,,,,
794, Sat, 13 May 2017 20:48:15 ,28.8187,-1129,29.7937
,,,,,
795, Sat, 13 May 2017 20:57:21 ,33.2062,-1297,33.9812
,,,,,
796, Sat, 13 May 2017 21:06:27 ,26.9375,-1126,28.0875
,,,,,
797, Sat, 13 May 2017 21:15:33 ,26.3687,-1610,27.3437
,,,,,
798, Sat, 13 May 2017 21:24:39 ,25.4874,-1613,26.4625
,,,,,
799, Sat, 13 May 2017 21:33:45 ,25.2312,-1442,25.8062
,,,,,
800, Sat, 13 May 2017 21:42:51 ,28.9687,-1246,28.9687
,,,,,
801, Sat, 13 May 2017 21:51:57 ,29.5125,-1257,30.3125
,,,,,
802, Sat, 13 May 2017 22:01:03 ,29.7437,-1305,29.9437
,,,,,
803, Sat, 13 May 2017 22:10:09 ,27.9437,-1272,28.3437
,,,,,
804, Sat, 13 May 2017 22:19:15 ,25.275,-1843,26.45
,,,,,
805, Sat, 13 May 2017 22:28:21 ,24.2187,-1322,25.2187
,,,,,
806, Sat, 13 May 2017 22:37:27 ,24.1875,-1372,24.9625
,,,,,
807, Sat, 13 May 2017 22:46:33 ,24.775,-1352,25.15
,,,,,
808, Sat, 13 May 2017 22:55:39 ,25.4625,-1368,25.8375
,,,,,
809, Sat, 13 May 2017 23:04:44 ,25.525,-1336,25.9
,,,,,
810, Sat, 13 May 2017 23:13:50 ,24.1875,-1350,24.5875
,,,,,
811, Sat, 13 May 2017 23:22:56 ,24.0687,-1336,24.2437
,,,,,
812, Sat, 13 May 2017 23:32:02 ,24.3062,-1319,24.5062
,,,,,
813, Sat, 13 May 2017 23:41:08 ,24.0062,-1372,24.2062
,,,,,
814, Sat, 13 May 2017 23:50:14 ,23.5875,-1375,23.7875
,,,,,
815, Sat, 13 May 2017 23:59:19 ,23.2875,-1373,23.2875
,,,,,
816, Sun, 14 May 2017 00:08:25 ,23.0375,-1427,23.2374
,,,,,
817, Sun, 14 May 2017 00:17:31 ,22.8187,-1271,23.0187
,,,,,
818, Sun, 14 May 2017 00:26:37 ,22.8312,-1335,22.8312
,,,,,
819, Sun, 14 May 2017 00:35:43 ,22.6749,-1329,22.6749
,,,,,
820, Sun, 14 May 2017 00:44:48 ,22.5187,-1387,22.5187
,,,,,
821, Sun, 14 May 2017 00:53:54 ,22.3937,-1341,22.3937
,,,,,
822, Sun, 14 May 2017 01:03:00 ,22.2999,-1321,22.2999
,,,,,
823, Sun, 14 May 2017 01:12:06 ,22.3125,-1350,22.1124
,,,,,
824, Sun, 14 May 2017 01:21:11 ,21.9562,-1377,21.9562
,,,,,
825, Sun, 14 May 2017 01:30:17 ,22.0312,-1374,21.8312
,,,,,
826, Sun, 14 May 2017 01:39:23 ,21.7374,-1378,21.7374
,,,,,
827, Sun, 14 May 2017 01:48:29 ,21.8437,-1353,21.6437
,,,,,
828, Sun, 14 May 2017 01:57:34 ,21.75,-1378,21.5499
,,,,,
829, Sun, 14 May 2017 02:06:40 ,21.3312,-1386,21.3312
,,,,,
830, Sun, 14 May 2017 02:15:46 ,21.1749,-1336,21.1749
,,,,,
831, Sun, 14 May 2017 02:24:52 ,21.1562,-1364,20.9562
,,,,,
832, Sun, 14 May 2017 02:33:57 ,21,-1389,20.7999
,,,,,
833, Sun, 14 May 2017 02:43:03 ,20.8125,-1392,20.6124
,,,,,
834, Sun, 14 May 2017 02:52:09 ,20.6875,-1296,20.6875
,,,,,
835, Sun, 14 May 2017 03:01:15 ,20.6875,-1357,20.6875
,,,,,
836, Sun, 14 May 2017 03:10:20 ,22.3062,-1370,22.1062
,,,,,
837, Sun, 14 May 2017 03:19:26 ,22.6062,-1380,22.2312
,,,,,
838, Sun, 14 May 2017 03:28:32 ,22.8562,-1415,22.4812
,,,,,
839, Sun, 14 May 2017 03:37:38 ,23.0937,-1386,23.0937
,,,,,
840, Sun, 14 May 2017 03:46:43 ,23.1687,-1423,22.9687
,,,,,
841, Sun, 14 May 2017 03:55:49 ,22.9062,-1336,22.9062
,,,,,
842, Sun, 14 May 2017 04:04:55 ,22.5499,-1371,22.5499
,,,,,
843, Sun, 14 May 2017 04:14:01 ,22.825,-1335,22.825
,,,,,
844, Sun, 14 May 2017 04:23:07 ,23.0437,-1426,23.0437
,,,,,
845, Sun, 14 May 2017 04:32:12 ,23.1062,-1329,22.9062
,,,,,
846, Sun, 14 May 2017 04:41:18 ,22.1312,-1334,22.3312
,,,,,
847, Sun, 14 May 2017 04:50:24 ,22.5937,-1324,22.5937
,,,,,
848, Sun, 14 May 2017 04:59:30 ,22.2687,-1381,22.4687
,,,,,
849, Sun, 14 May 2017 05:08:35 ,22.3125,-1358,22.3125
,,,,,
850, Sun, 14 May 2017 05:17:41 ,22.2187,-1360,22.2187
,,,,,
851, Sun, 14 May 2017 05:26:47 ,22.0312,-1388,22.0312
,,,,,
852, Sun, 14 May 2017 05:35:53 ,21.9062,-1313,21.9062
,,,,,
853, Sun, 14 May 2017 05:44:59 ,21.7812,-1330,21.5812
,,,,,
854, Sun, 14 May 2017 05:54:04 ,21.625,-1353,21.4249
,,,,,
855, Sun, 14 May 2017 06:03:10 ,21.5312,-1328,21.3312
,,,,,
856, Sun, 14 May 2017 06:12:16 ,21.4375,-1325,21.2374
,,,,,
857, Sun, 14 May 2017 06:21:22 ,21.375,-1371,21.1749
,,,,,
858, Sun, 14 May 2017 06:30:27 ,21.25,-1356,21.0499
,,,,,
859, Sun, 14 May 2017 06:39:33 ,21.0937,-1337,20.8937
,,,,,
860, Sun, 14 May 2017 06:48:39 ,21,-1345,20.7999
,,,,,
861, Sun, 14 May 2017 06:57:45 ,21.1062,-1377,20.7062
,,,,,
862, Sun, 14 May 2017 07:06:50 ,20.8437,-1358,20.6437
,,,,,
863, Sun, 14 May 2017 07:15:56 ,21.0125,-1355,20.6124
,,,,,
864, Sun, 14 May 2017 07:25:02 ,20.95,-1408,20.5499
,,,,,
865, Sun, 14 May 2017 07:34:08 ,20.8875,-1362,20.6875
,,,,,
866, Sun, 14 May 2017 07:43:13 ,20.5937,-1358,20.5937
,,,,,
867, Sun, 14 May 2017 07:52:19 ,20.7625,-1380,20.5625
,,,,,
868, Sun, 14 May 2017 08:01:25 ,20.7,-1425,20.5
,,,,,
869, Sun, 14 May 2017 08:10:30 ,20.6687,-1363,20.4687
,,,,,
870, Sun, 14 May 2017 08:19:36 ,20.375,-1359,20.375
,,,,,
871, Sun, 14 May 2017 08:28:42 ,20.575,-1405,20.575
,,,,,
872, Sun, 14 May 2017 08:37:48 ,21.5437,-1351,21.5437
,,,,,
873, Sun, 14 May 2017 08:46:53 ,22.9625,-1358,22.9625
,,,,,
874, Sun, 14 May 2017 08:55:59 ,23.65,-1420,23.25
,,,,,
875, Sun, 14 May 2017 09:05:05 ,23.325,-1297,23.325
,,,,,
876, Sun, 14 May 2017 09:14:11 ,23,-1236,23
,,,,,
877, Sun, 14 May 2017 09:23:17 ,22.5187,-1312,22.7187
,,,,,
878, Sun, 14 May 2017 09:32:22 ,22.2374,-1344,22.2374
,,,,,
879, Sun, 14 May 2017 09:41:28 ,21.9562,-1291,21.9562
,,,,,
880, Sun, 14 May 2017 09:50:34 ,21.6749,-1360,21.875
,,,,,
881, Sun, 14 May 2017 09:59:40 ,21.3937,-1404,21.3937
,,,,,
882, Sun, 14 May 2017 10:08:46 ,21.2062,-1352,21.2062
,,,,,
883, Sun, 14 May 2017 10:17:51 ,21.375,-1364,21.375
,,,,,
884, Sun, 14 May 2017 10:26:57 ,21.3437,-1361,21.3437
,,,,,
885, Sun, 14 May 2017 10:36:03 ,21.3437,-1337,21.3437
,,,,,
886, Sun, 14 May 2017 10:45:09 ,21.3437,-1277,21.3437
,,,,,
887, Sun, 14 May 2017 10:54:14 ,21.4062,-1342,21.4062
,,,,,
888, Sun, 14 May 2017 11:03:20 ,21.5937,-1294,21.5937
,,,,,
889, Sun, 14 May 2017 11:12:26 ,22.4062,-1333,22.4062
,,,,,
890, Sun, 14 May 2017 11:21:32 ,23.0499,-1333,23.25
,,,,,
891, Sun, 14 May 2017 11:30:37 ,24.0812,-1364,24.0812
,,,,,
892, Sun, 14 May 2017 11:39:43 ,24.1937,-1329,24.3687
,,,,,
893, Sun, 14 May 2017 11:48:49 ,25.2125,-1373,25.2125
,,,,,
894, Sun, 14 May 2017 11:57:55 ,25.4625,-1425,25.6625
,,,,,
895, Sun, 14 May 2017 12:07:01 ,25.7,-1381,26.475
,,,,,
896, Sun, 14 May 2017 12:16:07 ,26.7062,-1475,27.6812
,,,,,
897, Sun, 14 May 2017 12:25:13 ,28.1312,-1776,29.2812
,,,,,
898, Sun, 14 May 2017 12:34:19 ,28.775,-1645,29.1749
,,,,,
899, Sun, 14 May 2017 12:43:25 ,29.0687,-1715,29.4437
,,,,,
900, Sun, 14 May 2017 12:52:31 ,29.4312,-1450,29.8062
,,,,,
901, Sun, 14 May 2017 13:01:37 ,29.525,-1521,29.725
,,,,,
902, Sun, 14 May 2017 13:10:43 ,29.825,-1431,30.4
,,,,,
903, Sun, 14 May 2017 13:19:49 ,29.3812,-1300,30.1562
,,,,,
904, Sun, 14 May 2017 13:28:55 ,30.125,-1293,30.9
,,,,,
905, Sun, 14 May 2017 13:38:01 ,30.125,-1293,30.725
,,,,,
906, Sun, 14 May 2017 13:47:07 ,30.5875,-1386,30.9625
,,,,,
907, Sun, 14 May 2017 13:56:13 ,31.1312,-1322,31.3062
,,,,,
908, Sun, 14 May 2017 14:05:19 ,31.15,-1360,31.725
,,,,,
909, Sun, 14 May 2017 14:14:25 ,31.1562,-1323,31.9312
,,,,,
910, Sun, 14 May 2017 14:23:31 ,30.9062,-1417,31.8812
,,,,,
911, Sun, 14 May 2017 14:32:37 ,29.9375,-1249,30.7374
,,,,,
912, Sun, 14 May 2017 14:50:49 ,30.25,-1287,31.4249
,,,,,
913, Sun, 14 May 2017 14:59:55 ,31.1375,-1194,32.1124
,,,,,
914, Sun, 14 May 2017 15:09:01 ,31.6062,-1226,32.7812
,,,,,
915, Sun, 14 May 2017 15:18:07 ,30.65,-1209,32.025
,,,,,
916, Sun, 14 May 2017 15:27:13 ,30.5125,-1212,31.8875
,,,,,
917, Sun, 14 May 2017 15:36:19 ,30.8812,-1156,32.2312
,,,,,
918, Sun, 14 May 2017 15:45:25 ,31.975,-1193,33.5499
,,,,,
919, Sun, 14 May 2017 15:54:31 ,32.4937,-1173,34.0437
,,,,,
920, Sun, 14 May 2017 16:03:37 ,33.3562,-1119,35.3062
,,,,,
921, Sun, 14 May 2017 16:21:50 ,34.7437,-1360,36.3187
,,,,,
922, Sun, 14 May 2017 16:30:56 ,34.7437,-1215,36.2937
,,,,,
923, Sun, 14 May 2017 16:40:02 ,35.7874,-1296,37.3375
,,,,,
924, Sun, 14 May 2017 16:49:08 ,36.0437,-1240,37.5937
,,,,,
925, Sun, 14 May 2017 16:58:14 ,36.5187,-1115,38.0937
,,,,,
926, Sun, 14 May 2017 17:07:21 ,36.9187,-1251,38.4687
,,,,,
927, Sun, 14 May 2017 17:16:27 ,36.0999,-1145,37.8499
,,,,,
928, Sun, 14 May 2017 17:25:33 ,34.9124,-1135,36.4625
,,,,,
929, Sun, 14 May 2017 17:34:39 ,35.0562,-1284,36.6062
,,,,,
930, Sun, 14 May 2017 17:43:45 ,36.4249,-1288,37.7999
,,,,,
931, Sun, 14 May 2017 17:52:52 ,35.5,-1213,37.075
,,,,,
932, Sun, 14 May 2017 18:01:58 ,34.3937,-1202,35.7687
,,,,,
933, Sun, 14 May 2017 18:11:04 ,32.4687,-1172,33.8437
,,,,,
934, Sun, 14 May 2017 18:20:10 ,34.1312,-1127,35.4812
,,,,,
935, Sun, 14 May 2017 18:29:16 ,35.8437,-1304,37.0187
,,,,,
936, Sun, 14 May 2017 18:38:23 ,35.95,-1279,36.9249
,,,,,
937, Sun, 14 May 2017 18:47:29 ,34.0875,-1167,35.2625
,,,,,
938, Sun, 14 May 2017 18:56:35 ,36.1312,-1070,36.9062
,,,,,
939, Sun, 14 May 2017 19:05:41 ,35.625,-1273,36.4
,,,,,
940, Sun, 14 May 2017 19:14:47 ,37.3875,-1251,37.7874
,,,,,
941, Sun, 14 May 2017 19:23:53 ,34.2437,-1037,35.4187
,,,,,
942, Sun, 14 May 2017 19:33:00 ,36.325,-1255,37.2999
,,,,,
943, Sun, 14 May 2017 19:42:06 ,37.4687,-1260,38.2437
,,,,,
944, Sun, 14 May 2017 19:51:12 ,34.9312,-1155,36.1062
,,,,,
945, Sun, 14 May 2017 20:00:18 ,36.025,-1103,37.2
,,,,,
946, Sun, 14 May 2017 20:09:24 ,36.6812,-1270,37.2812
,,,,,
947, Sun, 14 May 2017 20:18:30 ,32.5999,-1231,33.75
,,,,,
948, Sun, 14 May 2017 20:27:37 ,32.8875,-1270,34.0625
,,,,,
949, Sun, 14 May 2017 20:36:43 ,33.5625,-1278,33.9375
,,,,,
950, Sun, 14 May 2017 20:45:49 ,31.3875,-1262,32.1624
,,,,,
951, Sun, 14 May 2017 20:54:55 ,30.5312,-1272,31.3312
,,,,,
952, Sun, 14 May 2017 21:04:01 ,30.7875,-1479,31.3624
,,,,,
953, Sun, 14 May 2017 21:13:07 ,30.6187,-1385,31.3937
,,,,,
954, Sun, 14 May 2017 21:22:13 ,30.0875,-1240,30.6875
,,,,,
955, Sun, 14 May 2017 21:31:19 ,30.2999,-1376,30.875
,,,,,
956, Sun, 14 May 2017 21:40:25 ,28.85,-1508,29.625
,,,,,
957, Sun, 14 May 2017 21:49:31 ,30.9625,-1410,31.3624
,,,,,
958, Sun, 14 May 2017 21:58:37 ,32.6062,-1278,32.8062
,,,,,
959, Sun, 14 May 2017 22:07:43 ,32.0812,-1322,31.8812
,,,,,
960, Sun, 14 May 2017 22:16:49 ,31.4937,-1172,32.2937
,,,,,
