heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,-637.762133,0.193000,24.968750,0.129000,25.968750,
0.389000,-638.657867,0.388000,24.872917,0.323000,25.989583,
0.583000,-642.688667,0.582000,24.440972,0.518000,25.996528,
0.778000,-647.615200,0.777000,24.046991,0.712000,25.998843,
0.973000,-649.406667,0.971000,23.648997,0.907000,25.999614,
1.175000,-651.198133,1.167000,23.382999,1.101000,25.999871,
1.361000,-652.093867,1.360000,23.161000,1.295000,25.999957,
1.556000,-652.541733,1.554000,22.970333,1.490000,25.999986,
1.751000,-653.437467,1.749000,22.773444,1.685000,25.999995,
1.946000,-656.572533,1.943000,22.574481,1.879000,25.999998,
2.139000,-656.124667,2.137000,22.374827,2.073000,25.999999,
2.334000,-655.676800,2.332000,22.174942,2.267000,26.000000,
2.533000,-658.364000,2.527000,22.108314,2.461000,26.000000,
2.722000,-661.946933,2.720000,21.952771,2.656000,26.000000,
2.920000,-666.425600,2.915000,21.763424,2.851000,26.095833,
3.111000,-669.560667,3.109000,21.700308,3.045000,26.011111,
3.306000,-672.695733,3.304000,21.566769,3.239000,26.120370,
3.500000,-674.039333,3.498000,21.522256,3.433000,26.040123,
3.696000,-675.382933,3.693000,21.507419,3.628000,26.013374,
3.890000,-676.278667,3.887000,21.369140,3.822000,26.004458,
4.083000,-677.622267,4.081000,21.323047,4.017000,26.001486,
4.277000,-678.070133,4.275000,21.307682,4.211000,26.000495,
4.471000,-677.174400,4.470000,21.302561,4.406000,26.000165,
4.668000,-676.278667,4.664000,21.167520,4.600000,26.000055,
4.872000,-675.382933,4.859000,21.122507,4.794000,26.116685,
5.062000,-676.278667,5.053000,21.107502,4.988000,26.038895,
5.252000,-676.278667,5.248000,21.102501,5.183000,26.012965,
5.443000,-677.174400,5.442000,20.967500,5.377000,26.004322,
5.638000,-677.622267,5.636000,20.922500,5.572000,26.001441,
5.836000,-676.726533,5.831000,20.907500,5.767000,26.000480,
6.026000,-677.174400,6.025000,20.902500,5.960000,26.000160,
6.221000,-676.278667,6.219000,20.900833,6.154000,26.116720,
6.415000,-675.830800,6.414000,20.900278,6.349000,26.038907,
6.610000,-674.487200,6.608000,20.900093,6.543000,26.012969,
6.803000,-673.591467,6.802000,20.900031,6.738000,26.004323,
6.998000,-674.487200,6.997000,20.783344,6.932000,26.001441,
7.193000,-675.830800,7.191000,20.744448,7.126000,26.000480,
7.387000,-678.070133,7.385000,20.731483,7.321000,26.000160,
7.582000,-678.965867,7.580000,20.727161,7.515000,26.000053,
7.776000,-680.309467,7.774000,20.725720,7.709000,26.000018,
7.970000,-680.757333,7.969000,20.725240,7.904000,26.116673,
8.164000,-681.653067,8.163000,20.725080,8.098000,26.038891,
8.359000,-682.548800,8.357000,20.591693,8.292000,26.012964,
8.553000,-682.548800,8.552000,20.547231,8.487000,26.004321,
8.750000,-682.996667,8.746000,20.532410,8.682000,26.001440,
8.942000,-683.892400,8.941000,20.527470,8.876000,26.117147,
9.136000,-683.444533,9.135000,20.504990,9.071000,26.018216,
9.331000,-683.444533,9.329000,20.497497,9.265000,25.985239,
9.525000,-682.996667,9.524000,20.494999,9.460000,26.090913,
9.720000,-682.996667,9.718000,20.494166,9.654000,26.009471,
9.915000,-682.100933,9.913000,20.493889,9.848000,25.982324,
10.109000,-680.757333,10.107000,20.360463,10.043000,25.973275,
10.304000,-678.965867,10.302000,20.315988,10.238000,25.970258,
10.521000,-678.965867,10.497000,20.301163,10.433000,25.969253,
10.695000,-678.965867,10.692000,20.296221,10.627000,25.968918,
10.896000,-678.518000,10.886000,20.294574,10.821000,25.968806,
11.083000,-678.070133,11.080000,20.294025,11.016000,25.968769,
11.278000,-677.174400,11.275000,20.293842,11.210000,25.968756,
11.472000,-676.726533,11.469000,20.293781,11.405000,25.968752,
11.666000,-677.174400,11.664000,20.293760,11.599000,25.968751,
11.861000,-677.174400,11.858000,20.293753,11.794000,25.968750,
12.055000,-677.622267,12.052000,20.293751,11.988000,25.968750,
12.249000,-678.518000,12.247000,20.293750,12.182000,25.968750,
12.444000,-678.965867,12.441000,20.293750,12.377000,25.968750,
12.637000,-678.965867,12.636000,20.293750,12.571000,25.968750,
12.832000,-678.965867,12.830000,20.160417,12.766000,25.968750,
13.027000,-678.518000,13.025000,20.115972,12.960000,25.968750,
13.220000,-678.518000,13.219000,20.101157,13.155000,25.968750,
13.414000,-677.622267,13.413000,20.096219,13.349000,25.968750,
13.610000,-677.622267,13.608000,20.094573,13.543000,25.968750,
13.804000,-677.174400,13.802000,20.094024,13.738000,25.968750,
13.998000,-677.622267,13.997000,20.093841,13.932000,25.968750,
14.193000,-677.174400,14.191000,20.093780,14.127000,25.968750,
14.389000,-678.070133,14.385000,20.093760,14.321000,25.968750,
14.581000,-678.965867,14.579000,20.093753,14.515000,25.968750,
14.775000,-680.309467,14.774000,20.072918,14.709000,25.947917,
14.969000,-681.205200,14.968000,20.065973,14.903000,25.940972,
15.164000,-681.205200,15.162000,20.084491,15.098000,25.959491,
15.358000,-681.205200,15.357000,19.936497,15.292000,25.944830,
15.553000,-682.548800,15.551000,20.020499,15.487000,25.939943,
15.747000,-682.548800,15.745000,19.915166,15.681000,25.938314,
15.941000,-682.548800,15.940000,19.880055,15.875000,25.937771,
16.137000,-682.100933,16.134000,19.868352,16.070000,25.937590,
16.330000,-681.653067,16.329000,19.864451,16.264000,25.937530,
16.525000,-681.653067,16.523000,19.883984,16.459000,25.958343,
16.720000,-681.653067,16.717000,19.890495,16.653000,25.965281,
16.914000,-682.548800,16.912000,19.892665,16.847000,25.967594,
17.108000,-682.996667,17.106000,19.893388,17.042000,25.968365,
17.304000,-683.444533,17.301000,19.872796,17.236000,25.947788,
17.497000,-682.548800,17.495000,19.865932,17.431000,25.940929,
17.692000,-681.205200,17.690000,19.884477,17.625000,25.959476,
17.885000,-680.757333,17.884000,19.890659,17.819000,25.965659,
18.081000,-681.653067,18.078000,19.892720,18.014000,25.967720,
18.274000,-682.548800,18.273000,19.893407,18.208000,25.968407,
18.469000,-682.996667,18.467000,19.776969,18.403000,25.968636,
18.665000,-682.100933,18.662000,19.854823,18.597000,25.968712,
18.860000,-682.100933,18.856000,19.764108,18.791000,25.968737,
19.054000,-681.205200,19.051000,19.733869,18.986000,25.968746,
19.247000,-678.965867,19.245000,19.723790,19.181000,25.968749,
19.445000,-676.278667,19.440000,19.720430,19.375000,25.968750,
19.635000,-674.487200,19.634000,19.719310,19.569000,25.968750,
19.829000,-672.695733,19.828000,19.718937,19.764000,25.968750,
20.025000,-673.143600,20.023000,19.718812,19.958000,25.968750,
20.222000,-673.591467,20.218000,19.718771,20.153000,25.968750,
20.415000,-672.695733,20.412000,19.718757,20.347000,25.968750,
20.609000,-672.247867,20.607000,19.718752,20.542000,25.968750,
20.802000,-674.039333,20.800000,19.718751,20.736000,25.968750,
21.003000,-674.039333,20.995000,19.718750,20.930000,25.968750,
21.190000,-674.935067,21.189000,19.697917,21.125000,25.947917,
21.386000,-675.830800,21.384000,19.690972,21.319000,25.940972,
21.581000,-675.830800,21.578000,19.688657,21.514000,25.938657,
21.775000,-677.174400,21.773000,19.687886,21.708000,25.937886,
21.970000,-677.622267,21.967000,19.687629,21.902000,25.937629,
22.163000,-676.726533,22.161000,19.708376,22.097000,26.075043,
22.357000,-675.382933,22.356000,19.715292,22.291000,26.004181,
22.552000,-674.487200,22.550000,19.696764,22.486000,26.076394,
22.746000,-672.247867,22.745000,19.711421,22.680000,26.121298,
22.940000,-673.591467,22.939000,19.716307,22.874000,26.019599,
23.135000,-674.935067,23.133000,19.717936,23.069000,25.985700,
23.330000,-673.591467,23.328000,19.718479,23.263000,25.974400,
23.524000,-673.143600,23.522000,19.564493,23.458000,25.949800,
23.719000,-674.487200,23.717000,19.646498,23.652000,26.058267,
23.913000,-674.935067,23.911000,19.673833,23.847000,25.977756,
24.112000,-674.039333,24.106000,19.682944,24.041000,25.950919,
24.302000,-674.039333,24.300000,19.552648,24.235000,26.058640,
24.497000,-675.382933,24.494000,19.509216,24.431000,25.977880,
24.691000,-675.382933,24.689000,19.494739,24.624000,25.950960,
24.888000,-673.591467,24.883000,19.489913,24.819000,25.941987,
25.079000,-672.247867,25.077000,19.488304,25.013000,25.938996,
25.274000,-671.352133,25.272000,19.487768,25.207000,25.937999,
25.471000,-674.039333,25.467000,19.487589,25.402000,25.937666,
25.662000,-673.591467,25.661000,19.487530,25.596000,25.937555,
25.857000,-672.695733,25.855000,19.487510,25.791000,25.937518,
26.054000,-672.695733,26.050000,19.487503,25.985000,25.937506,
26.249000,-672.695733,26.244000,19.487501,26.179000,26.054169,
26.441000,-672.247867,26.438000,19.487500,26.374000,25.976390,
26.635000,-674.487200,26.633000,19.487500,26.568000,25.950463,
26.829000,-676.278667,26.827000,19.487500,26.763000,26.058488,
27.023000,-677.174400,27.022000,19.487500,26.957000,25.977829,
27.219000,-676.726533,27.216000,19.487500,27.152000,25.950943,
27.412000,-674.935067,27.410000,19.487500,27.346000,25.941981,
27.607000,-675.382933,27.605000,19.487500,27.540000,25.938994,
27.802000,-674.039333,27.800000,19.487500,27.735000,25.937998,
28.004000,-673.591467,27.995000,19.487500,27.930000,25.937666,
28.192000,-673.143600,28.189000,19.487500,28.125000,25.937555,
28.384000,-671.352133,28.383000,19.487500,28.319000,25.937518,
28.579000,-671.800000,28.578000,19.487500,28.514000,25.937506,
28.773000,-672.695733,28.772000,19.487500,28.708000,25.937502,
28.968000,-673.591467,28.967000,19.487500,28.902000,25.937501,
29.166000,-673.143600,29.161000,19.487500,29.096000,25.937500,
29.358000,-672.247867,29.355000,19.487500,29.291000,25.937500,
29.552000,-672.247867,29.550000,19.487500,29.485000,25.937500,
29.746000,-671.800000,29.744000,19.487500,29.680000,25.937500,
29.940000,-671.352133,29.939000,19.508333,29.874000,25.958333,
30.134000,-670.456400,30.133000,19.515278,30.069000,25.965278,
30.330000,-670.008533,30.327000,19.517593,30.263000,25.967593,
30.527000,-670.456400,30.522000,19.518364,30.457000,25.968364,
30.722000,-670.456400,30.717000,19.518621,30.652000,26.085288,
30.912000,-670.008533,30.911000,19.385374,30.846000,26.124263,
31.109000,-668.217067,31.105000,19.340958,31.041000,26.137254,
31.301000,-667.321333,31.300000,19.326153,31.235000,26.024918,
31.497000,-668.217067,31.494000,19.454551,31.430000,25.987473,
31.690000,-670.008533,31.688000,19.364017,31.624000,25.974991,
31.884000,-670.904267,31.883000,19.333839,31.818000,25.970830,
32.079000,-671.352133,32.077000,19.323780,32.013000,26.086110,
32.274000,-671.800000,32.272000,19.320427,32.207000,26.007870,
32.467000,-672.695733,32.466000,19.319309,32.402000,25.981790,
32.662000,-672.695733,32.661000,19.318936,32.596000,26.089763,
32.857000,-673.591467,32.855000,19.318812,32.791000,26.009088,
33.051000,-673.143600,33.049000,19.318771,32.985000,25.982196,
33.249000,-672.695733,33.244000,19.318757,33.179000,25.973232,
33.440000,-671.800000,33.438000,19.318752,33.374000,25.970244,
33.635000,-672.695733,33.633000,19.318751,33.568000,25.969248,
33.829000,-672.247867,33.827000,19.318750,33.763000,25.968916,
34.023000,-671.800000,34.022000,19.318750,33.957000,25.968805,
34.218000,-671.352133,34.216000,19.318750,34.152000,25.968768,
34.414000,-670.904267,34.410000,19.318750,34.346000,25.968756,
34.608000,-670.008533,34.605000,19.318750,34.540000,25.968752,
34.801000,-669.112800,34.799000,19.318750,34.735000,25.968751,
34.995000,-668.217067,34.994000,19.318750,34.930000,25.968750,
35.193000,-668.217067,35.189000,19.318750,35.124000,25.968750,
35.384000,-667.769200,35.383000,19.185417,35.318000,25.968750,
35.579000,-668.664933,35.577000,19.140972,35.512000,25.968750,
35.774000,-669.112800,35.772000,19.259491,35.707000,25.968750,
