heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.193000,-740.771467,0.192000,23.312500,0.127000,26.062500,
0.388000,-740.323600,0.386000,22.929167,0.322000,26.062500,
0.583000,-741.219333,0.580000,22.422222,0.516000,26.083333,
0.779000,-741.219333,0.775000,21.869907,0.710000,26.090278,
0.970000,-743.010800,0.969000,21.285802,0.905000,26.092593,
1.165000,-740.771467,1.164000,20.707767,1.099000,26.210031,
1.360000,-738.532133,1.358000,20.248422,1.294000,26.249177,
1.554000,-741.219333,1.552000,19.711974,1.488000,26.262226,
1.748000,-741.667200,1.747000,19.399825,1.682000,26.266575,
1.943000,-740.771467,1.941000,18.912442,1.877000,26.268025,
2.140000,-740.771467,2.136000,18.483314,2.071000,26.268508,
2.332000,-742.115067,2.330000,18.206938,2.266000,26.268669,
2.530000,-742.562933,2.525000,17.864813,2.460000,26.152056,
2.723000,-740.323600,2.719000,17.484104,2.654000,26.113185,
2.916000,-742.562933,2.913000,17.223868,2.849000,26.100228,
3.110000,-738.084267,3.108000,17.003789,3.043000,26.212576,
3.304000,-737.188533,3.302000,16.813763,3.238000,26.250025,
3.502000,-739.875733,3.497000,16.483754,3.432000,26.145842,
3.692000,-738.980000,3.691000,16.240418,3.627000,26.227781,
3.891000,-742.115067,3.886000,16.025973,3.821000,26.255094,
4.081000,-742.562933,4.080000,15.821158,4.015000,26.264198,
4.276000,-739.427867,4.274000,15.752886,4.210000,26.267233,
4.474000,-738.980000,4.469000,15.613462,4.405000,26.268244,
4.665000,-739.427867,4.663000,15.433654,4.599000,26.151915,
4.859000,-741.219333,4.858000,15.240385,4.793000,26.229805,
5.053000,-738.532133,5.052000,15.175962,4.988000,26.139102,
5.250000,-739.427867,5.247000,15.021154,5.182000,26.225534,
5.443000,-740.323600,5.441000,14.836218,5.377000,26.254345,
5.638000,-739.427867,5.635000,14.657906,5.571000,26.263948,
5.838000,-739.427867,5.830000,14.598469,5.766000,26.267149,
6.026000,-740.323600,6.024000,14.578656,5.960000,26.268216,
6.221000,-740.323600,6.219000,14.438719,6.154000,26.268572,
6.415000,-737.188533,6.413000,14.258740,6.348000,26.268691,
6.609000,-736.740667,6.607000,14.198747,6.543000,26.268730,
6.803000,-738.532133,6.802000,14.045416,6.737000,26.152077,
7.001000,-738.532133,6.996000,13.994305,6.931000,26.229859,
7.197000,-741.219333,7.191000,13.977268,7.126000,26.139120,
7.390000,-739.427867,7.385000,13.838256,7.320000,26.108873,
7.584000,-738.980000,7.580000,13.791919,7.515000,26.098791,
7.777000,-740.323600,7.774000,13.659806,7.709000,26.095430,
7.973000,-736.740667,7.969000,13.615769,7.904000,26.210977,
8.166000,-738.980000,8.163000,13.601090,8.099000,26.132826,
8.361000,-739.427867,8.357000,13.596197,8.292000,26.223442,
8.555000,-735.397067,8.553000,13.461232,8.487000,26.253647,
8.751000,-738.532133,8.747000,13.416244,8.683000,26.263716,
8.943000,-741.667200,8.941000,13.401248,8.877000,26.150405,
9.140000,-736.292800,9.136000,13.262916,9.071000,26.112635,
9.331000,-735.844933,9.331000,13.216805,9.266000,26.100045,
9.527000,-737.188533,9.525000,13.201435,9.460000,26.095848,
9.727000,-738.084267,9.719000,13.217145,9.654000,26.115283,
9.915000,-736.740667,9.913000,13.222382,9.849000,26.121761,
10.113000,-737.188533,10.108000,13.069961,10.043000,26.103087,
10.305000,-737.636400,10.302000,13.039987,10.238000,26.117696,
10.500000,-738.532133,10.497000,13.029996,10.432000,26.239232,
10.694000,-737.188533,10.691000,13.026665,10.626000,26.163077,
10.890000,-737.636400,10.885000,13.025555,10.821000,26.137692,
11.082000,-739.427867,11.080000,12.891852,11.015000,26.129231,
11.279000,-737.636400,11.274000,12.847284,11.210000,26.126410,
11.470000,-737.636400,11.468000,12.832428,11.404000,26.125470,
11.665000,-738.532133,11.663000,12.827476,11.598000,26.125157,
11.859000,-738.532133,11.857000,12.825825,11.793000,26.125052,
12.052000,-737.636400,12.051000,12.825275,11.987000,26.125017,
12.248000,-738.084267,12.246000,12.691758,12.182000,26.125006,
12.442000,-738.084267,12.440000,12.647253,12.376000,26.125002,
12.644000,-738.532133,12.635000,12.632418,12.570000,26.125001,
12.832000,-735.844933,12.829000,12.627473,12.765000,26.241667,
13.024000,-737.636400,13.023000,12.625824,12.959000,26.163889,
13.223000,-736.292800,13.218000,12.508608,13.153000,26.137963,
13.415000,-737.188533,13.412000,12.469536,13.348000,26.245988,
