heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.198000,-53.475280,0.193000,22.050000,0.129000,25.375000,
0.391000,-65.119813,0.388000,21.400000,0.323000,25.375000,
0.587000,-74.077147,0.582000,20.783333,0.518000,25.375000,
0.781000,-80.795147,0.776000,20.327778,0.712000,25.375000,
0.976000,-83.482347,0.971000,19.775926,0.906000,25.375000,
1.170000,-87.961013,1.165000,19.341975,1.100000,25.375000,
1.363000,-91.543947,1.359000,18.930658,1.295000,25.375000,
1.557000,-94.231147,1.553000,18.526886,1.489000,25.375000,
1.754000,-96.918347,1.748000,18.142295,1.684000,25.375000,
1.947000,-99.605547,1.943000,17.880765,1.878000,25.375000,
2.142000,-103.188480,2.137000,17.526922,2.072000,25.375000,
2.335000,-104.532080,2.331000,17.275641,2.266000,25.375000,
2.531000,-105.427813,2.525000,17.075214,2.461000,25.375000,
2.725000,-109.906480,2.720000,16.875071,2.655000,25.375000,
2.919000,-111.697947,2.914000,16.675024,2.850000,25.375000,
3.110000,-112.593680,3.108000,16.608341,3.044000,25.375000,
3.309000,-112.593680,3.303000,16.452780,3.238000,25.375000,
3.501000,-113.041547,3.497000,16.267593,3.433000,25.375000,
3.695000,-111.250080,3.691000,16.205864,3.627000,25.375000,
3.889000,-113.489413,3.886000,16.068621,3.821000,25.375000,
4.083000,-114.385147,4.080000,16.022874,4.015000,25.375000,
4.279000,-114.385147,4.275000,16.007625,4.210000,25.375000,
4.473000,-113.937280,4.469000,15.869208,4.404000,25.375000,
4.665000,-113.041547,4.663000,15.689736,4.598000,25.375000,
4.859000,-111.697947,4.857000,15.629912,4.792000,25.375000,
5.056000,-112.593680,5.052000,15.609971,4.987000,25.375000,
5.250000,-113.937280,5.246000,15.603324,5.181000,25.375000,
5.445000,-114.385147,5.441000,15.467775,5.376000,25.375000,
5.640000,-114.385147,5.635000,15.422592,5.570000,25.375000,
5.834000,-114.833013,5.829000,15.407531,5.765000,25.375000,
6.028000,-114.833013,6.023000,15.269177,5.959000,25.375000,
6.219000,-114.833013,6.218000,15.223059,6.154000,25.375000,
6.417000,-115.728747,6.413000,15.207686,6.348000,25.375000,
6.610000,-115.280880,6.607000,15.202562,6.542000,25.375000,
6.807000,-115.280880,6.801000,15.067521,6.737000,25.375000,
6.998000,-115.280880,6.995000,15.022507,6.931000,25.375000,
7.196000,-114.833013,7.190000,15.007502,7.125000,25.375000,
7.389000,-113.489413,7.384000,15.002501,7.320000,25.375000,
7.580000,-114.385147,7.578000,14.884167,7.514000,25.375000,
7.775000,-114.385147,7.773000,14.961389,7.708000,25.375000,
7.972000,-116.176613,7.967000,14.870463,7.902000,25.375000,
8.166000,-117.520213,8.161000,14.840154,8.097000,25.375000,
8.361000,-117.968080,8.356000,14.830051,8.291000,25.375000,
8.553000,-118.415947,8.550000,14.826684,8.485000,25.375000,
8.749000,-117.968080,8.744000,14.825561,8.680000,25.375000,
8.942000,-117.968080,8.939000,14.825187,8.874000,25.375000,
9.137000,-116.176613,9.133000,14.825062,9.068000,25.375000,
9.329000,-115.728747,9.327000,14.691687,9.263000,25.375000,
9.525000,-116.176613,9.522000,14.780562,9.457000,25.375000,
9.725000,-116.624480,9.716000,14.676854,9.651000,25.375000,
9.914000,-117.072347,9.911000,14.642285,9.846000,25.375000,
10.109000,-117.520213,10.105000,14.630762,10.040000,25.375000,
10.309000,-120.207413,10.299000,14.626921,10.235000,25.375000,
10.498000,-117.968080,10.494000,14.625640,10.429000,25.375000,
10.696000,-116.176613,10.688000,14.625213,10.623000,25.375000,
10.884000,-116.176613,10.882000,14.625071,10.818000,25.375000,
11.080000,-117.072347,11.076000,14.625024,11.012000,25.375000,
11.275000,-117.968080,11.271000,14.491675,11.206000,25.375000,
11.469000,-118.415947,11.466000,14.580558,11.400000,25.375000,
11.664000,-118.415947,11.660000,14.476853,11.595000,25.375000,
11.857000,-119.759547,11.854000,14.442284,11.789000,25.375000,
12.052000,-118.415947,12.048000,14.430761,11.984000,25.375000,
12.248000,-117.968080,12.243000,14.426920,12.178000,25.375000,
12.443000,-119.759547,12.438000,14.425640,12.372000,25.375000,
12.632000,-117.968080,12.631000,14.425213,12.567000,25.375000,
12.833000,-119.311680,12.826000,14.425071,12.761000,25.375000,
13.024000,-121.551013,13.020000,14.425024,12.956000,25.375000,
13.218000,-120.655280,13.214000,14.425008,13.149000,25.375000,
13.410000,-118.415947,13.408000,14.425003,13.344000,25.375000,
13.608000,-118.863813,13.603000,14.425001,13.538000,25.375000,
13.803000,-118.415947,13.798000,14.291667,13.733000,25.375000,
13.995000,-116.624480,13.992000,14.247222,13.927000,25.375000,
14.190000,-117.072347,14.186000,14.365741,14.121000,25.375000,
14.385000,-117.072347,14.382000,14.271914,14.316000,25.375000,
14.579000,-117.072347,14.576000,14.240638,14.511000,25.375000,
14.771000,-117.968080,14.770000,14.230213,14.705000,25.375000,
14.968000,-116.624480,14.967000,14.226738,14.900000,25.375000,
15.162000,-117.072347,15.159000,14.225579,15.095000,25.375000,
15.358000,-114.833013,15.353000,14.225193,15.289000,25.375000,
15.555000,-113.041547,15.548000,14.225064,15.482000,25.375000,
15.746000,-113.489413,15.742000,14.225021,15.677000,25.375000,
15.937000,-113.489413,15.936000,14.225007,15.871000,25.375000,
16.134000,-113.937280,16.130000,14.225002,16.066000,25.375000,
16.327000,-114.385147,16.325000,14.225001,16.260000,25.375000,
16.520000,-117.968080,16.519000,14.225000,16.456000,25.375000,
16.715000,-119.311680,16.713000,14.225000,16.649000,25.375000,
16.916000,-117.520213,16.908000,14.091667,16.844000,25.375000,
17.109000,-119.311680,17.102000,14.180556,17.038000,25.375000,
17.300000,-119.759547,17.297000,14.210185,17.232000,25.375000,
17.492000,-119.311680,17.491000,14.086728,17.426000,25.375000,
17.688000,-119.759547,17.685000,14.045576,17.621000,25.375000,
17.882000,-121.998880,17.879000,14.031859,17.815000,25.375000,
18.080000,-117.968080,18.074000,14.027286,18.009000,25.375000,
18.271000,-118.415947,18.268000,14.025762,18.204000,25.375000,
18.465000,-117.968080,18.463000,14.025254,18.398000,25.375000,
18.660000,-117.520213,18.657000,14.025085,18.592000,25.375000,
18.854000,-117.072347,18.852000,14.025028,18.787000,25.375000,
19.049000,-117.968080,19.046000,14.025009,18.981000,25.375000,
19.244000,-117.968080,19.240000,14.025003,19.175000,25.375000,
19.438000,-117.968080,19.434000,14.025001,19.370000,25.375000,
19.630000,-117.968080,19.629000,14.025000,19.564000,25.375000,
19.830000,-117.520213,19.823000,14.025000,19.758000,25.375000,
20.020000,-116.624480,20.017000,14.025000,19.953000,25.375000,
20.215000,-117.968080,20.212000,14.025000,20.147000,25.375000,
20.410000,-118.863813,20.406000,13.908333,20.342000,25.375000,
20.602000,-117.968080,20.600000,13.869444,20.536000,25.375000,
20.800000,-118.415947,20.795000,13.856481,20.730000,25.375000,
20.991000,-118.863813,20.989000,13.852160,20.925000,25.375000,
21.187000,-121.998880,21.184000,13.829887,21.119000,25.354167,
21.381000,-119.759547,21.378000,13.822462,21.313000,25.347222,
21.574000,-117.520213,21.573000,13.819987,21.508000,25.344907,
21.772000,-115.728747,21.767000,13.819162,21.702000,25.344136,
21.969000,-115.280880,21.961000,13.818887,21.896000,25.343879,
22.158000,-112.593680,22.155000,13.818796,22.091000,25.343793,
22.354000,-114.385147,22.350000,13.839599,22.285000,25.364598,
22.547000,-114.833013,22.544000,13.846533,22.480000,25.371533,
22.743000,-116.176613,22.739000,13.848844,22.674000,25.373844,
22.935000,-116.624480,22.933000,13.849615,22.869000,25.374615,
23.128000,-117.968080,23.127000,13.849872,23.062000,25.374872,
23.325000,-117.968080,23.322000,13.849957,23.257000,25.374957,
23.517000,-117.968080,23.516000,13.849986,23.452000,25.374986,
23.711000,-118.415947,23.710000,13.849995,23.646000,25.374995,
23.910000,-117.072347,23.905000,13.849998,23.840000,25.374998,
24.102000,-116.176613,24.099000,13.849999,24.035000,25.374999,
24.299000,-116.176613,24.294000,13.829166,24.229000,25.354166,
24.491000,-115.728747,24.488000,13.843055,24.423000,25.368055,
24.685000,-113.937280,24.682000,13.847685,24.617000,25.372685,
24.880000,-113.489413,24.877000,13.849228,24.812000,25.374228,
25.073000,-113.041547,25.071000,13.849743,25.006000,25.374743,
25.268000,-113.041547,25.265000,13.849914,25.201000,25.374914,
25.462000,-112.593680,25.459000,13.849971,25.395000,25.374971,
25.657000,-112.593680,25.654000,13.849990,25.589000,25.374990,
25.852000,-111.250080,25.848000,13.849997,25.783000,25.374997,
26.044000,-111.697947,26.043000,13.716666,25.978000,25.374999,
26.241000,-112.145813,26.237000,13.672222,26.172000,25.375000,
26.434000,-112.593680,26.431000,13.657407,26.366000,25.375000,
26.627000,-113.489413,26.626000,13.652469,26.561000,25.375000,
26.822000,-112.593680,26.820000,13.650823,26.755000,25.375000,
27.017000,-111.697947,27.014000,13.650274,26.949000,25.375000,
27.210000,-113.041547,27.208000,13.650091,27.144000,25.375000,
27.408000,-109.906480,27.403000,13.650030,27.338000,25.375000,
27.602000,-109.906480,27.598000,13.650010,27.533000,25.375000,
27.793000,-111.250080,27.791000,13.783337,27.727000,25.375000,
27.990000,-112.145813,27.986000,13.694446,27.922000,25.375000,
28.182000,-114.385147,28.180000,13.664815,28.116000,25.375000,
28.376000,-114.385147,28.375000,13.654938,28.310000,25.375000,
28.573000,-113.041547,28.569000,13.651646,28.504000,25.375000,
28.770000,-112.593680,28.766000,13.650549,28.699000,25.375000,
28.963000,-112.593680,28.958000,13.650183,28.893000,25.375000,
29.158000,-111.697947,29.153000,13.650061,29.088000,25.375000,
29.350000,-110.354347,29.346000,13.650020,29.282000,25.375000,
29.546000,-108.562880,29.542000,13.650007,29.476000,25.375000,
29.736000,-107.219280,29.735000,13.650002,29.670000,25.375000,
29.933000,-107.219280,29.929000,13.650001,29.865000,25.375000,
30.125000,-107.667147,30.124000,13.650000,30.060000,25.375000,
30.323000,-107.219280,30.318000,13.650000,30.254000,25.375000,
30.524000,-108.562880,30.514000,13.650000,30.448000,25.375000,
30.708000,-109.458613,30.707000,13.650000,30.642000,25.375000,
30.903000,-109.906480,30.901000,13.650000,30.837000,25.375000,
31.106000,-109.906480,31.096000,13.650000,31.031000,25.375000,
31.301000,-104.979947,31.290000,13.650000,31.226000,25.375000,
31.487000,-105.427813,31.484000,13.650000,31.420000,25.375000,
31.698000,-105.875680,31.680000,13.650000,31.614000,25.375000,
31.877000,-103.636347,31.874000,13.650000,31.809000,25.375000,
32.075000,-108.115013,32.068000,13.650000,32.004000,25.375000,
32.264000,-109.010747,32.263000,13.650000,32.198000,25.375000,
32.462000,-109.458613,32.457000,13.650000,32.392000,25.375000,
32.657000,-109.906480,32.652000,13.650000,32.587000,25.375000,
32.849000,-110.354347,32.846000,13.650000,32.781000,25.375000,
33.045000,-110.354347,33.040000,13.650000,32.975000,25.375000,
33.240000,-109.458613,33.235000,13.650000,33.170000,25.375000,
33.431000,-109.010747,33.429000,13.650000,33.364000,25.375000,
33.627000,-109.458613,33.623000,13.516667,33.558000,25.375000,
33.823000,-109.906480,33.818000,13.605556,33.752000,25.375000,
34.017000,-109.906480,34.012000,13.635185,33.947000,25.375000,
34.212000,-109.906480,34.206000,13.645062,34.142000,25.375000,
