heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.198000,-18.989547,0.193000,20.656250,0.129000,25.156250,
0.393000,-44.517947,0.389000,19.872917,0.323000,25.156250,
0.585000,-58.849680,0.582000,18.828472,0.518000,25.156250,
0.783000,-75.868613,0.777000,17.696991,0.712000,25.156250,
0.975000,-86.617413,0.971000,16.669830,0.907000,25.156250,
1.171000,-96.918347,1.165000,15.810777,1.100000,25.156250,
1.363000,-106.771413,1.360000,15.007759,1.295000,25.156250,
1.558000,-113.489413,1.554000,14.340086,1.490000,25.156250,
1.774000,-117.968080,1.751000,13.734195,1.684000,25.156250,
1.948000,-126.925413,1.943000,13.132232,1.878000,25.156250,
2.141000,-128.269013,2.137000,12.548244,2.073000,25.156250,
2.333000,-131.851947,2.332000,12.086915,2.267000,25.156250,
2.532000,-134.987013,2.526000,11.683138,2.461000,25.156250,
2.725000,-136.778480,2.721000,11.415213,2.656000,25.156250,
2.921000,-139.913547,2.916000,11.059238,2.850000,25.156250,
3.112000,-142.152880,3.109000,10.807246,3.045000,25.156250,
3.334000,-143.496480,3.304000,10.473249,3.239000,25.156250,
3.503000,-144.840080,3.499000,10.361916,3.434000,25.156250,
3.696000,-146.631547,3.693000,10.058139,3.628000,25.156250,
3.891000,-147.527280,3.887000,9.823546,3.822000,25.156250,
4.088000,-149.318747,4.081000,9.628682,4.017000,25.156250,
4.282000,-152.005947,4.276000,9.563727,4.212000,25.156250,
4.482000,-150.214480,4.470000,9.408742,4.405000,25.156250,
4.669000,-150.214480,4.665000,9.223747,4.600000,25.156250,
4.863000,-150.662347,4.859000,9.162082,4.794000,25.156250,
5.059000,-151.110213,5.053000,9.008194,4.989000,25.156250,
5.250000,-151.558080,5.248000,8.844398,5.183000,25.177083,
5.443000,-152.005947,5.442000,8.789799,5.377000,25.184028,
5.641000,-152.453813,5.637000,8.638266,5.572000,25.186343,
5.834000,-153.349547,5.831000,8.587755,5.767000,25.187114,
6.032000,-153.349547,6.025000,8.570918,5.960000,25.187371,
6.233000,-153.797413,6.220000,8.565306,6.155000,25.187457,
6.426000,-152.901680,6.414000,8.446769,6.349000,25.187486,
6.612000,-153.349547,6.609000,8.407256,6.544000,25.187495,
6.808000,-153.349547,6.803000,8.260752,6.738000,25.187498,
7.001000,-152.901680,6.997000,8.345251,6.933000,25.187499,
7.194000,-151.110213,7.192000,8.240084,7.127000,25.187500,
7.390000,-149.318747,7.386000,8.205028,7.321000,25.187500,
7.585000,-144.392213,7.580000,8.193343,7.516000,25.187500,
7.792000,-136.778480,7.775000,8.056114,7.710000,25.187500,
7.979000,-132.747680,7.970000,8.010371,7.905000,25.187500,
8.167000,-134.539147,8.163000,7.995124,8.099000,25.187500,
8.361000,-139.017813,8.358000,7.990041,8.293000,25.187500,
8.556000,-143.944347,8.552000,7.988347,8.487000,25.187500,
