heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,-732.709867,0.193000,21.487500,0.128000,26.187500,
0.391000,-733.157733,0.387000,20.970833,0.323000,26.187500,
0.592000,-731.814133,0.582000,20.281944,0.518000,26.187500,
0.779000,-733.157733,0.777000,19.518981,0.713000,26.187500,
0.974000,-730.918400,0.971000,18.747994,0.907000,26.304167,
1.168000,-732.709867,1.166000,17.974331,1.102000,26.343056,
1.363000,-730.022667,1.360000,17.449777,1.295000,26.239352,
1.557000,-732.262000,1.555000,16.758259,1.490000,26.204784,
1.753000,-732.709867,1.749000,16.127753,1.684000,26.193261,
1.947000,-732.709867,1.943000,15.667584,1.879000,26.189420,
2.140000,-731.366267,2.138000,15.114195,2.073000,26.188140,
2.333000,-730.918400,2.332000,14.700565,2.268000,26.208547,
2.529000,-732.262000,2.527000,14.275188,2.462000,26.194516,
2.723000,-732.709867,2.721000,13.883396,2.657000,26.189839,
2.917000,-731.814133,2.915000,13.486132,2.852000,26.188280,
3.112000,-730.022667,3.110000,13.087044,3.045000,26.304427,
3.306000,-730.918400,3.304000,12.820681,3.240000,26.226476,
3.500000,-729.574800,3.499000,12.481894,3.434000,26.200492,
3.695000,-730.918400,3.693000,12.235631,3.629000,26.191831,
3.892000,-731.366267,3.888000,11.886877,3.823000,26.188944,
4.084000,-732.709867,4.082000,11.653959,4.017000,26.187981,
4.282000,-734.501333,4.277000,11.442986,4.212000,26.304327,
4.473000,-730.918400,4.471000,11.239329,4.406000,26.226442,
4.668000,-731.366267,4.665000,11.038110,4.600000,26.200481,
4.861000,-729.574800,4.859000,10.837703,4.795000,26.191827,
5.056000,-733.157733,5.054000,10.654234,4.989000,26.188942,
5.254000,-732.709867,5.249000,10.459745,5.184000,26.187981,
5.446000,-730.918400,5.443000,10.261582,5.378000,26.304327,
5.640000,-730.918400,5.637000,10.195527,5.572000,26.226442,
5.834000,-732.262000,5.832000,10.040176,5.767000,26.200481,
6.028000,-731.814133,6.026000,9.855059,5.961000,26.191827,
