heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.195000,-221.694000,0.194000,20.362500,0.129000,29.937500,
0.390000,-223.485467,0.388000,19.712500,0.324000,29.937500,
0.584000,-223.485467,0.582000,18.712500,0.518000,29.937500,
0.778000,-224.829067,0.777000,17.729167,0.713000,29.937500,
0.973000,-224.381200,0.971000,16.751389,0.907000,29.937500,
1.167000,-223.485467,1.165000,15.775463,1.101000,29.937500,
1.361000,-223.037600,1.360000,14.916821,1.295000,29.937500,
1.559000,-223.485467,1.554000,14.113940,1.490000,29.937500,
1.751000,-223.485467,1.749000,13.329647,1.683000,29.937500,
1.946000,-223.933333,1.943000,12.668216,1.878000,29.937500,
2.138000,-223.037600,2.137000,11.931072,2.073000,29.937500,
2.336000,-223.933333,2.331000,11.302024,2.267000,29.937500,
2.527000,-226.620533,2.526000,10.825675,2.462000,29.937500,
2.721000,-224.829067,2.720000,10.283558,2.656000,29.937500,
2.916000,-223.485467,2.914000,9.836186,2.849000,29.937500,
3.110000,-223.037600,3.109000,9.303729,3.044000,29.937500,
3.306000,-221.246133,3.303000,8.992910,3.239000,29.937500,
3.500000,-223.037600,3.497000,8.489303,3.433000,29.937500,
3.700000,-222.141867,3.692000,8.204768,3.627000,29.937500,
3.889000,-221.694000,3.886000,7.864089,3.821000,29.958333,
4.083000,-223.933333,4.080000,7.463030,4.016000,29.944444,
4.276000,-223.037600,4.275000,7.216843,4.210000,29.960648,
4.470000,-223.485467,4.469000,6.863948,4.404000,29.945216,
4.678000,-224.381200,4.663000,6.612983,4.600000,29.940072,
4.863000,-225.276933,4.858000,6.395994,4.793000,29.938357,
5.054000,-226.620533,5.052000,6.190331,4.988000,29.937786,
5.250000,-223.933333,5.246000,6.005110,5.182000,29.937595,
5.442000,-223.485467,5.441000,5.810037,5.376000,29.937532,
5.637000,-223.485467,5.635000,5.611679,5.570000,29.937511,
5.830000,-223.485467,5.829000,5.412226,5.765000,29.937504,
6.025000,-224.829067,6.023000,5.212409,5.959000,29.937501,
6.220000,-225.724800,6.218000,5.029136,6.153000,29.937500,
6.414000,-224.381200,6.412000,4.834712,6.348000,29.937500,
6.608000,-223.037600,6.606000,4.769904,6.542000,29.937500,
6.802000,-222.141867,6.801000,4.614968,6.736000,29.937500,
6.997000,-225.276933,6.995000,4.429989,6.930000,29.937500,
7.196000,-226.620533,7.190000,4.368330,7.125000,29.937500,
7.386000,-226.172667,7.384000,4.193610,7.319000,29.916667,
7.580000,-225.276933,7.578000,4.002037,7.514000,29.909722,
7.774000,-226.620533,7.772000,3.938179,7.708000,29.907407,
7.968000,-224.381200,7.967000,3.916893,7.902000,29.906636,
8.163000,-224.381200,8.161000,3.793131,8.096000,29.906379,
8.359000,-222.589733,8.356000,3.618544,8.291000,29.906293,
8.551000,-222.589733,8.550000,3.560348,8.485000,29.906264,
8.753000,-224.381200,8.744000,3.540949,8.680000,29.906255,
8.944000,-223.037600,8.940000,3.401150,8.875000,29.906252,
9.136000,-222.141867,9.134000,3.354550,9.069000,29.906251,
9.332000,-223.037600,9.328000,3.339017,9.264000,29.906250,
9.525000,-224.381200,9.523000,3.200506,9.458000,29.906250,
9.718000,-223.933333,9.717000,3.154335,9.652000,29.906250,
9.912000,-224.829067,9.911000,3.005612,9.846000,29.906250,
10.107000,-224.381200,10.106000,2.956037,10.041000,29.906250,
10.301000,-224.381200,10.300000,2.939512,10.236000,29.906250,
10.496000,-222.589733,10.494000,2.934004,10.430000,29.906250,
10.689000,-224.381200,10.689000,2.815501,10.624000,29.906250,
10.893000,-223.933333,10.883000,2.776000,10.818000,29.906250,
11.079000,-224.829067,11.077000,2.762833,11.013000,29.906250,
11.273000,-224.829067,11.271000,2.758444,11.207000,29.906250,
11.467000,-221.246133,11.466000,2.623648,11.401000,29.906250,
11.662000,-225.276933,11.660000,2.578716,11.596000,29.906250,
11.856000,-222.141867,11.855000,2.563739,11.790000,29.906250,
12.054000,-223.933333,12.049000,2.579580,11.984000,29.927083,
12.245000,-224.381200,12.243000,2.430693,12.179000,29.913194,
12.444000,-223.485467,12.438000,2.381064,12.373000,29.908565,
12.635000,-223.037600,12.632000,2.364521,12.567000,29.907022,
12.830000,-223.037600,12.826000,2.359007,12.761000,29.906507,
13.024000,-221.694000,13.020000,2.357169,12.955000,29.906336,
13.217000,-222.589733,13.214000,2.356556,13.151000,29.906279,
13.420000,-223.037600,13.409000,2.377185,13.344000,29.927093,
13.605000,-223.933333,13.603000,2.250728,13.539000,29.934031,
13.811000,-223.933333,13.797000,2.208576,13.733000,29.936344,
13.992000,-223.037600,13.991000,2.194525,13.927000,29.937115,
14.194000,-224.829067,14.186000,2.189842,14.121000,29.937372,
14.382000,-224.381200,14.380000,2.188281,14.315000,29.937457,
14.577000,-225.276933,14.574000,2.187760,14.510000,29.937486,
14.770000,-224.381200,14.768000,2.187587,14.704000,29.937495,
14.964000,-224.829067,14.963000,2.054196,14.898000,29.937498,
15.159000,-223.933333,15.157000,2.143065,15.093000,29.937499,
15.354000,-223.037600,15.351000,2.060188,15.287000,29.958333,
15.549000,-227.516267,15.545000,2.032563,15.481000,29.965278,
15.744000,-222.589733,15.740000,2.023354,15.675000,29.967593,
15.935000,-224.829067,15.934000,2.020285,15.869000,29.968364,
16.138000,-224.381200,16.128000,2.019262,16.063000,29.968621,
16.324000,-224.381200,16.322000,2.018921,16.258000,29.968707,
16.519000,-222.141867,16.517000,2.018807,16.452000,29.968736,
