heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.197000,-632.835600,0.194000,19.306250,0.129000,26.156250,
0.393000,-648.958800,0.388000,18.522917,0.323000,26.156250,
0.586000,-662.842667,0.582000,17.590972,0.518000,26.135417,
0.782000,-675.382933,0.777000,16.630324,0.712000,26.245139,
0.986000,-686.131733,0.972000,15.660108,0.907000,26.165046,
1.168000,-694.641200,1.166000,14.820036,1.101000,26.138349,
1.362000,-702.254933,1.360000,14.140012,1.296000,26.129450,
1.557000,-708.077200,1.554000,13.530004,1.489000,26.126483,
1.753000,-713.003733,1.749000,12.926668,1.684000,26.125494,
1.946000,-716.586667,1.943000,12.342223,1.878000,26.125165,
2.141000,-721.065333,2.138000,11.880741,2.073000,26.125055,
2.334000,-723.752533,2.332000,11.476914,2.267000,26.125018,
2.542000,-726.887600,2.526000,11.096471,2.462000,26.145839,
2.727000,-729.574800,2.721000,10.836324,2.656000,26.152780,
2.925000,-731.814133,2.915000,10.632941,2.851000,26.155093,
3.114000,-733.605600,3.110000,10.298480,3.046000,26.155864,
3.309000,-734.949200,3.304000,10.053660,3.239000,26.156121,
3.503000,-736.740667,3.498000,9.838720,3.434000,26.156207,
3.697000,-737.188533,3.693000,9.633740,3.628000,26.272902,
3.897000,-737.636400,3.887000,9.448747,3.823000,26.311801,
4.096000,-738.980000,4.082000,9.387082,4.017000,26.208100,
4.282000,-739.427867,4.276000,9.099861,4.212000,26.173533,
4.477000,-740.323600,4.470000,9.004120,4.406000,26.162011,
4.666000,-740.771467,4.665000,8.838873,4.600000,26.158170,
4.861000,-741.219333,4.859000,8.783791,4.795000,26.156890,
5.059000,-741.219333,5.054000,8.632097,4.989000,26.156463,
5.253000,-741.219333,5.249000,8.581532,5.184000,26.156321,
5.448000,-741.219333,5.443000,8.448011,5.378000,26.272940,
5.665000,-742.115067,5.637000,8.403504,5.573000,26.195147,
5.836000,-741.667200,5.831000,8.255335,5.766000,26.169216,
6.061000,-744.802267,6.026000,8.205945,5.962000,26.160572,
6.222000,-745.698000,6.220000,8.056148,6.155000,26.157691,
6.419000,-747.041600,6.415000,8.006216,6.350000,26.156730,
6.613000,-748.385200,6.609000,7.989572,6.545000,26.156410,
6.808000,-748.833067,6.803000,7.850691,6.738000,26.156303,
7.005000,-748.833067,6.999000,7.804397,6.934000,26.156268,
7.194000,-748.385200,7.192000,7.788966,7.128000,26.156256,
7.389000,-746.593733,7.387000,7.783822,7.322000,26.156252,
7.587000,-745.698000,7.582000,7.648774,7.517000,26.156251,
7.777000,-747.489467,7.775000,7.603758,7.711000,26.156250,
7.978000,-747.489467,7.970000,7.588753,7.905000,26.156250,
8.187000,-749.728800,8.165000,7.583751,8.100000,26.156250,
8.363000,-750.624533,8.359000,7.582084,8.294000,26.156250,
8.558000,-751.520267,8.553000,7.581528,8.489000,26.156250,
8.751000,-751.968133,8.748000,7.581343,8.683000,26.156250,
8.947000,-751.968133,8.943000,7.464614,8.878000,26.156250,
9.141000,-750.176667,9.137000,7.425705,9.072000,26.156250,
9.336000,-751.968133,9.332000,7.412735,9.266000,26.272917,
9.535000,-752.416000,9.526000,7.408412,9.461000,26.195139,
9.725000,-752.863867,9.720000,7.406971,9.655000,26.169213,
9.926000,-753.759600,9.914000,7.406490,9.849000,26.160571,
10.112000,-754.207467,10.109000,7.272997,10.044000,26.157690,
10.305000,-754.655333,10.303000,7.228499,10.239000,26.156730,
10.508000,-754.655333,10.498000,7.213666,10.433000,26.156410,
10.697000,-755.103200,10.692000,7.208722,10.628000,26.156303,
