heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.194000,-224.829067,0.189000,32.106250,0.125000,29.781250,
0.385000,-223.037600,0.384000,31.972917,0.319000,29.781250,
0.580000,-223.037600,0.578000,31.678472,0.513000,29.781250,
0.774000,-222.589733,0.773000,31.334491,0.708000,29.802083,
0.970000,-222.141867,0.967000,31.086497,0.903000,29.809028,
1.164000,-223.485467,1.161000,30.887166,1.097000,29.811343,
1.358000,-221.694000,1.356000,30.554055,1.291000,29.812114,
1.552000,-223.485467,1.550000,30.309685,1.486000,29.812371,
1.746000,-222.589733,1.745000,29.978228,1.681000,29.812457,
1.950000,-222.589733,1.939000,29.601076,1.874000,29.812486,
2.136000,-221.246133,2.134000,29.342025,2.069000,29.812495,
2.329000,-221.694000,2.328000,28.989008,2.263000,29.812498,
2.524000,-222.141867,2.522000,28.871336,2.458000,29.812499,
2.721000,-222.589733,2.717000,28.715445,2.653000,29.812500,
2.912000,-223.037600,2.911000,28.530148,2.847000,29.812500,
3.110000,-224.381200,3.106000,28.468383,3.042000,29.812500,
3.302000,-224.829067,3.300000,28.314461,3.235000,29.812500,
3.496000,-222.589733,3.494000,28.129820,3.430000,29.812500,
3.691000,-223.933333,3.689000,27.934940,3.624000,29.812500,
3.885000,-223.485467,3.883000,27.890813,3.819000,29.833333,
4.082000,-223.933333,4.078000,27.738604,4.013000,29.819444,
4.274000,-226.172667,4.272000,27.687868,4.208000,29.814815,
4.469000,-224.381200,4.467000,27.537623,4.402000,29.813272,
4.662000,-221.246133,4.661000,27.487541,4.596000,29.812757,
4.858000,-221.694000,4.855000,27.358347,4.791000,29.833419,
5.051000,-222.589733,5.050000,27.315282,4.985000,29.840306,
5.246000,-223.037600,5.244000,27.300927,5.179000,29.842602,
5.443000,-221.246133,5.439000,27.162809,5.374000,29.843367,
5.638000,-223.485467,5.633000,27.116770,5.569000,29.843622,
5.829000,-226.172667,5.827000,27.101423,5.763000,29.843707,
6.023000,-224.381200,6.022000,26.962974,5.957000,29.843736,
6.218000,-224.829067,6.216000,26.916825,6.152000,29.843745,
6.413000,-223.933333,6.411000,26.901442,6.346000,29.843748,
6.607000,-222.589733,6.605000,26.896314,6.541000,29.843749,
6.801000,-222.141867,6.800000,26.777938,6.735000,29.843750,
6.995000,-226.172667,6.994000,26.738479,6.930000,29.843750,
7.194000,-224.381200,7.189000,26.725326,7.124000,29.843750,
7.387000,-224.381200,7.383000,26.587609,7.319000,29.843750,
7.579000,-224.381200,7.577000,26.541703,7.513000,29.843750,
7.773000,-224.829067,7.772000,26.526401,7.707000,29.843750,
7.968000,-226.620533,7.966000,26.521300,7.902000,29.843750,
8.165000,-223.485467,8.161000,26.386267,8.097000,29.843750,
8.356000,-224.381200,8.355000,26.341256,8.291000,29.843750,
8.553000,-221.246133,8.550000,26.326252,8.485000,29.843750,
8.747000,-222.589733,8.744000,26.321251,8.679000,29.843750,
8.943000,-223.037600,8.939000,26.319584,8.874000,29.843750,
9.138000,-224.829067,9.134000,26.185695,9.068000,29.843750,
9.330000,-223.485467,9.328000,26.120232,9.263000,29.822917,
9.525000,-222.589733,9.523000,26.098411,9.458000,29.815972,
9.719000,-223.037600,9.717000,26.091137,9.653000,29.813657,
9.913000,-223.485467,9.912000,25.955379,9.847000,29.812886,
10.107000,-222.589733,10.106000,25.910126,10.041000,29.812629,
10.302000,-223.037600,10.300000,25.761709,10.236000,29.812543,
10.498000,-222.141867,10.495000,25.712236,10.430000,29.812514,
