heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.198000,-42.278613,0.193000,20.006250,0.128000,25.281250,
0.390000,-55.714613,0.388000,19.356250,0.323000,25.281250,
0.591000,-67.359147,0.582000,18.606250,0.517000,25.281250,
0.781000,-76.764347,0.776000,17.860417,0.711000,25.302083,
0.972000,-86.169547,0.970000,17.074306,0.906000,25.288194,
1.170000,-95.126880,1.165000,16.412269,1.100000,25.283565,
1.363000,-100.949147,1.359000,15.941590,1.295000,25.282022,
1.558000,-109.010747,1.554000,15.384697,1.489000,25.281507,
1.751000,-109.010747,1.748000,14.949066,1.683000,25.281336,
1.945000,-112.593680,1.943000,14.537189,1.878000,25.281279,
2.143000,-115.728747,2.138000,14.133230,2.072000,25.281260,
2.337000,-118.415947,2.332000,13.769410,2.267000,25.302087,
2.530000,-121.551013,2.526000,13.514803,2.461000,25.309029,
2.722000,-124.238213,2.720000,13.296601,2.656000,25.311343,
2.917000,-125.581813,2.915000,12.973867,2.850000,25.312114,
3.116000,-127.821147,3.109000,12.866289,3.044000,25.312371,
3.309000,-127.821147,3.303000,12.697096,3.239000,25.312457,
3.501000,-129.164747,3.498000,12.507365,3.433000,25.312486,
3.694000,-130.060480,3.692000,12.310788,3.627000,25.312495,
3.890000,-130.956213,3.886000,12.245263,3.822000,25.312498,
4.088000,-131.404080,4.082000,12.090088,4.016000,25.312499,
4.280000,-131.851947,4.275000,11.905029,4.211000,25.312500,
4.475000,-131.404080,4.470000,11.843343,4.405000,25.312500,
4.667000,-131.851947,4.664000,11.706114,4.600000,25.312500,
4.862000,-132.747680,4.859000,11.660371,4.793000,25.312500,
5.060000,-133.195547,5.053000,11.645124,4.988000,25.312500,
5.251000,-133.643413,5.247000,11.506708,5.182000,25.312500,
5.445000,-134.091280,5.441000,11.460569,5.377000,25.312500,
5.643000,-133.643413,5.636000,11.311856,5.571000,25.312500,
5.834000,-134.091280,5.830000,11.262285,5.765000,25.312500,
6.030000,-134.091280,6.024000,11.245762,5.960000,25.312500,
6.223000,-134.539147,6.219000,11.106921,6.154000,25.312500,
6.418000,-134.091280,6.414000,11.060640,6.349000,25.312500,
6.612000,-135.434880,6.608000,11.045213,6.543000,25.312500,
6.806000,-138.569947,6.802000,11.040071,6.737000,25.312500,
