heat_flux_time_[ms],heat_flux_[W/m^2],thermocouple1_time_[ms],thermocouple1_[degC],thermocouple2_time_[ms],thermocouple2_[deg_C]
0.194000,-723.304667,0.192000,24.981250,0.128000,26.156250,
0.392000,-721.961067,0.387000,23.797917,0.322000,26.156250,
0.583000,-721.961067,0.581000,22.620139,0.517000,26.156250,
0.777000,-721.961067,0.776000,21.460880,0.712000,26.156250,
0.972000,-723.752533,0.970000,20.291127,0.906000,26.156250,
1.165000,-721.961067,1.165000,19.251209,1.100000,26.272917,
1.362000,-723.304667,1.359000,18.254570,1.295000,26.195139,
1.555000,-722.856800,1.553000,17.389023,1.489000,26.169213,
1.750000,-721.513200,1.748000,16.583841,1.683000,26.160571,
1.945000,-721.065333,1.942000,15.798780,1.878000,26.157690,
2.139000,-721.961067,2.137000,15.137093,2.073000,26.156730,
2.337000,-721.961067,2.331000,14.399864,2.266000,26.156410,
2.528000,-723.752533,2.525000,13.770788,2.461000,26.272970,
2.722000,-721.513200,2.720000,13.161096,2.655000,26.195157,
2.917000,-721.065333,2.914000,12.553699,2.850000,26.265052,
3.110000,-721.961067,3.109000,12.084566,3.044000,26.171684,
3.304000,-721.961067,3.303000,11.565689,3.239000,26.161395,
3.499000,-723.304667,3.498000,11.126063,3.433000,26.274632,
3.694000,-721.961067,3.692000,10.729521,3.627000,26.312377,
3.898000,-721.961067,3.886000,10.330674,3.822000,26.208292,
4.084000,-723.304667,4.081000,9.931058,4.017000,26.290264,
4.276000,-721.513200,4.275000,9.664519,4.211000,26.317588,
4.472000,-721.065333,4.470000,9.325673,4.405000,26.326696,
4.668000,-721.961067,4.664000,9.079391,4.600000,26.213065,
4.861000,-721.961067,4.858000,8.730630,4.794000,26.291855,
5.054000,-723.752533,5.053000,8.497710,4.988000,26.318118,
5.250000,-721.513200,5.247000,8.153403,5.183000,26.210206,
5.443000,-722.408933,5.442000,8.038634,5.377000,26.174235,
5.638000,-722.408933,5.636000,7.733711,5.572000,26.162245,
5.833000,-723.752533,5.831000,7.494570,5.766000,26.137415,
6.035000,-722.408933,6.025000,7.281523,5.961000,26.245805,
6.222000,-724.200400,6.219000,7.077174,6.155000,26.165268,
6.416000,-722.856800,6.415000,6.875725,6.349000,26.138423,
6.611000,-722.408933,6.609000,6.675242,6.545000,26.129474,
6.806000,-721.961067,6.803000,6.475081,6.739000,26.243158,
6.999000,-722.856800,6.998000,6.408360,6.934000,26.164386,
7.194000,-724.200400,7.192000,6.269453,7.128000,26.138129,
7.389000,-723.752533,7.387000,6.089818,7.322000,26.129376,
7.582000,-723.304667,7.581000,5.896606,7.517000,26.126459,
7.778000,-722.408933,7.775000,5.832202,7.711000,26.125486,
7.973000,-722.856800,7.970000,5.677401,7.906000,26.125162,
8.166000,-721.065333,8.164000,5.625800,8.100000,26.125054,
8.361000,-720.169600,8.358000,5.475267,8.294000,26.125018,
8.555000,-724.648267,8.553000,5.425089,8.489000,26.125006,
8.749000,-724.648267,8.747000,5.291696,8.683000,26.241669,
8.943000,-721.513200,8.942000,5.113899,8.877000,26.280556,
9.138000,-722.408933,9.136000,5.054633,9.072000,26.176852,
9.335000,-722.856800,9.331000,5.034878,9.266000,26.142284,
9.526000,-721.961067,9.525000,4.894959,9.460000,26.247428,
9.722000,-722.856800,9.719000,4.848320,9.655000,26.165809,
9.915000,-721.961067,9.913000,4.699440,9.849000,26.138603,
10.113000,-722.856800,10.108000,4.649813,10.043000,26.246201,
10.308000,-724.200400,10.302000,4.633271,10.238000,26.165400,
10.499000,-721.961067,10.497000,4.494424,10.432000,26.255133,
10.694000,-723.304667,10.691000,4.448141,10.626000,26.168378,
10.886000,-721.065333,10.885000,4.432714,10.821000,26.139459,
11.084000,-721.065333,11.080000,4.310905,11.015000,26.129820,
11.278000,-721.513200,11.274000,4.270302,11.210000,26.126607,
11.470000,-721.961067,11.468000,4.256767,11.404000,26.125536,
11.664000,-721.961067,11.663000,4.118922,11.599000,26.125179,
11.864000,-722.408933,11.858000,4.072974,11.792000,26.125060,
12.054000,-722.856800,12.052000,4.057658,11.987000,26.125020,
12.250000,-723.752533,12.246000,3.919219,12.181000,26.125007,
12.442000,-722.856800,12.440000,3.873073,12.376000,26.241669,
12.636000,-724.200400,12.635000,3.857691,12.570000,26.163890,
12.831000,-722.408933,12.829000,3.852564,12.764000,26.254630,
13.025000,-722.408933,13.023000,3.850855,12.959000,26.284877,
13.220000,-721.065333,13.218000,3.737785,13.153000,26.315792,
13.414000,-721.513200,13.412000,3.700095,13.348000,26.209431,
13.608000,-721.961067,13.607000,3.687532,13.542000,26.173977,
13.805000,-721.961067,13.801000,3.683344,13.737000,26.278826,
13.998000,-721.513200,13.995000,3.681948,13.931000,26.197109,
14.195000,-723.304667,14.190000,3.548149,14.126000,26.169870,
14.387000,-721.513200,14.384000,3.636883,14.320000,26.277457,
14.586000,-722.856800,14.580000,3.533128,14.514000,26.196652,
14.776000,-720.617467,14.773000,3.498543,14.709000,26.169717,
14.974000,-721.513200,14.968000,3.487014,14.903000,26.160739,
15.164000,-725.544000,15.162000,3.483171,15.097000,26.157746,
15.360000,-721.065333,15.357000,3.481890,15.292000,26.273415,
15.554000,-721.513200,15.551000,3.327297,15.486000,26.291138,
15.750000,-722.856800,15.745000,3.275766,15.680000,26.297046,
15.942000,-721.065333,15.940000,3.258589,15.875000,26.182349,
16.136000,-722.856800,16.134000,3.252863,16.070000,26.144116,
16.330000,-723.752533,16.328000,3.250954,16.264000,26.131372,
16.524000,-723.752533,16.523000,3.250318,16.458000,26.127124,
16.721000,-722.856800,16.717000,3.250106,16.652000,26.125708,
16.913000,-721.513200,16.911000,3.250035,16.847000,26.125236,
17.107000,-721.065333,17.106000,3.250012,17.041000,26.125079,
17.301000,-725.544000,17.300000,3.133337,17.235000,26.125026,
17.496000,-720.617467,17.494000,3.094446,17.430000,26.125009,
17.698000,-721.513200,17.689000,3.081482,17.624000,26.125003,
17.885000,-722.856800,17.883000,3.077161,17.818000,26.125001,
18.079000,-721.513200,18.078000,3.075720,18.013000,26.125000,
18.273000,-721.513200,18.272000,3.075240,18.207000,26.241667,
18.467000,-721.065333,18.466000,3.075080,18.402000,26.163889,
18.662000,-721.065333,18.661000,3.075027,18.596000,26.254630,
18.857000,-721.961067,18.855000,3.075009,18.790000,26.284877,
19.051000,-722.856800,19.049000,3.075003,18.985000,26.178292,
19.247000,-722.856800,19.244000,3.075001,19.180000,26.142764,
19.447000,-721.065333,19.439000,2.941667,19.374000,26.130921,
19.637000,-719.721733,19.633000,2.897222,19.568000,26.126974,
19.834000,-720.617467,19.828000,2.882407,19.762000,26.125658,
20.024000,-722.408933,20.021000,2.877469,19.957000,26.241886,
20.217000,-723.304667,20.216000,2.875823,20.151000,26.163962,
20.413000,-723.752533,20.410000,2.875274,20.346000,26.137987,
20.608000,-721.065333,20.605000,2.875091,20.540000,26.129329,
20.804000,-723.304667,20.799000,2.875030,20.734000,26.243110,
20.995000,-720.617467,20.993000,2.875010,20.929000,26.164370,
21.191000,-722.856800,21.188000,2.875003,21.123000,26.138123,
21.383000,-719.721733,21.382000,2.875001,21.318000,26.129374,
21.578000,-721.961067,21.576000,2.875000,21.512000,26.126458,
21.777000,-721.513200,21.771000,2.741667,21.706000,26.125486,
21.969000,-722.856800,21.965000,2.809722,21.901000,26.104329,
22.161000,-721.513200,22.160000,2.699074,22.096000,26.097276,
22.356000,-722.408933,22.354000,2.662191,22.290000,26.094925,
22.550000,-721.513200,22.549000,2.649897,22.484000,26.094142,
22.746000,-721.961067,22.743000,2.645799,22.678000,26.093881,
22.942000,-720.169600,22.938000,2.644433,22.873000,26.210460,
23.143000,-722.408933,23.132000,2.643978,23.067000,26.132653,
23.329000,-722.408933,23.326000,2.643826,23.262000,26.106718,
23.522000,-721.513200,23.521000,2.643775,23.456000,26.098073,
23.717000,-718.378133,23.715000,2.643758,23.651000,26.095191,
23.915000,-721.513200,23.910000,2.643753,23.845000,26.210897,
24.109000,-723.752533,24.105000,2.643751,24.040000,26.132799,
24.304000,-720.617467,24.300000,2.643750,24.235000,26.223433,
24.496000,-720.617467,24.494000,2.664583,24.430000,26.157811,
24.691000,-723.752533,24.688000,2.671528,24.624000,26.135937,
24.884000,-721.513200,24.882000,2.673843,24.818000,26.128646,
25.082000,-718.826000,25.077000,2.674614,25.013000,26.126215,
25.272000,-722.856800,25.271000,2.674871,25.206000,26.125405,
25.469000,-721.065333,25.465000,2.674957,25.401000,26.125135,
25.663000,-723.752533,25.660000,2.654152,25.595000,26.104212,
25.856000,-721.961067,25.854000,2.668051,25.790000,26.234737,
26.055000,-721.065333,26.049000,2.672684,25.985000,26.161579,
26.244000,-724.200400,26.243000,2.674228,26.179000,26.253860,
26.440000,-721.961067,26.437000,2.674743,26.373000,26.284620,
26.633000,-724.200400,26.632000,2.674914,26.567000,26.294873,
26.828000,-720.169600,26.826000,2.674971,26.762000,26.181624,
27.023000,-720.617467,27.021000,2.674990,26.957000,26.143875,
27.216000,-723.752533,27.215000,2.674997,27.150000,26.247958,
